run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
20260718-164725-248,1,41,10.831177,8.384042,9.734586,9.133702,0.679634,5.206417,0.678958,0.303771
20260718-164725-248,1,42,10.877375,8.343461,9.756771,9.056726,0.747529,5.239244,0.678813,0.298758
20260718-164725-248,1,43,10.929551,8.300275,9.784355,8.973348,0.815411,5.274718,0.678670,0.293746
20260718-164725-248,1,44,10.988022,8.254943,9.818079,8.884016,0.883278,5.312724,0.678531,0.288733
20260718-164725-248,1,45,11.053102,8.207976,9.858691,8.789252,0.951131,5.353149,0.678398,0.283720
20260718-164725-248,1,46,11.125092,8.159939,9.906939,8.689659,1.018971,5.395882,0.678272,0.278706
20260718-164725-248,1,47,11.204274,8.111447,9.963559,8.585921,1.086798,5.440810,0.678155,0.273691
20260718-164725-248,1,48,11.290900,8.063166,10.029258,8.478810,1.154613,5.487822,0.678048,0.268675
20260718-164725-248,1,49,11.385187,8.015812,10.104707,8.369183,1.222418,5.536805,0.677952,0.263657
20260718-164725-248,1,50,11.487307,7.970145,10.190523,8.257982,1.290213,5.587650,0.677868,0.258639
20260718-164725-248,1,51,11.597380,7.926969,10.287257,8.146234,1.358000,5.640245,0.682442,0.253618
20260718-164725-248,1,52,11.715466,7.887122,10.395383,8.035044,1.426244,5.694481,0.678208,0.221941
20260718-164725-248,1,53,11.840866,7.846622,10.515074,7.928924,1.494065,5.744072,0.678174,0.217453
20260718-164725-248,1,54,11.974221,7.810204,10.645959,7.824994,1.561883,5.794936,0.678153,0.212963
20260718-164725-248,1,55,12.115462,7.778680,10.788228,7.724357,1.629698,5.846977,0.688423,0.208472
20260718-164725-248,1,56,12.264454,7.752875,10.941977,7.628158,1.698540,5.900098,0.678906,0.157051
20260718-164725-248,1,57,12.421477,7.723262,11.105303,7.543859,1.766431,5.941542,0.678915,0.153588
20260718-164725-248,1,58,12.586044,7.698738,11.278595,7.464054,1.834322,5.983677,0.678933,0.150124
20260718-164725-248,1,59,12.758013,7.679946,11.461789,7.389597,1.902216,6.026429,0.678958,0.146660
20260718-164725-248,1,60,12.937201,7.667528,11.654758,7.321346,1.970111,6.069726,0.678992,0.143196
20260718-164725-248,1,61,13.123381,7.662116,11.857314,7.260153,2.038011,6.113494,0.679033,0.139730
20260718-164725-248,1,62,13.316285,7.664330,12.069200,7.206859,2.105914,6.157661,0.679082,0.136265
20260718-164725-248,1,63,13.515602,7.674773,12.290098,7.162289,2.173822,6.202152,0.679139,0.132798
20260718-164725-248,1,64,13.720984,7.694030,12.519630,7.127243,2.241736,6.246897,0.679203,0.129332
20260718-164725-248,1,65,13.932043,7.722657,12.757354,7.102491,2.309656,6.291820,0.679274,0.125864
20260718-164725-248,1,66,14.148356,7.761184,13.002775,7.088767,2.377584,6.336851,0.099900,0.122397
20260718-164725-248,1,67,14.369470,7.810106,13.255344,7.086764,2.387574,6.381916,0.000000,0.121887
20260718-164725-248,1,68,14.589145,7.869083,13.508736,7.096285,2.387574,6.426979,-0.000000,0.121887
20260718-164725-248,1,69,14.805940,7.937895,13.761441,7.117211,2.387574,6.472043,0.000000,0.121887
20260718-164725-248,1,70,15.019416,8.016404,14.012947,7.149500,2.387574,6.517107,-0.000000,0.121887
20260718-164725-248,1,71,15.229138,8.104449,14.262744,7.193086,2.387574,6.562170,-0.087814,0.121887
20260718-164725-248,1,72,15.434680,8.201853,14.510323,7.247881,2.378792,6.607234,0.000000,0.258412
20260718-164725-248,1,73,15.604511,8.341981,14.776767,7.303069,2.378792,6.704117,-0.000000,0.258412
20260718-164725-248,1,74,15.759991,8.497880,15.036623,7.383771,2.378792,6.800999,-0.000000,0.258412
20260718-164725-248,1,75,15.899661,8.668088,15.287455,7.489231,2.378792,6.897881,-0.020142,0.258412
20260718-164725-248,1,76,16.022212,8.851007,15.526908,7.618459,2.376778,6.994764,0.000000,0.279817
20260718-164725-248,1,77,16.119714,9.047835,15.756620,7.770079,2.376778,7.100000,-0.000000,0.279817
20260718-164725-248,1,78,16.196001,9.253816,15.969134,7.944988,2.376778,7.205236,-0.000000,0.279817
20260718-164725-248,1,79,16.250230,9.466671,16.162100,8.141253,2.376778,7.310472,0.100212,0.279817
20260718-164725-248,1,80,16.281800,9.684045,16.333382,8.356702,2.386799,7.415708,0.000000,0.139823
20260718-164725-248,1,81,16.337592,9.903190,16.457777,8.580294,2.386799,7.467468,-0.000000,0.139823
20260718-164725-248,1,82,16.381971,10.124929,16.570438,8.810022,2.386799,7.519228,0.000000,0.139823
20260718-164725-248,1,83,16.414819,10.348667,16.671063,9.045271,2.386799,7.570988,0.030626,0.139823
20260718-164725-248,1,84,16.436048,10.573804,16.759382,9.285411,2.389862,7.622748,0.000000,0.029194
20260718-164725-248,1,85,16.481399,10.805243,16.818568,9.520402,2.389862,7.633501,0.000000,0.029194
20260718-164725-248,1,86,16.524259,11.037156,16.875225,9.756014,2.389862,7.644254,0.000000,0.029194
20260718-164725-248,1,87,16.564623,11.269516,16.929344,9.992223,2.389862,7.655007,-0.000000,0.029194
20260718-164725-248,1,88,16.602486,11.502297,16.980921,10.229000,2.389862,7.665761,-0.000000,0.029194
20260718-164725-248,1,89,16.637843,11.735472,17.029948,10.466317,2.389862,7.676514,-0.000000,0.029194
20260718-164725-248,1,90,16.670692,11.969014,17.076421,10.704149,2.389862,7.687267,0.000000,0.029194
20260718-164725-248,1,91,16.701027,12.202895,17.120334,10.942466,2.389862,7.698020,0.000000,0.029194
20260718-164725-248,1,92,16.728845,12.437089,17.161681,11.181241,2.389862,7.708774,-0.000000,0.029194
20260718-164725-248,1,93,16.754143,12.671568,17.200459,11.420448,2.389862,7.719527,-0.000000,0.029194
20260718-164725-248,1,94,16.776919,12.906306,17.236662,11.660057,2.389862,7.730280,-0.000000,0.029194
20260718-164725-248,1,95,16.797169,13.141275,17.270286,11.900042,2.389862,7.741033,-0.003841,0.029194
20260718-164725-248,1,96,16.814891,13.376449,17.301328,12.140375,2.389478,7.751787,0.000000,0.056723
20260718-164725-248,1,97,16.821431,13.609440,17.333602,12.383805,2.389478,7.772693,-0.000000,0.056723
20260718-164725-248,1,98,16.823098,13.842517,17.360779,12.627857,2.389478,7.793600,0.000000,0.056723
20260718-164725-248,1,99,16.819893,14.075578,17.382849,12.872424,2.389478,7.814507,0.003841,0.056723
20260718-164725-248,1,100,16.811816,14.308521,17.399801,13.117398,2.389862,7.835413,0.000000,-0.029194
20260718-164725-248,1,101,16.825244,14.550545,17.400387,13.353169,2.389862,7.824660,0.000000,-0.029194
20260718-164725-248,1,102,16.841273,14.792411,17.403508,13.588919,2.389862,7.813907,0.000000,-0.029194
20260718-164725-248,1,103,16.859903,15.034090,17.409164,13.824622,2.389862,7.803153,-0.000000,-0.029194
20260718-164725-248,1,104,16.881130,15.275555,17.417354,14.060251,2.389862,7.792400,0.000000,-0.029194
20260718-164725-248,1,105,16.904953,15.516778,17.428077,14.295778,2.389862,7.781647,-0.000000,-0.029194
20260718-164725-248,1,106,16.931368,15.757731,17.441332,14.531177,2.389862,7.770894,-0.000000,-0.029194
20260718-164725-248,1,107,16.960372,15.998386,17.457118,14.766419,2.389862,7.760141,0.000900,-0.029194
20260718-164725-248,1,108,16.991963,16.238715,17.475433,15.001477,2.389952,7.749387,0.000000,-0.017233
20260718-164725-248,1,109,17.022354,16.477767,17.497962,15.237486,2.389952,7.743041,-0.000000,-0.017233
20260718-164725-248,1,110,17.054262,16.716622,17.521989,15.473348,2.389952,7.736694,0.000000,-0.017233
20260718-164725-248,1,111,17.087685,16.955270,17.547513,15.709052,2.389952,7.730348,-0.111596,-0.017233
20260718-164725-248,1,112,17.122623,17.193700,17.574531,15.944589,2.378792,7.724001,-0.000000,-0.258412
20260718-164725-248,1,113,17.237852,17.445504,17.566814,16.158537,2.378792,7.627119,0.000000,-0.258412
20260718-164725-248,1,114,17.376899,17.684981,17.579829,16.372228,2.378792,7.530236,-0.000000,-0.258412
20260718-164725-248,1,115,17.538458,17.909885,17.613453,16.583659,2.378792,7.433354,0.000000,-0.258412
20260718-164725-248,1,116,17.721015,18.118106,17.667371,16.790845,2.378792,7.336471,-0.000000,-0.258412
20260718-164725-248,1,117,17.922858,18.307692,17.741078,16.991844,2.378792,7.239589,0.000000,-0.258412
20260718-164725-248,1,118,18.142092,18.476865,17.833882,17.184771,2.378792,7.142707,-0.000000,-0.258412
20260718-164725-248,1,119,18.376663,18.624037,17.944912,17.367816,2.378792,7.045824,-0.000000,-0.258412
20260718-164725-248,1,120,18.624370,18.747829,18.073128,17.539263,2.378792,6.948942,0.000000,-0.258412
20260718-164725-248,1,121,18.882890,18.847080,18.217327,17.697503,2.378792,6.852059,-0.000000,-0.258412
20260718-164725-248,1,122,19.149798,18.920858,18.376157,17.841053,2.378792,6.755177,0.000000,-0.258412
20260718-164725-248,1,123,19.422591,18.968472,18.548127,17.968565,2.378792,6.658294,0.099513,-0.258412
20260718-164725-248,1,124,19.698711,18.989475,18.731626,18.078845,2.388744,6.561412,0.000000,-0.087874
20260718-164725-248,1,125,19.945035,19.031715,18.948935,18.152918,2.388744,6.528985,-0.000000,-0.087874
20260718-164725-248,1,126,20.192599,19.065947,19.168531,18.219907,2.388744,6.496559,0.000000,-0.087874
20260718-164725-248,1,127,20.441142,19.092135,19.390183,18.279740,2.388744,6.464132,-0.000000,-0.087874
20260718-164725-248,1,128,20.690404,19.110250,19.613659,18.332356,2.388744,6.431705,-0.000000,-0.087874
20260718-164725-248,1,129,20.940123,19.120275,19.838723,18.377699,2.388744,6.399278,0.000000,-0.087874
20260718-164725-248,1,130,21.190035,19.122199,20.065139,18.415722,2.388744,6.366851,-0.000000,-0.087874
20260718-164725-248,1,131,21.439878,19.116019,20.292669,18.446383,2.388744,6.334425,0.012485,-0.087874
20260718-164725-248,1,132,21.689389,19.101742,20.521073,18.469652,2.389992,6.301998,0.000000,-0.006999
20260718-164725-248,1,133,21.929170,19.104115,20.759229,18.475039,2.389992,6.299420,0.000000,-0.006999
20260718-164725-248,1,134,22.168956,19.105870,20.997398,18.479812,2.389992,6.296843,-0.000000,-0.006999
20260718-164725-248,1,135,22.408747,19.107008,21.235578,18.483971,2.389992,6.294266,0.000079,-0.006999
20260718-164725-248,1,136,22.648539,19.107527,21.473768,18.487516,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,137,22.887530,19.109560,21.712760,18.489548,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,138,23.126522,19.111592,21.951751,18.491580,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,139,23.365513,19.113624,22.190743,18.493612,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,140,23.604504,19.115656,22.429734,18.495645,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,141,23.843496,19.117689,22.668725,18.497677,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,142,24.082487,19.119721,22.907717,18.499709,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,143,24.321478,19.121753,23.146708,18.501741,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,144,24.560470,19.123785,23.385699,18.503774,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,145,24.799461,19.125818,23.624691,18.505806,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,146,25.038452,19.127850,23.863682,18.507838,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,147,25.277444,19.129882,24.102673,18.509870,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,148,25.516435,19.131914,24.341665,18.511903,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,149,25.755427,19.133947,24.580656,18.513935,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,150,25.994418,19.135979,24.819648,18.515967,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,151,26.233409,19.138011,25.058639,18.517999,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,152,26.472401,19.140043,25.297630,18.520032,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,153,26.711392,19.142076,25.536622,18.522064,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,154,26.950383,19.144108,25.775613,18.524096,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,155,27.189375,19.146140,26.014604,18.526128,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,156,27.428366,19.148172,26.253596,18.528161,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,157,27.667357,19.150205,26.492587,18.530193,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,158,27.906349,19.152237,26.731578,18.532225,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,159,28.145340,19.154269,26.970570,18.534257,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,160,28.384332,19.156301,27.209561,18.536290,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,161,28.623323,19.158334,27.448552,18.538322,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,162,28.862314,19.160366,27.687544,18.540354,2.390000,6.291689,0.000000,0.000000
20260718-164725-248,1,163,29.101306,19.162398,27.926535,18.542387,2.390000,6.291689,-0.000079,0.000000
20260718-164725-248,1,164,29.340297,19.164430,28.165527,18.544419,2.389992,6.291689,0.000000,-0.006999
20260718-164725-248,1,165,29.580090,19.164332,28.403725,18.547350,2.389992,6.289111,-0.000000,-0.006999
20260718-164725-248,1,166,29.819882,19.163615,28.641931,18.549667,2.389992,6.286534,-0.000000,-0.006999
20260718-164725-248,1,167,30.059671,19.162281,28.880142,18.551371,2.389992,6.283957,0.000000,-0.006999
20260718-164725-248,1,168,30.299456,19.160328,29.118356,18.552460,2.389992,6.281379,-0.000000,-0.006999
20260718-164725-248,1,169,30.539235,19.157757,29.356572,18.552935,2.389992,6.278802,0.000000,-0.006999
20260718-164725-248,1,170,30.779006,19.154569,29.594789,18.552797,2.389992,6.276225,-0.000000,-0.006999
20260718-164725-248,1,171,31.018769,19.150762,29.833005,18.552044,2.389992,6.273647,-0.000000,-0.006999
20260718-164725-248,1,172,31.258521,19.146338,30.071218,18.550678,2.389992,6.271070,-0.000000,-0.006999
20260718-164725-248,1,173,31.498261,19.141295,30.309426,18.548698,2.389992,6.268493,0.000000,-0.006999
20260718-164725-248,1,174,31.737987,19.135635,30.547629,18.546103,2.389992,6.265916,0.000000,-0.006999
20260718-164725-248,1,175,31.977697,19.129357,30.785824,18.542895,2.389992,6.263338,-0.000000,-0.006999
20260718-164725-248,1,176,32.217391,19.122461,31.024010,18.539073,2.389992,6.260761,-0.000000,-0.006999
20260718-164725-248,1,177,32.457066,19.114948,31.262186,18.534637,2.389992,6.258184,0.000000,-0.006999
20260718-164725-248,1,178,32.696721,19.106816,31.500349,18.529587,2.389992,6.255606,-0.000000,-0.006999
20260718-164725-248,1,179,32.936354,19.098067,31.738498,18.523924,2.389992,6.253029,-0.679998,-0.006999
20260718-164725-248,1,180,33.175964,19.088701,31.976632,18.517646,2.321992,6.250452,-0.679997,-0.007198
20260718-164725-248,1,181,33.408753,19.078959,32.207954,18.510995,2.253993,6.247877,-0.679997,-0.007397
20260718-164725-248,1,182,33.634719,19.068880,32.432465,18.504002,2.185993,6.245308,-0.679997,-0.007596
20260718-164725-248,1,183,33.853861,19.058504,32.650166,18.496704,2.117993,6.242749,-0.679997,-0.007795
20260718-164725-248,1,184,34.066178,19.047872,32.861058,18.489136,2.049993,6.240205,-0.679997,-0.007994
20260718-164725-248,1,185,34.271669,19.037024,33.065142,18.481333,1.981994,6.237680,-0.679997,-0.008193
20260718-164725-248,1,186,34.470334,19.026002,33.262420,18.473332,1.913994,6.235178,-0.679996,-0.008392
20260718-164725-248,1,187,34.662172,19.014848,33.452894,18.465169,1.845994,6.232703,-0.679996,-0.008591
20260718-164725-248,1,188,34.847184,19.003604,33.636566,18.456882,1.777995,6.230259,-0.679996,-0.008791
20260718-164725-248,1,189,35.025368,18.992312,33.813437,18.448507,1.709995,6.227851,-0.679996,-0.008990
20260718-164725-248,1,190,35.196726,18.981014,33.983510,18.440082,1.641996,6.225482,-0.679996,-0.009189
20260718-164725-248,1,191,35.361257,18.969752,34.146787,18.431642,1.573996,6.223157,-0.679996,-0.009388
20260718-164725-248,1,192,35.518963,18.958568,34.303271,18.423225,1.505996,6.220880,-0.679997,-0.009587
20260718-164725-248,1,193,35.669843,18.947504,34.452963,18.414866,1.437997,6.218655,-0.679997,-0.009786
20260718-164725-248,1,194,35.813900,18.936600,34.595868,18.406602,1.369997,6.216487,-0.679997,-0.009985
20260718-164725-248,1,195,35.951133,18.925897,34.731986,18.398467,1.301997,6.214379,-0.679997,-0.010184
20260718-164725-248,1,196,36.081544,18.915434,34.861322,18.390496,1.233998,6.212336,-0.679997,-0.010384
20260718-164725-248,1,197,36.205134,18.905250,34.983878,18.382723,1.165998,6.210361,-0.679997,-0.010583
20260718-164725-248,1,198,36.321904,18.895384,35.099657,18.375180,1.097998,6.208460,-0.679997,-0.010782
20260718-164725-248,1,199,36.431856,18.885872,35.208662,18.367898,1.029998,6.206636,-0.681390,-0.010981
20260718-164725-248,1,200,36.534991,18.876749,35.310896,18.360908,0.961859,6.204893,-0.679763,-0.114842
20260718-164725-248,1,201,36.635073,18.857086,35.402339,18.362247,0.893883,6.187798,-0.679786,-0.116886
20260718-164725-248,1,202,36.727838,18.837133,35.487263,18.362294,0.825905,6.171625,-0.679809,-0.118930
20260718-164725-248,1,203,36.813314,18.817231,35.565661,18.361310,0.757924,6.156418,-0.000868,-0.120973
20260718-164725-248,1,204,36.891535,18.797702,35.637536,18.359540,0.757837,6.142221,-0.000000,-0.175856
20260718-164725-248,1,205,36.970757,18.772442,35.707937,18.360391,0.757837,6.121472,0.000000,-0.175856
20260718-164725-248,1,206,37.049437,18.745543,35.778340,18.359782,0.757837,6.100723,-0.000000,-0.175856
20260718-164725-248,1,207,37.127542,18.717018,35.848715,18.357712,0.757837,6.079974,0.001158,-0.175856
20260718-164725-248,1,208,37.205039,18.686879,35.919032,18.354182,0.757953,6.059225,0.000000,-0.095441
20260718-164725-248,1,209,37.280573,18.662019,35.990927,18.343722,0.757953,6.048045,0.000000,-0.095441
20260718-164725-248,1,210,37.355824,18.636317,36.062700,18.332458,0.757953,6.036865,-0.000000,-0.095441
20260718-164725-248,1,211,37.430783,18.609776,36.134343,18.320392,0.757953,6.025684,-0.679526,-0.095441
20260718-164725-248,1,212,37.505440,18.582398,36.205846,18.307527,0.690000,6.014504,-0.680000,0.000000
20260718-164725-248,1,213,37.571965,18.564081,36.272370,18.289210,0.622000,6.014504,-0.680000,0.000000
20260718-164725-248,1,214,37.631933,18.547569,36.332339,18.272698,0.554000,6.014504,-0.680000,0.000000
20260718-164725-248,1,215,37.685345,18.532863,36.385751,18.257992,0.486000,6.014504,-0.680000,0.000000
20260718-164725-248,1,216,37.732202,18.519961,36.432607,18.245090,0.418000,6.014504,-0.680000,0.000000
20260718-164725-248,1,217,37.772502,18.508865,36.472908,18.233994,0.350000,6.014504,-0.680000,0.000000
20260718-164725-248,1,218,37.806246,18.499574,36.506652,18.224703,0.282000,6.014504,-0.680000,0.000000
20260718-164725-248,1,219,37.833435,18.492088,36.533840,18.217217,0.214000,6.014504,-0.680000,0.000000
20260718-164725-248,1,220,37.854067,18.486407,36.554472,18.211536,0.146000,6.014504,-0.680000,0.000000
20260718-164725-248,1,221,37.868143,18.482531,36.568548,18.207660,0.078000,6.014504,-0.680000,0.000000
20260718-164725-248,1,222,37.875663,18.480461,36.576069,18.205590,0.010000,6.014504,-0.100000,0.000000
20260718-164725-248,1,223,37.876627,18.480195,36.577033,18.205324,0.000000,6.014504,-0.679976,0.000000
20260718-164725-248,1,224,37.876627,18.480195,36.577033,18.205324,-0.067998,6.014504,-0.679838,-2.463698
20260718-164725-248,1,225,37.871223,18.476569,36.569356,18.212671,-0.135981,6.006068,-0.679583,-2.473432
20260718-164725-248,1,226,37.860298,18.469724,36.554245,18.227390,-0.203940,5.989531,-0.679231,-2.483138
20260718-164725-248,1,227,37.843673,18.460192,36.532115,18.249677,-0.271863,5.965220,-0.678799,-2.492820
20260718-164725-248,1,228,37.821132,18.448632,36.503550,18.279877,-0.339743,5.933457,-0.678306,-2.502484
20260718-164725-248,1,229,37.792450,18.435829,36.469302,18.318447,-0.407573,5.894553,-0.677766,-2.512131
20260718-164725-248,1,230,37.757431,18.422690,36.430299,18.365926,-0.475350,5.848817,0.677766,-2.521765
20260718-164725-248,1,231,37.715933,18.410243,36.387649,18.422894,-0.407573,5.796546,0.678306,-2.512131
20260718-164725-248,1,232,37.679796,18.400594,36.353479,18.473962,-0.339743,5.750810,0.678799,-2.502484
20260718-164725-248,1,233,37.649266,18.393213,36.326806,18.518111,-0.271863,5.711906,0.679231,-2.492820
20260718-164725-248,1,234,37.624547,18.387671,36.306721,18.554505,-0.203940,5.680143,0.679583,-2.483138
20260718-164725-248,1,235,37.605809,18.383654,36.292428,18.582472,-0.135981,5.655832,0.679838,-2.473432
20260718-164725-248,1,236,37.593199,18.380973,36.283284,18.601482,-0.067998,5.639295,0.679976,-2.463698
20260718-164725-248,1,237,37.586842,18.379579,36.278834,18.611131,0.000000,5.630859,0.679976,0.000000
20260718-164725-248,1,238,37.586842,18.379579,36.278834,18.611131,0.067998,5.630859,0.679838,-0.677895
20260718-164725-248,1,239,37.591210,18.369893,36.285203,18.612471,0.135981,5.622423,0.679583,-0.668161
20260718-164725-248,1,240,37.599713,18.350588,36.297896,18.614730,0.203940,5.605886,0.679231,-0.658455
20260718-164725-248,1,241,37.611892,18.321638,36.316880,18.617346,0.271863,5.581576,0.678799,-0.648772
20260718-164725-248,1,242,37.627078,18.282942,36.342110,18.619628,0.339743,5.549812,0.678306,-0.639109
20260718-164725-248,1,243,37.644399,18.234356,36.373498,18.620765,0.407573,5.510909,0.677766,-0.629462
20260718-164725-248,1,244,37.662795,18.175730,36.410890,18.619841,0.475350,5.465172,-0.067923,-0.619828
20260718-164725-248,1,245,37.681022,18.106939,36.454030,18.615850,0.468558,5.412902,-0.677821,-0.620793
20260718-164725-248,1,246,37.695426,18.038235,36.496332,18.609789,0.400775,5.361273,-4.007754,-0.630428
20260718-164725-248,1,247,37.704721,17.978491,36.532593,18.603484,0.000000,5.316208,0.000000,0.000000
