run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
20260718-163441-857,1,9,28.986212,18.539234,29.204366,19.622843,0.949307,4.013655,0.948103,-0.211482
20260718-163441-857,1,10,28.901757,18.473445,29.161137,19.547932,1.044117,3.975452,0.947871,-0.207031
20260718-163441-857,1,11,28.806441,18.404794,29.109759,19.467714,1.138904,3.934345,0.947651,-0.202579
20260718-163441-857,1,12,28.699793,18.334338,29.049411,19.382940,1.233669,3.890498,0.947449,-0.198126
20260718-163441-857,1,13,28.581390,18.263220,28.979294,19.294468,1.328414,3.844074,0.947267,-0.193672
20260718-163441-857,1,14,28.450871,18.192672,28.898643,19.203266,1.423141,3.795237,0.947108,-0.189217
20260718-163441-857,1,15,28.307956,18.124001,28.806749,19.110412,1.517852,3.744152,0.946976,-0.184759
20260718-163441-857,1,16,28.152464,18.058584,28.702976,19.017091,1.612549,3.690980,0.946873,-0.180300
20260718-163441-857,1,17,27.984321,17.997852,28.586781,18.924589,1.707237,3.635884,0.946801,-0.175840
20260718-163441-857,1,18,27.803577,17.943280,28.457727,18.834284,1.801917,3.579027,0.946762,-0.171377
20260718-163441-857,1,19,27.610416,17.896370,28.315503,18.747635,1.896593,3.520570,0.978004,-0.166912
20260718-163441-857,1,20,27.405161,17.858634,28.159940,18.666166,1.994393,3.460676,0.949472,-0.065872
20260718-163441-857,1,21,27.204404,17.810170,27.978866,18.598846,2.089341,3.436015,0.949482,-0.064056
20260718-163441-857,1,22,26.993154,17.764415,27.787181,18.533388,2.184289,3.410894,0.949497,-0.062240
20260718-163441-857,1,23,26.771435,17.721928,27.584822,18.470393,2.279238,3.385378,0.957615,-0.060424
20260718-163441-857,1,24,26.539292,17.683266,27.371751,18.410460,2.375000,3.359532,0.950000,0.000000
20260718-163441-857,1,25,26.307410,17.631914,27.139869,18.359108,2.470000,3.359532,0.950000,0.000000
20260718-163441-857,1,26,26.066253,17.578508,26.898712,18.305702,2.565000,3.359532,0.950000,0.000000
20260718-163441-857,1,27,25.815821,17.523048,26.648280,18.250242,2.660000,3.359532,0.599909,0.000000
20260718-163441-857,1,28,25.556113,17.465534,26.388572,18.192728,2.719991,3.359532,0.000000,-0.005062
20260718-163441-857,1,29,25.289459,17.408484,26.123792,18.133527,2.719991,3.356951,-0.000000,-0.005062
20260718-163441-857,1,30,25.022659,17.352122,25.858861,18.075009,2.719991,3.354370,-0.000000,-0.005062
20260718-163441-857,1,31,24.755714,17.296449,25.593779,18.017176,2.719991,3.351789,-0.000459,-0.005062
20260718-163441-857,1,32,24.488626,17.241465,25.328549,17.960027,2.719945,3.349208,-0.000000,-0.012465
20260718-163441-857,1,33,24.219842,17.189767,25.064314,17.902976,2.719945,3.342852,0.000000,-0.012465
20260718-163441-857,1,34,23.950734,17.139779,24.799722,17.847607,2.719945,3.336497,0.000000,-0.012465
20260718-163441-857,1,35,23.681314,17.091502,24.534783,17.793920,2.719945,3.330141,-0.019716,-0.012465
20260718-163441-857,1,36,23.411592,17.044939,24.269508,17.741918,2.717973,3.323786,0.000000,-0.075630
20260718-163441-857,1,37,23.129261,17.022831,24.013438,17.686180,2.717973,3.285182,-0.000000,-0.075630
20260718-163441-857,1,38,22.846287,17.011637,23.755407,17.640368,2.717973,3.246578,0.000000,-0.075630
20260718-163441-857,1,39,22.563092,17.011372,23.495800,17.604548,2.717973,3.207974,-0.949250,-0.075630
20260718-163441-857,1,40,22.280098,17.022037,23.235004,17.578773,2.623049,3.169370,-0.949161,-0.078271
20260718-163441-857,1,41,22.007237,17.043482,22.982896,17.562990,2.528132,3.130808,-0.949084,-0.080912
20260718-163441-857,1,42,21.744924,17.074861,22.739821,17.556503,2.433224,3.092381,-0.949019,-0.083553
20260718-163441-857,1,43,21.493520,17.115289,22.506084,17.558588,2.338322,3.054185,-0.934444,-0.086193
20260718-163441-857,1,44,21.253325,17.163856,22.281947,17.568499,2.244878,3.016313,-0.949916,-0.024805
20260718-163441-857,1,45,21.028805,17.199612,22.061596,17.593494,2.149886,3.005873,-0.949914,-0.025542
20260718-163441-857,1,46,20.814093,17.236220,21.850884,17.619449,2.054895,2.995578,-0.949913,-0.026280
20260718-163441-857,1,47,20.609179,17.273435,21.649797,17.646147,1.959903,2.985454,-1.019969,-0.027017
20260718-163441-857,1,48,20.414051,17.311009,21.458318,17.673372,1.857907,2.975526,-0.943112,-0.245474
20260718-163441-857,1,49,20.219702,17.403933,21.291571,17.673926,1.763595,2.888280,-0.943209,-0.251950
20260718-163441-857,1,50,20.043206,17.508734,21.134144,17.686648,1.669274,2.803185,-0.943376,-0.258421
20260718-163441-857,1,51,19.884855,17.622571,20.986763,17.709752,1.574937,2.720478,-0.043301,-0.264885
20260718-163441-857,1,52,19.744566,17.742698,20.849916,17.741455,1.570607,2.640400,-0.000000,-0.354886
20260718-163441-857,1,53,19.618442,17.893420,20.717085,17.771834,1.570607,2.531303,-0.000000,-0.354886
20260718-163441-857,1,54,19.509477,18.056978,20.588351,17.816495,1.570607,2.422207,0.000000,-0.354886
20260718-163441-857,1,55,19.418969,18.231428,20.465244,17.874907,1.570607,2.313111,-0.856067,-0.354886
20260718-163441-857,1,56,19.347993,18.414696,20.349230,17.946376,1.485000,2.204014,-0.950000,0.000000
20260718-163441-857,1,57,19.260119,18.534406,20.261356,18.066086,1.390000,2.204014,-0.950000,0.000000
20260718-163441-857,1,58,19.177867,18.646458,20.179104,18.178137,1.295000,2.204014,-0.950000,0.000000
20260718-163441-857,1,59,19.101236,18.750851,20.102474,18.282531,1.200000,2.204014,-0.950000,0.000000
20260718-163441-857,1,60,19.030227,18.847587,20.031465,18.379266,1.105000,2.204014,-0.950000,0.000000
20260718-163441-857,1,61,18.964840,18.936664,19.966077,18.468343,1.010000,2.204014,-0.950000,0.000000
20260718-163441-857,1,62,18.905074,19.018082,19.906311,18.549762,0.915000,2.204014,-0.950000,0.000000
20260718-163441-857,1,63,18.850930,19.091843,19.852167,18.623523,0.820000,2.204014,-0.950000,0.000000
20260718-163441-857,1,64,18.802407,19.157946,19.803644,18.689625,0.725000,2.204014,-0.950000,0.000000
20260718-163441-857,1,65,18.759506,19.216390,19.760743,18.748069,0.630000,2.204014,-0.950000,0.000000
20260718-163441-857,1,66,18.722226,19.267176,19.723463,18.798855,0.535000,2.204014,-0.950000,0.000000
20260718-163441-857,1,67,18.690568,19.310304,19.691805,18.841983,0.440000,2.204014,-0.950000,0.000000
20260718-163441-857,1,68,18.664531,19.345773,19.665768,18.877453,0.345000,2.204014,-0.950000,0.000000
20260718-163441-857,1,69,18.644116,19.373585,19.645353,18.905264,0.250000,2.204014,-0.950000,0.000000
20260718-163441-857,1,70,18.629322,19.393738,19.630559,18.925417,0.155000,2.204014,-0.950000,0.000000
20260718-163441-857,1,71,18.620150,19.406233,19.621387,18.937912,0.060000,2.204014,-0.600000,0.000000
20260718-163441-857,1,72,18.616600,19.411070,19.617837,18.942749,0.000000,2.204014,-0.949957,0.000000
20260718-163441-857,1,73,18.616600,19.411070,19.617837,18.942749,-0.094996,2.204014,-0.949716,-2.652842
20260718-163441-857,1,74,18.624388,19.408088,19.621146,18.930308,-0.189967,2.194545,-0.949270,-2.661476
20260718-163441-857,1,75,18.639713,19.401663,19.627441,18.905483,-0.284894,2.176002,-0.948658,-2.670083
20260718-163441-857,1,76,18.662221,19.391145,19.636074,18.868259,-0.379760,2.148775,-0.947915,-2.678668
20260718-163441-857,1,77,18.691431,19.375731,19.646097,18.818584,-0.474552,2.113248,-0.947073,-2.687234
20260718-163441-857,1,78,18.726712,19.354492,19.656279,18.756407,-0.569259,2.069801,-0.946162,-2.695787
20260718-163441-857,1,79,18.767250,19.326419,19.665123,18.681731,-0.663875,2.018808,-0.945209,-2.704331
20260718-163441-857,1,80,18.812021,19.290462,19.670898,18.594667,-0.758396,1.960641,-0.944239,-2.712868
20260718-163441-857,1,81,18.859775,19.245587,19.671660,18.495493,-0.852820,1.895665,-0.943274,-2.721403
20260718-163441-857,1,82,18.909012,19.190831,19.665300,18.384711,-0.947148,1.824242,-0.942336,-2.729938
20260718-163441-857,1,83,18.957986,19.125368,19.649581,18.263107,-1.041381,1.746731,-0.941442,-2.738476
20260718-163441-857,1,84,19.004704,19.048577,19.622207,18.131795,-1.135525,1.663484,-0.831736,-2.747019
20260718-163441-857,1,85,19.046953,18.960108,19.580883,17.992266,-1.218699,1.574853,0.940701,-2.754578
20260718-163441-857,1,86,19.082213,18.860917,19.523853,17.847628,-1.124629,1.481750,0.941542,-2.746029
20260718-163441-857,1,87,19.107721,18.767233,19.458571,17.719042,-1.030475,1.393725,0.942442,-2.737487
20260718-163441-857,1,88,19.125011,18.679986,19.388182,17.606422,-0.936230,1.311124,0.943385,-2.728949
20260718-163441-857,1,89,19.135593,18.599868,19.315592,17.509272,-0.841892,1.234299,0.944352,-2.720415
20260718-163441-857,1,90,19.140910,18.527364,19.243425,17.426778,-0.747457,1.163605,0.945321,-2.711880
20260718-163441-857,1,91,19.142309,18.462788,19.173997,17.357892,-0.652925,1.099399,0.946270,-2.703342
20260718-163441-857,1,92,19.141012,18.406319,19.109311,17.301423,-0.558298,1.042043,0.947175,-2.694797
20260718-163441-857,1,93,19.138097,18.358038,19.051061,17.256120,-0.463580,0.991906,0.948007,-2.686243
20260718-163441-857,1,94,19.134479,18.317964,19.000650,17.220744,-0.368779,0.949356,0.948737,-2.677675
20260718-163441-857,1,95,19.130901,18.286081,18.959212,17.194146,-0.273906,0.914771,0.949331,-2.669088
20260718-163441-857,1,96,19.127920,18.262374,18.927639,17.175320,-0.178973,0.888529,0.949755,-2.660478
20260718-163441-857,1,97,19.125894,18.246844,18.906608,17.163464,-0.083997,0.871017,0.839970,-2.651840
20260718-163441-857,1,98,19.124973,18.239525,18.896602,17.158023,0.000000,0.862624,0.949957,0.000000
20260718-163441-857,1,99,19.124973,18.239525,18.896602,17.158023,0.094996,0.862624,0.949716,0.488751
20260718-163441-857,1,100,19.125958,18.247856,18.907838,17.164240,0.189967,0.872093,0.949270,0.480116
20260718-163441-857,1,101,19.127842,18.264557,18.929852,17.177083,0.284894,0.890636,0.948658,0.471509
20260718-163441-857,1,102,19.130317,18.289688,18.962006,17.197227,0.379760,0.917863,0.947915,0.462925
20260718-163441-857,1,103,19.132861,18.323317,19.003460,17.225567,0.474552,0.953390,0.947073,0.454358
20260718-163441-857,1,104,19.134751,18.365498,19.053151,17.263163,0.569259,0.996837,0.946162,0.445805
20260718-163441-857,1,105,19.135074,18.416242,19.109766,17.311181,0.663875,1.047830,-0.064688,0.437262
20260718-163441-857,1,106,19.132740,18.475489,19.171717,17.370825,0.657407,1.105997,-0.946226,0.437846
20260718-163441-857,1,107,19.127001,18.533914,19.229603,17.433336,0.562784,1.163685,-0.947134,0.446390
20260718-163441-857,1,108,19.118967,18.583429,19.276982,17.489431,0.468071,1.214173,-0.947970,0.454944
20260718-163441-857,1,109,19.110029,18.624099,19.314835,17.537888,0.373274,1.257091,-3.732736,0.463511
20260718-163441-857,1,110,19.101378,18.656095,19.344038,17.577709,0.000000,1.292062,0.000000,0.000000
20260718-163441-857,2,0,23.428743,12.729434,23.811257,13.870566,-0.064000,3.895575,-0.640000,3.141593
20260718-163441-857,2,1,23.433408,12.733815,23.815923,13.874947,-0.128000,3.895575,-0.640000,3.141593
20260718-163441-857,2,2,23.442739,12.742577,23.825254,13.883709,-0.192000,3.895575,-0.640000,3.141593
20260718-163441-857,2,3,23.456735,12.755721,23.839250,13.896853,-0.256000,3.895575,-0.638840,3.141593
20260718-163441-857,2,4,23.475397,12.773245,23.857911,13.914377,-0.319884,3.895575,-0.639215,-2.685380
20260718-163441-857,2,5,23.484013,12.799871,23.897112,13.930291,-0.383805,3.868649,-0.638948,-2.691209
20260718-163441-857,2,6,23.495616,12.831328,23.944484,13.948028,-0.447700,3.836817,-0.638658,-2.697033
20260718-163441-857,2,7,23.510775,12.867329,24.000183,13.966866,-0.511566,3.800236,-0.638348,-2.702851
20260718-163441-857,2,8,23.530098,12.907512,24.064351,13.985970,-0.575401,3.759061,-0.638025,-2.708666
20260718-163441-857,2,9,23.554224,12.951426,24.137097,14.004401,-0.639203,3.713446,-0.637691,-2.714478
20260718-163441-857,2,10,23.583803,12.998527,24.218474,14.021118,-0.702972,3.663545,-0.637352,-2.720287
20260718-163441-857,2,11,23.619484,13.048165,24.308459,14.034985,-0.766708,3.609509,-0.637012,-2.726095
20260718-163441-857,2,12,23.661890,13.099577,24.406929,14.044784,-0.830409,3.551489,-0.636673,-2.731902
20260718-163441-857,2,13,23.711600,13.151884,24.513642,14.049229,-0.894076,3.489634,-0.636341,-2.737710
20260718-163441-857,2,14,23.769123,13.204089,24.628215,14.046977,-0.957710,3.424092,-0.636017,-2.743518
20260718-163441-857,2,15,23.834879,13.255077,24.750104,14.036655,-1.021312,3.355011,-0.624472,-2.749328
20260718-163441-857,2,16,23.909168,13.303624,24.878584,14.016879,-1.083759,3.282537,-0.633806,-2.698047
20260718-163441-857,2,17,23.988250,13.353491,25.016801,13.978457,-1.147140,3.194216,-0.633438,-2.704689
20260718-163441-857,2,18,24.076857,13.397477,25.158416,13.925426,-1.210484,3.102326,-0.633097,-2.711335
20260718-163441-857,2,19,24.174696,13.433814,25.301579,13.856464,-1.273793,3.007038,-0.404734,-2.717986
20260718-163441-857,2,20,24.281181,13.460694,25.444172,13.770456,-1.314267,2.908520,0.000000,-2.749424
20260718-163441-857,2,21,24.394322,13.473193,25.581101,13.673332,-1.314267,2.815283,-0.000000,-2.749424
20260718-163441-857,2,22,24.508134,13.475103,25.708392,13.563882,-1.314267,2.722046,0.000000,-2.749424
20260718-163441-857,2,23,24.621631,13.466409,25.824941,13.443056,-1.314267,2.628809,0.633853,-2.749424
20260718-163441-857,2,24,24.733825,13.447186,25.929734,13.311904,-1.250881,2.535572,0.634137,-2.743187
20260718-163441-857,2,25,24.838722,13.420279,26.017557,13.177691,-1.187468,2.445261,0.634446,-2.736955
20260718-163441-857,2,26,24.935972,13.387036,26.089190,13.042669,-1.124023,2.358030,0.634776,-2.730727
20260718-163441-857,2,27,25.025397,13.348766,26.145659,12.908862,-1.060546,2.274035,0.635126,-2.724502
20260718-163441-857,2,28,25.106976,13.306717,26.188181,12.778044,-0.997033,2.193432,0.635492,-2.718281
20260718-163441-857,2,29,25.180819,13.262064,26.218121,12.651732,-0.933484,2.116380,0.635872,-2.712061
20260718-163441-857,2,30,25.247152,13.215893,26.236942,12.531192,-0.869897,2.043037,0.636260,-2.705842
20260718-163441-857,2,31,25.306290,13.169199,26.246163,12.417442,-0.806271,1.973565,0.638984,-2.699625
20260718-163441-857,2,32,25.358618,13.122879,26.247319,12.311269,-0.742372,1.908125,0.636566,-2.662390
20260718-163441-857,2,33,25.406349,13.079688,26.239445,12.211097,-0.678716,1.841961,0.637020,-2.655756
20260718-163441-857,2,34,25.447971,13.037948,26.226132,12.119816,-0.615013,1.780486,0.637467,-2.649120
20260718-163441-857,2,35,25.483959,12.998345,26.208931,12.037660,-0.551267,1.723883,0.637138,-2.642481
20260718-163441-857,2,36,25.514785,12.961468,26.189296,11.964705,-0.487553,1.672335,0.638554,-2.668515
20260718-163441-857,2,37,25.539285,12.926727,26.170525,11.902014,-0.423698,1.629531,0.638885,-2.662281
20260718-163441-857,2,38,25.559747,12.895890,26.151840,11.848070,-0.359809,1.591759,0.639185,-2.656041
20260718-163441-857,2,39,25.576545,12.869254,26.134206,11.802711,-0.295891,1.559191,0.638906,-2.649792
20260718-163441-857,2,40,25.589998,12.847059,26.118458,11.765750,-0.232000,1.532003,0.640000,3.141593
20260718-163441-857,2,41,25.589098,12.823877,26.117558,11.742568,-0.168000,1.532003,0.640000,3.141593
20260718-163441-857,2,42,25.588446,12.807090,26.116907,11.725780,-0.104000,1.532003,0.640000,3.141593
20260718-163441-857,2,43,25.588043,12.796697,26.116503,11.715388,-0.040000,1.532003,0.640000,3.141593
20260718-163441-857,2,44,25.587888,12.792700,26.116348,11.711391,0.024000,1.532003,0.640000,0.000000
20260718-163441-857,2,45,25.587981,12.795099,26.116441,11.713789,0.088000,1.532003,0.640000,0.000000
20260718-163441-857,2,46,25.588322,12.803892,26.116782,11.722583,0.152000,1.532003,0.640000,0.000000
20260718-163441-857,2,47,25.588912,12.819081,26.117372,11.737771,0.216000,1.532003,0.640000,0.000000
20260718-163441-857,2,48,25.589749,12.840664,26.118210,11.759355,0.280000,1.532003,0.640000,0.000000
20260718-163441-857,2,49,25.590835,12.868643,26.119296,11.787334,0.344000,1.532003,0.640000,0.000000
20260718-163441-857,2,50,25.592169,12.903017,26.120630,11.821708,0.408000,1.532003,0.640000,0.000000
20260718-163441-857,2,51,25.593752,12.943787,26.122212,11.862477,0.472000,1.532003,0.635838,0.000000
20260718-163441-857,2,52,25.595582,12.990951,26.124043,11.909642,0.535584,1.532003,0.638499,-0.405252
20260718-163441-857,2,53,25.621277,13.054378,26.106723,11.953087,0.599434,1.492592,0.638219,-0.399846
20260718-163441-857,2,54,25.652707,13.123959,26.089856,12.002620,0.663256,1.449140,0.637933,-0.394442
20260718-163441-857,2,55,25.690662,13.199131,26.074239,12.058355,0.727049,1.401784,0.637643,-0.389039
20260718-163441-857,2,56,25.735956,13.279229,26.060738,12.120343,0.790813,1.350662,0.637352,-0.383637
20260718-163441-857,2,57,25.789407,13.363474,26.050283,12.188552,0.854548,1.295911,0.637064,-0.378236
20260718-163441-857,2,58,25.851817,13.450965,26.043856,12.262849,0.918255,1.237665,0.636781,-0.372834
20260718-163441-857,2,59,25.923953,13.540675,26.042480,12.342989,0.981933,1.176061,0.636506,-0.367432
20260718-163441-857,2,60,26.006519,13.631447,26.047206,12.428598,1.045584,1.111231,0.636242,-0.362028
20260718-163441-857,2,61,26.100137,13.721996,26.059094,12.519159,1.109208,1.043309,0.635991,-0.356622
20260718-163441-857,2,62,26.205317,13.810912,26.079190,12.614002,1.172807,0.972428,0.635755,-0.351214
20260718-163441-857,2,63,26.322436,13.896668,26.108509,12.712297,1.236382,0.898719,0.620406,-0.345804
20260718-163441-857,2,64,26.451712,13.977633,26.148004,12.813047,1.298423,0.822314,0.633657,-0.393728
20260718-163441-857,2,65,26.602048,14.048053,26.192046,12.916507,1.361789,0.729794,0.633421,-0.387489
20260718-163441-857,2,66,26.765148,14.107059,26.249300,13.019676,1.425131,0.634463,0.633215,-0.381244
20260718-163441-857,2,67,26.940184,14.152408,26.320430,13.120708,1.488452,0.536475,0.680068,-0.374993
20260718-163441-857,2,68,27.125979,14.181893,26.405846,13.217576,1.556459,0.435981,0.636879,-0.247259
20260718-163441-857,2,69,27.303153,14.212759,26.519718,13.299124,1.620147,0.368590,0.636823,-0.243030
20260718-163441-857,2,70,27.488834,14.232652,26.644359,13.375120,1.683829,0.299691,0.636783,-0.238799
20260718-163441-857,2,71,27.682292,14.240309,26.779659,13.444224,1.747508,0.229379,0.673983,-0.234566
20260718-163441-857,2,72,27.882646,14.234512,26.925354,13.505067,1.814906,0.157751,0.639250,-0.111058
20260718-163441-857,2,73,28.075244,14.239966,27.093210,13.544187,1.878831,0.123035,0.639251,-0.109008
20260718-163441-857,2,74,28.274483,14.238914,27.268525,13.578196,1.942756,0.087765,0.639255,-0.106958
20260718-163441-857,2,75,28.480116,14.230812,27.451167,13.606501,2.006681,0.051986,0.592144,-0.104908
20260718-163441-857,2,76,28.691864,14.215127,27.640969,13.628509,2.065896,0.015744,0.636888,-0.213373
20260718-163441-857,2,77,28.919627,14.161321,27.826833,13.657039,2.129585,-0.061035,0.636964,-0.209128
20260718-163441-857,2,78,29.149067,14.088746,28.020500,13.670611,2.193281,-0.138558,0.637058,-0.204882
20260718-163441-857,2,79,29.378524,13.996730,28.220749,13.668008,2.256987,-0.216733,0.518269,-0.200634
20260718-163441-857,2,80,29.606247,13.884767,28.426205,13.648123,2.308814,-0.295465,0.633242,-0.313700
20260718-163441-857,2,81,29.828735,13.712435,28.628099,13.628929,2.372138,-0.423939,0.633632,-0.306924
20260718-163441-857,2,82,30.032681,13.509270,28.831275,13.580860,2.435501,-0.552897,0.634060,-0.300141
20260718-163441-857,2,83,30.213685,13.277270,29.031538,13.503161,2.498907,-0.682188,0.850413,-0.293352
20260718-163441-857,2,84,30.367605,13.019091,29.224518,13.395722,2.583948,-0.811663,0.559988,-0.014248
20260718-163441-857,2,85,30.543072,12.826914,29.402386,13.210757,2.639947,-0.817978,0.000000,-0.013952
20260718-163441-857,2,86,30.721123,12.629519,29.582885,13.020562,2.639947,-0.824297,0.000000,-0.013952
20260718-163441-857,2,87,30.897924,12.431004,29.762179,12.829231,2.639947,-0.830615,-0.141608,-0.013952
20260718-163441-857,2,88,31.073467,12.231376,29.940261,12.636770,2.625786,-0.836933,0.000000,-0.226542
20260718-163441-857,2,89,31.204956,11.960439,30.119861,12.481083,2.625786,-0.940748,-0.000000,-0.226542
20260718-163441-857,2,90,31.307660,11.677335,30.282361,12.307623,2.625786,-1.044563,0.000000,-0.226542
20260718-163441-857,2,91,31.380473,11.385113,30.426010,12.118257,2.625786,-1.148377,-0.511250,-0.226542
20260718-163441-857,2,92,31.422613,11.086918,30.549263,11.915024,2.574661,-1.252192,-0.639624,-0.072871
20260718-163441-857,2,93,31.481803,10.825948,30.635600,11.681775,2.510699,-1.284431,-0.639596,-0.074596
20260718-163441-857,2,94,31.530979,10.569426,30.712753,11.452039,2.446739,-1.316615,-0.639571,-0.076320
20260718-163441-857,2,95,31.570530,10.317738,30.781046,11.226151,2.382782,-1.348707,-0.627898,-0.078044
20260718-163441-857,2,96,31.600867,10.071251,30.840816,11.004430,2.319993,-1.380670,-0.639997,-0.006353
20260718-163441-857,2,97,31.642954,9.842362,30.885265,10.777460,2.255993,-1.383198,-0.639997,-0.006491
20260718-163441-857,2,98,31.683296,9.619665,30.927958,10.556663,2.191993,-1.385710,-0.639997,-0.006628
20260718-163441-857,2,99,31.721930,9.403170,30.968929,10.342047,2.127994,-1.388202,-0.641008,-0.006765
20260718-163441-857,2,100,31.758893,9.192884,31.008213,10.133618,2.063893,-1.390671,-0.639943,-0.028793
20260718-163441-857,2,101,31.788983,8.985655,31.047933,9.933993,1.999898,-1.400867,-0.639942,-0.029366
20260718-163441-857,2,102,31.816021,8.784495,31.084565,9.740252,1.935904,-1.410944,-0.639942,-0.029939
20260718-163441-857,2,103,31.840164,8.589453,31.118249,9.552437,1.871910,-1.420888,-0.646749,-0.030512
20260718-163441-857,2,104,31.861571,8.400573,31.149127,9.370586,1.807235,-1.430688,-0.639473,-0.093559
20260718-163441-857,2,105,31.867346,8.210731,31.183414,9.201054,1.743288,-1.459775,-0.639478,-0.095282
20260718-163441-857,2,106,31.867419,8.027355,31.212065,9.036815,1.679340,-1.488353,-0.639486,-0.097005
20260718-163441-857,2,107,31.862281,7.850618,31.235476,8.878049,1.615391,-1.516384,-0.641835,-0.098728
20260718-163441-857,2,108,31.852424,7.680670,31.254049,8.724915,1.551208,-1.543829,-0.639304,-0.119511
20260718-163441-857,2,109,31.834818,7.516181,31.270108,8.579008,1.487277,-1.575780,-0.639325,-0.121560
20260718-163441-857,2,110,31.812745,7.358938,31.281426,8.438845,1.423345,-1.606944,-0.639349,-0.123608
20260718-163441-857,2,111,31.786787,7.209044,31.288464,8.304568,1.359410,-1.637277,0.000000,-0.125656
20260718-163441-857,2,112,31.757520,7.066569,31.291676,8.176294,1.359410,-1.666732,0.000000,-0.125656
20260718-163441-857,2,113,31.724069,6.925017,31.291110,8.047981,1.359410,-1.696187,-0.000000,-0.125656
20260718-163441-857,2,114,31.686464,6.784513,31.286765,7.919740,1.359410,-1.725642,-0.000000,-0.125656
20260718-163441-857,2,115,31.644738,6.645176,31.278645,7.791683,1.359410,-1.755097,0.005740,-0.125656
20260718-163441-857,2,116,31.598925,6.507129,31.266758,7.663920,1.359984,-1.784552,-0.000000,-0.020717
20260718-163441-857,2,117,31.566636,6.373570,31.240063,7.531952,1.359984,-1.789386,0.000000,-0.020717
20260718-163441-857,2,118,31.533701,6.240167,31.212731,7.400115,1.359984,-1.794219,0.000000,-0.020717
20260718-163441-857,2,119,31.500122,6.106926,31.184763,7.268411,1.359984,-1.799052,-0.639841,-0.020717
20260718-163441-857,2,120,31.465900,5.973848,31.156157,7.136845,1.296000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,121,31.435964,5.847753,31.126222,7.010749,1.232000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,122,31.407507,5.727885,31.097765,6.890881,1.168000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,123,31.380528,5.614243,31.070786,6.777239,1.104000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,124,31.355027,5.506829,31.045285,6.669825,1.040000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,125,31.331005,5.405641,31.021262,6.568637,0.976000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,126,31.308461,5.310681,30.998718,6.473677,0.912000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,127,31.287395,5.221947,30.977653,6.384943,0.848000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,128,31.267807,5.139440,30.958065,6.302436,0.784000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,129,31.249698,5.063160,30.939956,6.226156,0.720000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,130,31.233067,4.993107,30.923325,6.156103,0.656000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,131,31.217915,4.929281,30.908172,6.092277,0.592000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,132,31.204240,4.871682,30.894498,6.034678,0.528000,-1.803886,-0.640000,0.000000
20260718-163441-857,2,133,31.192044,4.820310,30.882302,5.983306,0.464000,-1.803886,-0.640000,0.000000
