run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
20260718-163034-568,1,10,16.664190,6.010485,17.496977,6.575254,-0.255842,3.273868,-0.000000,-2.544429
20260718-163034-568,1,11,16.680004,6.027773,17.532122,6.562931,-0.255842,3.238723,0.639115,-2.544429
20260718-163034-568,1,12,16.696415,6.044495,17.566812,6.549381,-0.191930,3.203578,0.639519,-2.534504
20260718-163034-568,1,13,16.708963,6.056979,17.592640,6.538243,-0.127978,3.176645,0.639813,-2.524552
20260718-163034-568,1,14,16.717423,6.065337,17.609777,6.530313,-0.063997,3.158303,0.639972,-2.514569
20260718-163034-568,1,15,16.721664,6.069574,17.618336,6.526170,-0.000000,3.148935,0.639986,0.000000
20260718-163034-568,1,16,16.721664,6.069574,17.618336,6.526170,0.063999,3.148935,0.639908,-0.469132
20260718-163034-568,1,17,16.713778,6.072512,17.613422,6.523222,0.127989,3.142382,0.639762,-0.461642
20260718-163034-568,1,18,16.698117,6.078471,17.603485,6.517572,0.191966,3.129519,0.639559,-0.454167
20260718-163034-568,1,19,16.674851,6.087676,17.588369,6.509557,0.255922,3.110586,0.639310,-0.446702
20260718-163034-568,1,20,16.644207,6.100478,17.567892,6.499609,0.319853,3.085821,0.639025,-0.439246
20260718-163034-568,1,21,16.606481,6.117342,17.541856,6.488251,0.383755,3.055460,0.638711,-0.431798
20260718-163034-568,1,22,16.562040,6.138832,17.510066,6.476096,0.447626,3.019736,0.638379,-0.424355
20260718-163034-568,1,23,16.511340,6.165592,17.472350,6.463851,0.511464,2.978879,0.638034,-0.416916
20260718-163034-568,1,24,16.454929,6.198325,17.428578,6.452311,0.575267,2.933119,0.637685,-0.409480
20260718-163034-568,1,25,16.393466,6.237779,17.378681,6.442352,0.639036,2.882680,0.637338,-0.402044
20260718-163034-568,1,26,16.327721,6.284715,17.322677,6.434927,0.702770,2.827786,0.636999,-0.394608
20260718-163034-568,1,27,16.258591,6.339893,17.260684,6.431049,0.766470,2.768661,0.636673,-0.387171
20260718-163034-568,1,28,16.187101,6.404036,17.192949,6.431783,0.830137,2.705524,0.636366,-0.379732
20260718-163034-568,1,29,16.114404,6.477811,17.119856,6.438223,0.893774,2.638592,0.636081,-0.372290
20260718-163034-568,1,30,16.041784,6.561794,17.041948,6.451471,0.957382,2.568084,0.635823,-0.364844
20260718-163034-568,1,31,15.970643,6.656450,16.959937,6.472610,1.020964,2.494212,0.613287,-0.357393
20260718-163034-568,1,32,15.902495,6.762097,16.874711,6.502681,1.082293,2.417190,0.632597,-0.438266
20260718-163034-568,1,33,15.844636,6.891199,16.785216,6.533694,1.145553,2.314719,0.632368,-0.428973
20260718-163034-568,1,34,15.797535,7.032419,16.695079,6.577541,1.208789,2.208871,0.632202,-0.419668
20260718-163034-568,1,35,15.763547,7.184841,16.606306,6.635062,1.272010,2.099915,0.632100,-0.410351
20260718-163034-568,1,36,15.744965,7.347150,16.521128,6.706782,1.335220,1.988120,0.632066,-0.401021
20260718-163034-568,1,37,15.743943,7.517626,16.441956,6.792865,1.398426,1.873750,0.632100,-0.391678
20260718-163034-568,1,38,15.762427,7.694156,16.371320,6.893063,1.461636,1.757068,0.632203,-0.382322
20260718-163034-568,1,39,15.802084,7.874264,16.311796,7.006684,1.524857,1.638334,0.745969,-0.372952
20260718-163034-568,1,40,15.864227,8.055145,16.265924,7.132573,1.599453,1.517804,0.639635,-0.080721
20260718-163034-568,1,41,15.888999,8.219736,16.266447,7.286980,1.663417,1.491665,0.639647,-0.078621
20260718-163034-568,1,42,15.918952,8.390041,16.271576,7.447621,1.727382,1.465190,0.639662,-0.076522
20260718-163034-568,1,43,15.954426,8.565878,16.281712,7.614361,1.791348,1.438434,0.639681,-0.074422
20260718-163034-568,1,44,15.995755,8.747049,16.297250,7.787049,1.855316,1.411452,0.639702,-0.072322
20260718-163034-568,1,45,16.043257,8.933347,16.318576,7.965515,1.919286,1.384297,0.639728,-0.070223
20260718-163034-568,1,46,16.097237,9.124551,16.346061,8.149570,1.983259,1.357025,0.459821,-0.068123
20260718-163034-568,1,47,16.157981,9.320430,16.380064,8.339013,2.029241,1.329689,-0.000000,-0.066613
20260718-163034-568,1,48,16.225285,9.519012,16.420448,8.531889,2.029241,1.302340,0.000000,-0.066613
20260718-163034-568,1,49,16.297995,9.715679,16.466092,8.723589,2.029241,1.274992,-0.000000,-0.066613
20260718-163034-568,1,50,16.376055,9.910284,16.516960,8.913968,2.029241,1.247644,0.000000,-0.066613
20260718-163034-568,1,51,16.459407,10.102682,16.573016,9.102886,2.029241,1.220295,0.004951,-0.066613
20260718-163034-568,1,52,16.547989,10.292729,16.634216,9.290200,2.029736,1.192947,-0.000000,-0.039313
20260718-163034-568,1,53,16.634004,10.480807,16.704051,9.477018,2.029736,1.176818,0.000000,-0.039313
20260718-163034-568,1,54,16.723040,10.667474,16.776889,9.662685,2.029736,1.160690,-0.000000,-0.039313
20260718-163034-568,1,55,16.815076,10.852680,16.852713,9.847153,2.029736,1.144561,0.002568,-0.039313
20260718-163034-568,1,56,16.910086,11.036378,16.931501,10.030375,2.029993,1.128433,0.000000,-0.006483
20260718-163034-568,1,57,16.998810,11.219632,17.017551,10.213576,2.029993,1.125774,-0.000000,-0.006483
20260718-163034-568,1,58,17.088022,11.402651,17.104087,10.396548,2.029993,1.123115,-0.000000,-0.006483
20260718-163034-568,1,59,17.177720,11.585431,17.191110,10.579289,2.029993,1.120456,0.000000,-0.006483
20260718-163034-568,1,60,17.267903,11.767972,17.278618,10.761799,2.029993,1.117797,-0.000000,-0.006483
20260718-163034-568,1,61,17.358572,11.950273,17.366611,10.944074,2.029993,1.115139,0.000000,-0.006483
20260718-163034-568,1,62,17.449724,12.132332,17.455088,11.126116,2.029993,1.112480,-0.000000,-0.006483
20260718-163034-568,1,63,17.541361,12.314148,17.544050,11.307921,2.029993,1.109821,0.000000,-0.006483
20260718-163034-568,1,64,17.633481,12.495720,17.633494,11.489489,2.029993,1.107162,-0.000000,-0.006483
20260718-163034-568,1,65,17.726083,12.677046,17.723421,11.670819,2.029993,1.104503,-0.000000,-0.006483
20260718-163034-568,1,66,17.819167,12.858125,17.813829,11.851909,2.029993,1.101844,0.000000,-0.006483
20260718-163034-568,1,67,17.912732,13.038956,17.904719,12.032757,2.029993,1.099185,-0.708044,-0.006483
20260718-163034-568,1,68,18.006777,13.219538,17.996089,12.213364,1.959188,1.096526,-0.637508,-0.207354
20260718-163034-568,1,69,18.152621,13.384177,18.058286,12.382379,1.895438,1.013260,-0.637278,-0.213687
20260718-163034-568,1,70,18.307715,13.531021,18.130558,12.540509,1.831710,0.930167,-0.637076,-0.220017
20260718-163034-568,1,71,18.470012,13.659775,18.211585,12.687296,1.768002,0.847411,-0.648565,-0.226344
20260718-163034-568,1,72,18.637479,13.770391,18.300026,12.822433,1.703146,0.765158,-0.636122,-0.254661
20260718-163034-568,1,73,18.812635,13.860336,18.391744,12.946361,1.639534,0.675592,-0.635984,-0.261574
20260718-163034-568,1,74,18.989331,13.931061,18.489157,13.057948,1.575935,0.586923,-0.635884,-0.268482
20260718-163034-568,1,75,19.165446,13.983262,18.590810,13.157251,1.512347,0.499331,-0.635820,-0.275384
20260718-163034-568,1,76,19.339023,14.017877,18.695306,13.244489,1.448765,0.413001,-0.635793,-0.282282
20260718-163034-568,1,77,19.508292,14.036053,18.801323,13.320026,1.385185,0.328116,-0.635803,-0.289174
20260718-163034-568,1,78,19.671694,14.039114,18.907630,13.384358,1.321605,0.244861,-0.635848,-0.296061
20260718-163034-568,1,79,19.827893,14.028525,19.013097,13.438094,1.258020,0.163422,0.022630,-0.302943
20260718-163034-568,1,80,19.975790,14.005852,19.116711,13.481940,1.260283,0.083985,-0.000000,-0.202087
20260718-163034-568,1,81,20.115000,13.987114,19.229773,13.508708,1.260283,0.031821,0.000000,-0.202087
20260718-163034-568,1,82,20.253044,13.961144,19.344076,13.529544,1.260283,-0.020343,0.000000,-0.202087
20260718-163034-568,1,83,20.389546,13.928011,19.459311,13.544392,1.260283,-0.072507,-0.004509,-0.202087
20260718-163034-568,1,84,20.524135,13.887806,19.575163,13.553212,1.259833,-0.124671,-0.000000,-0.226365
20260718-163034-568,1,85,20.657207,13.836720,19.690263,13.558295,1.259833,-0.183288,-0.000000,-0.226365
20260718-163034-568,1,86,20.787058,13.777926,19.805464,13.556626,1.259833,-0.241905,0.000000,-0.226365
20260718-163034-568,1,87,20.913241,13.711625,19.920368,13.548211,1.259833,-0.300522,0.637708,-0.226365
20260718-163034-568,1,88,21.035323,13.638047,20.034583,13.533079,1.323603,-0.359140,0.637678,-0.221207
20260718-163034-568,1,89,21.158688,13.553900,20.153448,13.509264,1.387371,-0.419273,0.637667,-0.216047
20260718-163034-568,1,90,21.282351,13.458675,20.276268,13.475920,1.451138,-0.480787,0.637677,-0.210885
20260718-163034-568,1,91,21.405265,13.351947,20.402244,13.432254,1.514906,-0.543543,-0.609055,-0.205721
20260718-163034-568,1,92,21.526328,13.233385,20.530477,13.377540,1.454000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,93,21.645721,13.150400,20.649870,13.294555,1.390000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,94,21.759858,13.071067,20.764007,13.215222,1.326000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,95,21.868740,12.995387,20.872889,13.139542,1.262000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,96,21.972367,12.923360,20.976516,13.067515,1.198000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,97,22.070739,12.854985,21.074888,12.999141,1.134000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,98,22.163855,12.790264,21.168004,12.934419,1.070000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,99,22.251716,12.729195,21.255865,12.873350,1.006000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,100,22.334322,12.671778,21.338471,12.815934,0.942000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,101,22.411672,12.618015,21.415821,12.762170,0.878000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,102,22.483768,12.567904,21.487917,12.712059,0.814000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,103,22.550608,12.521446,21.554757,12.665601,0.750000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,104,22.612193,12.478640,21.616342,12.622796,0.686000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,105,22.668522,12.439488,21.672671,12.583643,0.622000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,106,22.719597,12.403988,21.723746,12.548143,0.558000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,107,22.765416,12.372140,21.769565,12.516296,0.494000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,108,22.805980,12.343946,21.810129,12.488101,0.430000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,109,22.841289,12.319404,21.845438,12.463560,0.366000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,110,22.871342,12.298515,21.875491,12.442671,0.302000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,111,22.896140,12.281279,21.900289,12.425434,0.238000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,112,22.915683,12.267695,21.919832,12.411851,0.174000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,113,22.929971,12.257764,21.934120,12.401920,0.110000,-0.607405,-0.640000,0.000000
20260718-163034-568,1,114,22.939003,12.251486,21.943152,12.395642,0.046000,-0.607405,-0.460000,0.000000
20260718-163034-568,1,115,22.942780,12.248861,21.946929,12.393016,0.000000,-0.607405,-0.639972,0.000000
20260718-163034-568,1,116,22.942780,12.248861,21.946929,12.393016,-0.063997,-0.607405,-0.639813,-2.514569
20260718-163034-568,1,117,22.936863,12.247902,21.942406,12.401379,-0.127978,-0.616773,-0.639519,-2.524552
20260718-163034-568,1,118,22.925067,12.246388,21.933593,12.418080,-0.191930,-0.635115,-0.639115,-2.534504
20260718-163034-568,1,119,22.907432,12.244873,21.920941,12.443201,-0.255842,-0.662047,-0.638624,-2.544429
20260718-163034-568,1,120,22.884017,12.244039,21.905103,12.476909,-0.319704,-0.697192,-0.638067,-2.554332
20260718-163034-568,1,121,22.854934,12.244694,21.886932,12.519417,-0.383511,-0.740181,-0.637461,-2.564217
20260718-163034-568,1,122,22.820378,12.247747,21.867469,12.570955,-0.447257,-0.790651,-0.636824,-2.574090
20260718-163034-568,1,123,22.780659,12.254193,21.847935,12.631719,-0.510939,-0.848248,-0.636171,-2.583954
20260718-163034-568,1,124,22.736232,12.265088,21.829727,12.701835,-0.574557,-0.912623,-0.635516,-2.593811
20260718-163034-568,1,125,22.687726,12.281513,21.814393,12.781302,-0.638108,-0.983433,-0.634871,-2.603667
20260718-163034-568,1,126,22.635966,12.304543,21.803615,12.869956,-0.701595,-1.060343,-0.634248,-2.613522
20260718-163034-568,1,127,22.581992,12.335195,21.799179,12.967416,-0.765020,-1.143022,-0.633656,-2.623381
20260718-163034-568,1,128,22.527066,12.374387,21.802931,13.073049,-0.828386,-1.231144,-0.633105,-2.633246
20260718-163034-568,1,129,22.472673,12.422879,21.816737,13.185931,-0.891696,-1.324391,-0.173025,-2.643117
20260718-163034-568,1,130,22.420503,12.481220,21.842419,13.304821,-0.908999,-1.422446,0.000000,-2.645818
20260718-163034-568,1,131,22.373770,12.545830,21.880197,13.422692,-0.908999,-1.521761,-0.000000,-2.645818
20260718-163034-568,1,132,22.333674,12.614756,21.929476,13.536235,-0.908999,-1.621077,-0.000000,-2.645818
20260718-163034-568,1,133,22.300609,12.687317,21.989770,13.644333,-0.908999,-1.720392,0.000000,-2.645818
20260718-163034-568,1,134,22.274902,12.762800,22.060485,13.745920,-0.908999,-1.819708,0.632962,-2.645818
20260718-163034-568,1,135,22.256806,12.840459,22.140924,13.839995,-0.845702,-1.919023,0.633501,-2.635944
20260718-163034-568,1,136,22.245743,12.913977,22.224787,13.919990,-0.782352,-2.013615,0.634082,-2.626078
20260718-163034-568,1,137,22.240585,12.982735,22.309686,13.986590,-0.718944,-2.103171,0.634698,-2.616218
20260718-163034-568,1,138,22.240216,13.046283,22.393496,14.040771,-0.655474,-2.187370,0.635338,-2.606361
20260718-163034-568,1,139,22.243559,13.104323,22.474373,14.083723,-0.591940,-2.265890,0.635991,-2.596506
20260718-163034-568,1,140,22.249598,13.156677,22.550761,14.116782,-0.528341,-2.338401,0.636646,-2.586650
20260718-163034-568,1,141,22.257394,13.203271,22.621381,14.141362,-0.464677,-2.404570,0.637289,-2.576788
20260718-163034-568,1,142,22.266099,13.244101,22.685211,14.158894,-0.400948,-2.464054,0.637905,-2.566918
20260718-163034-568,1,143,22.274965,13.279212,22.741462,14.170772,-0.337157,-2.516508,0.638478,-2.557036
20260718-163034-568,1,144,22.283347,13.308670,22.789540,14.178307,-0.273309,-2.561578,0.638989,-2.547138
20260718-163034-568,1,145,22.290718,13.332542,22.829011,14.182684,-0.209411,-2.598904,0.639419,-2.537220
20260718-163034-568,1,146,22.296664,13.350876,22.859561,14.184931,-0.145469,-2.628119,0.639745,-2.527276
20260718-163034-568,1,147,22.300900,13.363682,22.880963,14.185891,-0.081494,-2.648848,0.639943,-2.517302
20260718-163034-568,1,148,22.303270,13.370921,22.893045,14.186192,-0.017500,-2.660709,0.174999,-2.507292
20260718-163034-568,1,149,22.303765,13.372495,22.895657,14.186229,-0.000000,-2.663310,0.639972,0.000000
20260718-163034-568,1,150,22.303765,13.372495,22.895657,14.186229,0.063997,-2.663310,0.639813,-0.627024
20260718-163034-568,1,151,22.294257,13.372393,22.893747,14.180546,0.127978,-2.672677,0.639519,-0.617040
20260718-163034-568,1,152,22.275374,13.372384,22.889585,14.169406,0.191930,-2.691020,0.639115,-0.607089
20260718-163034-568,1,153,22.247251,13.372906,22.882702,14.153099,0.255842,-2.717952,0.638624,-0.597164
20260718-163034-568,1,154,22.210048,13.374614,22.872521,14.131997,0.319704,-2.753097,0.638067,-0.587261
20260718-163034-568,1,155,22.163970,13.378361,22.858380,14.106574,0.383511,-2.796085,0.637461,-0.577375
20260718-163034-568,1,156,22.109303,13.385175,22.839566,14.077429,0.447257,-2.846556,0.636824,-0.567503
20260718-163034-568,1,157,22.046441,13.396230,22.815343,14.045299,0.510939,-2.904153,0.636171,-0.557639
20260718-163034-568,1,158,21.975924,13.412818,22.784988,14.011078,0.574557,-2.968527,0.635516,-0.547781
20260718-163034-568,1,159,21.898475,13.436309,22.747839,13.975827,0.638108,-3.039338,0.634871,-0.537926
20260718-163034-568,1,160,21.815024,13.468114,22.703331,13.940778,0.701595,-3.116248,0.634248,-0.528070
20260718-163034-568,1,161,21.726740,13.509636,22.651047,13.907324,0.765020,-3.198926,0.633656,-0.518211
20260718-163034-568,1,162,21.635044,13.562213,22.590765,13.877011,0.828386,-3.287049,0.651362,-0.508347
20260718-163034-568,1,163,21.541624,13.627063,22.522504,13.851505,0.893522,-3.380295,-0.311465,0.390918
20260718-163034-568,1,164,21.462928,13.605577,22.424413,13.902302,0.862375,-3.305902,-0.633355,0.503049
20260718-163034-568,1,165,21.392904,13.566167,22.321572,13.953563,0.799040,-3.210036,-0.633926,0.512917
20260718-163034-568,1,166,21.332192,13.523009,22.221854,13.993116,0.735647,-3.119124,-0.634533,0.522779
20260718-163034-568,1,167,21.280523,13.477854,22.126714,14.022336,0.672194,-3.033483,-0.635167,0.532636
20260718-163034-568,1,168,21.237402,13.432281,22.037345,14.042682,0.608677,-2.953436,-0.635818,0.542491
20260718-163034-568,1,169,21.202155,13.387672,21.954696,14.055640,0.545095,-2.879310,-0.636474,0.552347
20260718-163034-568,1,170,21.173987,13.345210,21.879495,14.062677,0.481448,-2.811438,-0.637122,0.562207
20260718-163034-568,1,171,21.152031,13.305879,21.812277,14.065204,0.417736,-2.750160,-4.177358,0.572074
20260718-163034-568,1,172,21.135391,13.270472,21.753422,14.064536,0.000000,-2.695821,0.000000,0.000000
20260718-163034-568,2,0,16.996746,7.433327,17.443254,8.246673,-0.086999,3.679154,-0.869922,-2.884107
20260718-163034-568,2,1,17.002128,7.438911,17.452864,8.249921,-0.173991,3.673947,-0.869802,-2.890298
20260718-163034-568,2,2,17.013104,7.449899,17.472050,8.256291,-0.260971,3.663796,-0.869642,-2.896485
20260718-163034-568,2,3,17.029960,7.466029,17.500819,8.265524,-0.347935,3.648960,-0.863148,-2.902668
20260718-163034-568,2,4,17.053040,7.486957,17.539210,8.277235,-0.434250,3.629698,-0.865365,-2.604862
20260718-163034-568,2,5,17.069821,7.520014,17.601532,8.280397,-0.520787,3.570977,-0.864111,-2.618896
20260718-163034-568,2,6,17.093364,7.557460,17.675653,8.279845,-0.607198,3.502783,-0.862888,-2.632924
20260718-163034-568,2,7,17.124915,7.597988,17.761014,8.273472,-0.693487,3.425833,0.862888,-2.646955
20260718-163034-568,2,8,17.165611,7.639987,17.856765,8.259023,-0.607198,3.340824,0.864111,-2.632924
20260718-163034-568,2,9,17.203285,7.674898,17.939982,8.238970,-0.520787,3.263874,0.865365,-2.618896
20260718-163034-568,2,10,17.237046,7.703475,18.010467,8.216037,-0.434250,3.195681,0.866597,-2.604862
20260718-163034-568,2,11,17.266172,7.726410,18.068341,8.192698,-0.347590,3.136959,0.866016,-2.590814
20260718-163034-568,2,12,17.290087,7.744288,18.113927,8.171122,-0.260989,3.088440,0.869924,-2.987438
20260718-163034-568,2,13,17.314187,7.746467,18.141926,8.165690,-0.173997,3.079223,0.869970,-2.983541
20260718-163034-568,2,14,17.330233,7.747886,18.160598,8.161883,-0.087000,3.072921,0.869995,-2.979644
20260718-163034-568,2,15,17.338244,7.748603,18.169942,8.159916,0.000000,3.069690,0.870000,0.000000
20260718-163034-568,2,16,17.338244,7.748603,18.169942,8.159916,0.087000,3.069690,0.870000,0.000000
20260718-163034-568,2,17,17.329567,7.749228,18.161264,8.160541,0.174000,3.069690,0.870000,0.000000
20260718-163034-568,2,18,17.312211,7.750478,18.143909,8.161791,0.261000,3.069690,0.870000,0.000000
20260718-163034-568,2,19,17.286179,7.752353,18.117877,8.163666,0.348000,3.069690,0.863669,0.000000
20260718-163034-568,2,20,17.251469,7.754853,18.083167,8.166166,0.434367,3.069690,0.866069,-0.500206
20260718-163034-568,2,21,17.197827,7.783040,18.050497,8.148900,0.520974,3.015733,0.864994,-0.487095
20260718-163034-568,2,22,17.135926,7.819904,18.009849,8.131606,0.607473,2.953019,0.863941,-0.473988
20260718-163034-568,2,23,17.067130,7.866838,17.960920,8.115915,0.693867,2.882194,0.852227,-0.460878
20260718-163034-568,2,24,16.993088,7.925237,17.903623,8.103635,0.779090,2.803891,0.859207,-0.514005
20260718-163034-568,2,25,16.915539,8.004309,17.839334,8.090936,0.865011,2.703915,0.858207,-0.499011
20260718-163034-568,2,26,16.839152,8.099043,17.766913,8.086381,0.950831,2.596767,0.857412,-0.483990
20260718-163034-568,2,27,16.767165,8.210143,17.687511,8.092394,1.036573,2.483166,0.856844,-0.468937
20260718-163034-568,2,28,16.703067,8.337775,17.602844,8.111277,1.122257,2.363812,0.856519,-0.453849
20260718-163034-568,2,29,16.650490,8.481479,17.515204,8.145070,1.207909,2.239391,0.856448,-0.438723
20260718-163034-568,2,30,16.613080,8.640107,17.427416,8.195407,1.293554,2.110579,0.856636,-0.423557
20260718-163034-568,2,31,16.594349,8.811794,17.342771,8.263375,1.379217,1.978035,0.986000,-0.408351
20260718-163034-568,2,32,16.597516,8.993970,17.264914,8.349393,1.477817,1.842410,0.868875,-0.118519
20260718-163034-568,2,33,16.576718,9.151005,17.217810,8.480258,1.564705,1.802416,0.868946,-0.113880
20260718-163034-568,2,34,16.560899,9.317515,17.174187,8.621256,1.651599,1.761742,0.869039,-0.109239
20260718-163034-568,2,35,16.550821,9.493290,17.134934,8.772379,1.738503,1.720574,0.873814,-0.104598
20260718-163034-568,2,36,16.547212,9.678072,17.100928,8.933559,1.825885,1.679094,0.229857,-0.084006
20260718-163034-568,2,37,16.546996,9.869725,17.074364,9.106323,1.848870,1.644152,0.000000,-0.082974
20260718-163034-568,2,38,16.553389,10.063569,17.053763,9.282207,1.848870,1.609206,0.000000,-0.082974
20260718-163034-568,2,39,16.566551,10.257070,17.039319,9.458703,1.848870,1.574260,0.011295,-0.082974
20260718-163034-568,2,40,16.586466,10.449994,17.031051,9.635596,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,41,16.592289,10.634902,17.036875,9.820504,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,42,16.598112,10.819810,17.042698,10.005413,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,43,16.603935,11.004719,17.048521,10.190321,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,44,16.609758,11.189627,17.054344,10.375229,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,45,16.615581,11.374535,17.060167,10.560138,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,46,16.621405,11.559444,17.065990,10.745046,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,47,16.627228,11.744352,17.071814,10.929954,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,48,16.633051,11.929260,17.077637,11.114863,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,49,16.638874,12.114169,17.083460,11.299771,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,50,16.644697,12.299077,17.089283,11.484679,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,51,16.650520,12.483985,17.095106,11.669588,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,52,16.656344,12.668894,17.100929,11.854496,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,53,16.662167,12.853802,17.106753,12.039404,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,54,16.667990,13.038710,17.112576,12.224313,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,55,16.673813,13.223619,17.118399,12.409221,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,56,16.679636,13.408527,17.124222,12.594129,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,57,16.685459,13.593435,17.130045,12.779038,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,58,16.691283,13.778344,17.135868,12.963946,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,59,16.697106,13.963252,17.141692,13.148854,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,60,16.702929,14.148160,17.147515,13.333763,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,61,16.708752,14.333069,17.153338,13.518671,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,62,16.714575,14.517977,17.159161,13.703579,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,63,16.720399,14.702885,17.164984,13.888488,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,64,16.726222,14.887794,17.170808,14.073396,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,65,16.732045,15.072702,17.176631,14.258304,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,66,16.737868,15.257610,17.182454,14.443213,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,67,16.743691,15.442519,17.188277,14.628121,1.850000,1.539315,0.000000,0.000000
20260718-163034-568,2,68,16.749514,15.627427,17.194100,14.813029,1.850000,1.539315,0.000000,0.000000
