run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
# run=20260718-163124-574 opt=secuencial condiciones_iniciales=[{'id': 1, 'inicio': (15.423, 18.128), 'giro_inicial': 283.306, 'meta': (26.082, 19.415), 'angulo_llegada': 260.292, 'largo': 0.91, 'ancho': 0.52, 'v_max': 2.96, 'v_inicial': 0.0, 'a_max': 0.85, 'giro_max': 28.5, 'grupo': 1, 'prioridad': 1}, {'id': 2, 'inicio': (26.07, 12.75), 'giro_inicial': 307.8, 'meta': (23.9, 3.3), 'angulo_llegada': 34.8, 'largo': 0.77, 'ancho': 0.47, 'v_max': 2.0, 'v_inicial': 0.0, 'a_max': 0.92, 'giro_max': 39.4, 'grupo': 2, 'prioridad': 2}, {'id': 3, 'inicio': (33.81, 18.08), 'giro_inicial': 332.2, 'meta': (10.33, 7.33), 'angulo_llegada': 215.0, 'largo': 0.92, 'ancho': 0.54, 'v_max': 2.46, 'v_inicial': 0.0, 'a_max': 0.99, 'giro_max': 29.3, 'grupo': 2, 'prioridad': 1}, {'id': 4, 'inicio': (17.1, 2.99), 'giro_inicial': 19.9, 'meta': (17.79, 8.52), 'angulo_llegada': 259.1, 'largo': 1.04, 'ancho': 0.54, 'v_max': 2.76, 'v_inicial': 0.0, 'a_max': 0.76, 'giro_max': 37.5, 'grupo': 2, 'prioridad': 3}, {'id': 5, 'inicio': (17.02, 13.53), 'giro_inicial': 354.2, 'meta': (30.3, 19.4), 'angulo_llegada': 236.7, 'largo': 0.98, 'ancho': 0.56, 'v_max': 2.49, 'v_inicial': 0.0, 'a_max': 0.61, 'giro_max': 32.4, 'grupo': 2, 'prioridad': 2}, {'id': 6, 'inicio': (27.8, 18.75), 'giro_inicial': 291.5, 'meta': (17.25, 12.21), 'angulo_llegada': 228.2, 'largo': 1.0, 'ancho': 0.52, 'v_max': 2.53, 'v_inicial': 0.0, 'a_max': 0.86, 'giro_max': 34.4, 'grupo': 1, 'prioridad': 1}]
20260718-163124-574,2,30,28.082039,13.341811,27.443950,12.704126,1.747839,6.520243,0.919883,-0.032873
20260718-163124-574,2,31,28.256790,13.376192,27.610105,12.747226,1.839827,6.506671,0.889528,-0.031530
20260718-163124-574,2,32,28.441034,13.410050,27.785792,12.790003,1.928780,6.492968,0.678812,-0.126112
20260718-163124-574,2,33,28.649351,13.419887,27.959418,12.838689,1.996661,6.435226,0.000000,-0.121966
20260718-163124-574,2,34,28.864672,13.418300,28.142322,12.877920,1.996661,6.377436,-0.000000,-0.121966
20260718-163124-574,2,35,29.079542,13.404279,28.327186,12.906523,1.996661,6.319646,-0.010656,-0.121966
20260718-163124-574,2,36,29.293243,13.377871,28.513394,12.924400,1.995596,6.261857,0.000000,-0.139942
20260718-163124-574,2,37,29.506654,13.333990,28.698445,12.933243,1.995596,6.195480,-0.000000,-0.139942
20260718-163124-574,2,38,29.716685,13.276051,28.883675,12.929793,1.995596,6.129103,0.000000,-0.139942
20260718-163124-574,2,39,29.922411,13.204308,29.068268,12.914065,1.995596,6.062726,-0.110119,-0.139942
20260718-163124-574,2,40,30.122925,13.119077,29.251412,12.886128,1.984584,5.996349,0.000000,-0.259163
20260718-163124-574,2,41,30.317338,12.984260,29.423675,12.861106,1.984584,5.872107,-0.000000,-0.259163
20260718-163124-574,2,42,30.493546,12.826390,29.591510,12.814930,1.984584,5.747865,0.000000,-0.259163
20260718-163124-574,2,43,30.648831,12.647900,29.752328,12.748311,1.984584,5.623623,0.000000,-0.259163
20260718-163124-574,2,44,30.780801,12.451543,29.903652,12.662277,1.984584,5.499381,-0.000000,-0.259163
20260718-163124-574,2,45,30.887421,12.240345,30.043147,12.558153,1.984584,5.375139,0.000000,-0.259163
20260718-163124-574,2,46,30.967046,12.017563,30.168664,12.437546,1.984584,5.250897,-0.000000,-0.259163
20260718-163124-574,2,47,31.018450,11.786630,30.278267,12.302314,1.984584,5.126655,0.065943,-0.259163
20260718-163124-574,2,48,31.040840,11.551107,30.370267,12.154541,1.991178,5.002413,0.000000,-0.197243
20260718-163124-574,2,49,31.050016,11.324813,30.439016,11.988499,1.991178,4.908454,0.000000,-0.197243
20260718-163124-574,2,50,31.037920,11.098656,30.491883,11.816740,1.991178,4.814494,-0.000000,-0.197243
20260718-163124-574,2,51,31.004658,10.874631,30.528402,11.640778,1.991178,4.720534,0.076658,-0.197243
20260718-163124-574,2,52,30.950525,10.654715,30.548251,11.462165,1.998844,4.626574,-0.000000,0.071920
20260718-163124-574,2,53,30.953777,10.462055,30.524285,11.255362,1.998844,4.660578,0.000000,0.071920
20260718-163124-574,2,54,30.963577,10.269617,30.507362,11.047864,1.998844,4.694582,-0.000000,0.071920
20260718-163124-574,2,55,30.979913,10.077623,30.497504,10.839910,1.998844,4.728585,0.011452,0.071920
20260718-163124-574,2,56,31.002767,9.886296,30.494722,10.631742,1.999989,4.762589,0.000000,-0.006999
20260718-163124-574,2,57,31.010910,9.685678,30.505330,10.432799,1.999989,4.759284,-0.000000,-0.006999
20260718-163124-574,2,58,31.018389,9.485035,30.515282,10.233823,1.999989,4.755979,0.000000,-0.006999
20260718-163124-574,2,59,31.025205,9.284368,30.524575,10.034814,1.999989,4.752674,-0.000000,-0.006999
20260718-163124-574,2,60,31.031357,9.083679,30.533211,9.835776,1.999989,4.749369,0.000000,-0.006999
20260718-163124-574,2,61,31.036847,8.882971,30.541189,9.636711,1.999989,4.746063,-0.000000,-0.006999
20260718-163124-574,2,62,31.041673,8.682246,30.548509,9.437620,1.999989,4.742758,0.000000,-0.006999
20260718-163124-574,2,63,31.045835,8.481507,30.555171,9.238506,1.999989,4.739453,-0.000000,-0.006999
20260718-163124-574,2,64,31.049334,8.280754,30.561174,9.039371,1.999989,4.736148,0.000000,-0.006999
20260718-163124-574,2,65,31.052170,8.079992,30.566520,8.840218,1.999989,4.732843,-0.000000,-0.006999
20260718-163124-574,2,66,31.054342,7.879220,30.571207,8.641048,1.999989,4.729538,0.000000,-0.006999
20260718-163124-574,2,67,31.055850,7.678443,30.575236,8.441863,1.999989,4.726233,-0.000000,-0.006999
20260718-163124-574,2,68,31.056695,7.477662,30.578607,8.242666,1.999989,4.722928,-0.000000,-0.006999
20260718-163124-574,2,69,31.056876,7.276880,30.581319,8.043460,1.999989,4.719622,-0.000000,-0.006999
20260718-163124-574,2,70,31.056394,7.076097,30.583373,7.844245,1.999989,4.716317,0.000000,-0.006999
20260718-163124-574,2,71,31.055248,6.875318,30.584768,7.645025,1.999989,4.713012,-0.000553,-0.006999
20260718-163124-574,2,72,31.053438,6.674543,30.585505,7.445801,1.999934,4.709707,0.000000,-0.017233
20260718-163124-574,2,73,31.048128,6.472663,30.586487,7.247704,1.999934,4.701568,-0.000000,-0.017233
20260718-163124-574,2,74,31.041174,6.270834,30.585857,7.049606,1.999934,4.693429,0.000000,-0.017233
20260718-163124-574,2,75,31.032579,6.069067,30.583614,6.851519,1.999934,4.685290,-0.003358,-0.017233
20260718-163124-574,2,76,31.022341,5.867377,30.579760,6.653457,1.999598,4.677152,0.000000,-0.042439
20260718-163124-574,2,77,31.003365,5.663325,30.576633,6.458120,1.999598,4.657101,-0.000000,-0.042439
20260718-163124-574,2,78,30.980301,5.459694,30.569589,6.262886,1.999598,4.637051,0.000000,-0.042439
20260718-163124-574,2,79,30.953159,5.256567,30.558634,6.067831,1.999598,4.617001,-0.007541,-0.042439
20260718-163124-574,2,80,30.921951,5.054025,30.543769,5.873036,1.998844,4.596951,-0.000000,-0.071920
20260718-163124-574,2,81,30.878142,4.850062,30.528023,5.681457,1.998844,4.562947,-0.000000,-0.071920
20260718-163124-574,2,82,30.827425,4.647707,30.505773,5.490524,1.998844,4.528943,-0.000000,-0.071920
20260718-163124-574,2,83,30.769857,4.447193,30.477045,5.300458,1.998844,4.494939,-0.005728,-0.071920
20260718-163124-574,2,84,30.705506,4.248752,30.441872,5.111478,1.998271,4.460936,-0.000000,-0.087903
20260718-163124-574,2,85,30.629687,4.052170,30.402146,4.925111,1.998271,4.419352,-0.000000,-0.087903
20260718-163124-574,2,86,30.545761,3.858911,30.354707,4.740556,1.998271,4.377767,0.000000,-0.087903
20260718-163124-574,2,87,30.453874,3.669308,30.299637,4.558133,1.998271,4.336183,-0.164562,-0.087903
20260718-163124-574,2,88,30.354184,3.483688,30.237030,4.378158,1.981815,4.294599,-0.000000,-0.280771
20260718-163124-574,2,89,30.188473,3.309656,30.192731,4.211755,1.981815,4.159645,-0.000000,-0.280771
20260718-163124-574,2,90,30.000853,3.159502,30.126446,4.052826,1.981815,4.024690,0.000000,-0.280771
20260718-163124-574,2,91,29.794737,3.035957,30.039381,3.904260,1.981815,3.889735,0.000000,-0.280771
20260718-163124-574,2,92,29.573873,2.941267,29.933118,3.768759,1.981815,3.754780,0.000000,-0.280771
20260718-163124-574,2,93,29.342276,2.877154,29.809591,3.648787,1.981815,3.619826,0.000000,-0.280771
20260718-163124-574,2,94,29.104160,2.844784,29.671045,3.546526,1.981815,3.484871,0.000000,-0.280771
20260718-163124-574,2,95,28.863853,2.844747,29.520000,3.463836,1.981815,3.349916,0.181852,-0.280771
20260718-163124-574,2,96,28.625726,2.877041,29.359203,3.402220,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,97,28.426265,2.862381,29.159741,3.387560,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,98,28.226803,2.847720,28.960279,3.372899,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,99,28.027341,2.833060,28.760817,3.358239,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,100,27.827879,2.818399,28.561355,3.343578,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,101,27.628417,2.803738,28.361893,3.328917,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,102,27.428955,2.789078,28.162431,3.314257,2.000000,3.214961,0.000000,0.000000
20260718-163124-574,2,103,27.229493,2.774417,27.962969,3.299596,2.000000,3.214961,-0.000109,0.000000
20260718-163124-574,2,104,27.030031,2.759757,27.763507,3.284936,1.999989,3.214961,-0.000000,-0.006999
20260718-163124-574,2,105,26.829656,2.746969,27.564864,3.269721,1.999989,3.211656,-0.000000,-0.006999
20260718-163124-574,2,106,26.629239,2.734844,27.366171,3.255163,1.999989,3.208351,0.000000,-0.006999
20260718-163124-574,2,107,26.428784,2.723381,27.167431,3.241261,1.999989,3.205046,-0.000000,-0.006999
20260718-163124-574,2,108,26.228292,2.712580,26.968647,3.228017,1.999989,3.201741,0.000000,-0.006999
20260718-163124-574,2,109,26.027765,2.702443,26.769820,3.215429,1.999989,3.198436,0.000000,-0.006999
20260718-163124-574,2,110,25.827206,2.692968,26.570952,3.203499,1.999989,3.195131,0.000000,-0.006999
20260718-163124-574,2,111,25.626617,2.684156,26.372046,3.192226,1.999989,3.191826,-0.043933,-0.006999
20260718-163124-574,2,112,25.425999,2.676007,26.173104,3.181611,1.995596,3.188520,-0.000000,-0.139942
20260718-163124-574,2,113,25.210092,2.705231,25.989087,3.160167,1.995596,3.122144,0.000000,-0.139942
20260718-163124-574,2,114,24.996598,2.748710,25.804053,3.150975,1.995596,3.055767,0.000000,-0.139942
20260718-163124-574,2,115,24.786459,2.806255,25.618816,3.154077,1.995596,2.989390,-0.241197,-0.139942
20260718-163124-574,2,116,24.580599,2.877611,25.434194,3.169458,1.971476,2.923013,0.000000,-0.348414
20260718-163124-574,2,117,24.376970,3.027123,25.267506,3.171160,1.971476,2.753921,-0.000000,-0.348414
20260718-163124-574,2,118,24.201407,3.208772,25.103481,3.200888,1.971476,2.584829,0.000000,-0.348414
20260718-163124-574,2,119,24.058916,3.417374,24.946798,3.257795,1.971476,2.415738,-0.698716,-0.348414
20260718-163124-574,2,120,23.953563,3.646981,24.801927,3.340259,1.901604,2.246646,-0.916263,0.180415
20260718-163124-574,2,121,23.811304,3.750359,24.681917,3.514069,1.809978,2.328546,-0.915852,0.188341
20260718-163124-574,2,122,23.668003,3.835865,24.554956,3.671200,1.718393,2.410006,-0.915528,0.196261
20260718-163124-574,2,123,23.525661,3.904318,24.422999,3.811665,1.626840,2.490680,-0.915296,0.204175
20260718-163124-574,2,124,23.386121,3.956779,24.287984,3.935717,1.535311,2.570220,-0.915156,0.212082
20260718-163124-574,2,125,23.251035,3.994509,24.151794,4.043839,1.443795,2.648280,-0.915109,0.219982
20260718-163124-574,2,126,23.121834,4.018939,24.016220,4.136725,1.352284,2.724510,-0.915151,0.227875
20260718-163124-574,2,127,22.999717,4.031625,23.882938,4.215256,1.260769,2.798559,-0.915280,0.235760
20260718-163124-574,2,128,22.885637,4.034204,23.753479,4.280476,1.169241,2.870075,-0.915490,0.243639
20260718-163124-574,2,129,22.780307,4.028353,23.629217,4.333559,1.077692,2.938705,-0.915774,0.251511
20260718-163124-574,2,130,22.684204,4.015748,23.511359,4.375770,0.986115,3.004092,-0.876284,0.259377
20260718-163124-574,2,131,22.597592,3.998027,23.400937,4.408437,0.898486,3.065880,-0.000000,0.266896
20260718-163124-574,2,132,22.520178,3.976679,23.298379,4.432973,0.898486,3.123887,-0.000000,0.266896
20260718-163124-574,2,133,22.444133,3.950878,23.194570,4.451521,0.898486,3.181895,0.000000,0.266896
20260718-163124-574,2,134,22.369711,3.920712,23.089861,4.464020,0.898486,3.239903,-0.055483,0.266896
20260718-163124-574,2,135,22.297163,3.886282,22.984604,4.470427,0.892938,3.297911,0.000000,0.536390
20260718-163124-574,2,136,22.249924,3.820582,22.858936,4.486093,0.892938,3.423267,-0.000000,0.536390
20260718-163124-574,2,137,22.211270,3.749492,22.732296,4.485924,0.892938,3.548623,-0.000000,0.536390
20260718-163124-574,2,138,22.181808,3.674127,22.606671,4.469923,0.892938,3.673978,-0.000000,0.536390
20260718-163124-574,2,139,22.161999,3.595670,22.484032,4.438341,0.892938,3.799334,0.000000,0.536390
20260718-163124-574,2,140,22.152155,3.515351,22.366304,4.391673,0.892938,3.924690,0.000000,0.536390
20260718-163124-574,2,141,22.152431,3.434432,22.255335,4.330652,0.892938,4.050045,0.007604,0.536390
20260718-163124-574,2,142,22.162821,3.354183,22.152865,4.256236,0.893698,4.175401,0.008943,0.511322
20260718-163124-574,2,143,22.179484,3.275699,22.063039,4.170260,0.894593,4.293807,0.007876,0.478887
20260718-163124-574,2,144,22.200729,3.199019,21.987070,4.075460,0.895380,4.403481,0.006695,0.447066
20260718-163124-574,2,145,22.225980,3.124010,21.924729,3.974332,0.896050,4.504846,0.005526,0.417002
20260718-163124-574,2,146,22.254888,3.050555,21.875378,3.868951,0.896602,4.598573,0.001710,0.389573
20260718-163124-574,2,147,22.287274,2.978605,21.838152,3.760966,0.896773,4.685493,-0.000382,0.380515
20260718-163124-574,2,148,22.324764,2.909156,21.811062,3.650716,0.896735,4.770196,-0.000790,0.382565
20260718-163124-574,2,149,22.368213,2.843278,21.793267,3.538431,0.896656,4.855400,-0.001373,0.386754
20260718-163124-574,2,150,22.417530,2.781682,21.784853,3.424737,0.896519,4.941628,-0.002241,0.393893
20260718-163124-574,2,151,22.472632,2.725212,21.785898,3.310188,0.896295,5.029611,-0.003582,0.405165
20260718-163124-574,2,152,22.533440,2.674929,21.796507,3.195246,0.895937,5.120382,-0.005750,0.422308
20260718-163124-574,2,153,22.599860,2.632227,21.816867,3.080247,0.895362,5.215443,-0.009411,0.447860
20260718-163124-574,2,154,22.671716,2.599033,21.847331,2.965352,0.894421,5.317013,-0.014826,0.485409
20260718-163124-574,2,155,22.748600,2.578098,21.888599,2.850492,0.892938,5.428420,0.000000,0.536390
20260718-163124-574,2,156,22.829355,2.572950,21.942046,2.735683,0.892938,5.553776,0.000000,0.536390
20260718-163124-574,2,157,22.910121,2.577939,22.009428,2.628457,0.892938,5.679132,0.000000,0.536390
20260718-163124-574,2,158,22.989629,2.592986,22.089687,2.530497,0.892938,5.804487,0.000000,0.536390
20260718-163124-574,2,159,23.066631,2.617857,22.181564,2.443340,0.892938,5.929843,-0.000000,0.536390
20260718-163124-574,2,160,23.139920,2.652160,22.283617,2.368354,0.892938,6.055199,0.000000,0.536390
20260718-163124-574,2,161,23.208345,2.695356,22.394245,2.306716,0.892938,6.180554,-0.000000,0.536390
20260718-163124-574,2,162,23.270833,2.746769,22.511711,2.259394,0.892938,6.305910,0.000000,0.536390
20260718-163124-574,2,163,23.326402,2.805591,22.634172,2.227129,0.892938,6.431266,-0.000000,0.536390
20260718-163124-574,2,164,23.374180,2.870899,22.759707,2.210428,0.892938,6.556621,0.000000,0.536390
20260718-163124-574,2,165,23.413419,2.941669,22.886344,2.209554,0.892938,6.681977,-0.000000,0.536390
20260718-163124-574,2,166,23.443501,3.016788,23.012096,2.224520,0.892938,6.807333,-0.000000,0.536390
20260718-163124-574,2,167,23.463956,3.095080,23.134991,2.255090,0.892938,6.932689,-0.000000,0.536390
20260718-163124-574,2,168,23.474461,3.175315,23.253100,2.300787,0.892938,7.058044,0.000000,0.536390
20260718-163124-574,2,169,23.474852,3.256233,23.364568,2.360891,0.892938,7.183400,0.000000,0.536390
20260718-163124-574,2,170,23.465123,3.336565,23.467647,2.434460,0.892938,7.308756,0.069834,0.536390
20260718-163124-574,2,171,23.445427,3.415051,23.560719,2.520340,0.899921,7.434111,-0.069834,0.062129
20260718-163124-574,2,172,23.475116,3.496911,23.602226,2.603802,0.892938,7.447330,-0.904288,-0.536390
20260718-163124-574,2,173,23.577101,3.578914,23.591549,2.676921,0.802509,7.321975,-0.906098,-0.551792
20260718-163124-574,2,174,23.678451,3.641079,23.587824,2.743534,0.711899,7.205327,-0.908095,-0.567168
20260718-163124-574,2,175,23.775257,3.685775,23.589227,2.803056,0.621090,7.098251,-0.910215,-0.582530
20260718-163124-574,2,176,23.864375,3.715816,23.594061,2.855159,0.530068,7.001635,-0.912379,-0.597892
20260718-163124-574,2,177,23.943409,3.734227,23.600801,2.899709,0.438830,6.916393,-4.388305,-0.613269
20260718-163124-574,2,178,24.010629,3.744019,23.608126,2.936683,0.000000,6.843466,0.000000,0.000000
20260718-163124-574,3,0,34.342832,18.104299,33.277168,18.055701,0.099000,5.797984,0.990000,0.000000
20260718-163124-574,3,1,34.351589,18.099682,33.285926,18.051084,0.198000,5.797984,0.990000,0.000000
20260718-163124-574,3,2,34.369104,18.090447,33.303440,18.041849,0.297000,5.797984,0.990000,0.000000
20260718-163124-574,3,3,34.395376,18.076596,33.329712,18.027998,0.396000,5.797984,0.989531,0.000000
20260718-163124-574,3,4,34.430405,18.058127,33.364742,18.009529,0.494953,5.797984,0.989695,0.139769
20260718-163124-574,3,5,34.474121,18.042975,33.409227,17.979717,0.593923,5.811745,0.989601,0.136647
20260718-163124-574,3,6,34.526890,18.025444,33.463156,17.945008,0.692883,5.827885,0.989504,0.133525
20260718-163124-574,3,7,34.588850,18.005896,33.526776,17.905909,0.791833,5.846278,0.986420,0.130403
20260718-163124-574,3,8,34.660145,17.984751,33.600346,17.862989,0.890475,5.866802,0.988407,0.192619
20260718-163124-574,3,9,34.740420,17.969680,33.685423,17.811621,0.989316,5.901125,0.988199,0.187904
20260718-163124-574,3,10,34.830288,17.955761,33.781896,17.758599,1.088136,5.938302,0.988007,0.183190
20260718-163124-574,3,11,34.929818,17.943855,33.890111,17.705092,1.186937,5.978143,0.995105,0.178474
20260718-163124-574,3,12,35.039026,17.934885,34.010350,17.652353,1.286447,6.020458,0.988998,0.114791
20260718-163124-574,3,13,35.159875,17.920131,34.139921,17.607571,1.385347,6.049771,0.988945,0.111668
20260718-163124-574,3,14,35.290600,17.907807,34.280720,17.564086,1.484241,6.080472,0.988906,0.108544
20260718-163124-574,3,15,35.431190,17.898624,34.432811,17.522803,1.583132,6.112436,0.988882,0.105419
20260718-163124-574,3,16,35.581598,17.893310,34.596206,17.484650,1.682020,6.145542,0.988873,0.102294
20260718-163124-574,3,17,35.741739,17.892609,34.770863,17.450568,1.780908,6.179665,0.988879,0.099169
20260718-163124-574,3,18,35.911486,17.897271,34.956681,17.421510,1.879795,6.214683,0.988902,0.096043
20260718-163124-574,3,19,36.090667,17.908049,35.153498,17.398428,1.978686,6.250473,0.881570,0.092916
20260718-163124-574,3,20,36.279072,17.925689,35.361091,17.382264,2.066843,6.286913,0.981772,-0.258942
20260718-163124-574,3,21,36.512496,17.852855,35.541200,17.411738,2.165020,6.178714,0.982415,-0.249950
20260718-163124-574,3,22,36.746491,17.752408,35.732896,17.419804,2.263261,6.069484,0.983182,-0.240947
20260718-163124-574,3,23,36.977555,17.623410,35.933594,17.403990,2.361580,5.959578,0.834906,-0.231933
20260718-163124-574,3,24,37.202045,17.465446,36.140282,17.362200,2.445070,5.849347,0.000000,-0.224278
20260718-163124-574,3,25,37.414982,17.279398,36.348305,17.293579,2.445070,5.739118,-0.000000,-0.224278
20260718-163124-574,3,26,37.606160,17.071055,36.547517,17.202491,2.445070,5.628889,0.000000,-0.224278
20260718-163124-574,3,27,37.773259,16.842946,36.735500,17.090041,2.445070,5.518660,-0.023391,-0.224278
20260718-163124-574,3,28,37.914250,16.597839,36.909971,16.957594,2.442731,5.408431,-0.000000,-0.240824
20260718-163124-574,3,29,38.023745,16.333599,37.069068,16.809616,2.442731,5.289872,-0.000000,-0.240824
20260718-163124-574,3,30,38.101216,16.058263,37.209545,16.643859,2.442731,5.171312,0.000000,-0.240824
20260718-163124-574,3,31,38.145576,15.775696,37.329430,16.462650,2.442731,5.052753,0.148726,-0.240824
20260718-163124-574,3,32,38.156202,15.489867,37.427039,16.268533,2.457604,4.934194,-0.000000,-0.090638
20260718-163124-574,3,33,38.182141,15.232029,37.488050,16.042115,2.457604,4.890051,0.000000,-0.090638
20260718-163124-574,3,34,38.196677,14.973299,37.539011,15.813224,2.457604,4.845907,0.000000,-0.090638
20260718-163124-574,3,35,38.199781,14.714179,37.579820,15.582308,2.457604,4.801764,0.023886,-0.090638
20260718-163124-574,3,36,38.191447,14.455174,37.610400,15.349816,2.459992,4.757621,0.000000,-0.005204
20260718-163124-574,3,37,38.200816,14.208664,37.622035,15.104774,2.459992,4.755090,-0.000000,-0.005204
20260718-163124-574,3,38,38.209561,13.962132,37.633049,14.859703,2.459992,4.752560,-0.000000,-0.005204
20260718-163124-574,3,39,38.217682,13.715578,37.643443,14.614606,2.459992,4.750030,-0.001292,-0.005204
20260718-163124-574,3,40,38.225179,13.469005,37.653216,14.369482,2.459863,4.747500,0.000000,-0.021710
20260718-163124-574,3,41,38.226450,13.220086,37.664025,14.126550,2.459863,4.736944,-0.000000,-0.021710
20260718-163124-574,3,42,38.225094,12.971167,37.672268,13.883517,2.459863,4.726388,-0.000000,-0.021710
20260718-163124-574,3,43,38.221111,12.722276,37.677946,13.640411,2.459863,4.715833,-0.001526,-0.021710
20260718-163124-574,3,44,38.214500,12.473441,37.681057,13.397258,2.459710,4.705277,-0.000000,-0.031558
20260718-163124-574,3,45,38.201857,12.223465,37.682652,13.155359,2.459710,4.689931,0.000000,-0.031558
20260718-163124-574,3,46,38.185379,11.973712,37.680535,12.913463,2.459710,4.674586,-0.000000,-0.031558
20260718-163124-574,3,47,38.165071,11.724241,37.674707,12.671629,2.459710,4.659240,0.000000,-0.031558
20260718-163124-574,3,48,38.140936,11.475111,37.665168,12.429912,2.459710,4.643895,-0.000000,-0.031558
20260718-163124-574,3,49,38.112982,11.226381,37.651921,12.188370,2.459710,4.628549,0.000000,-0.031558
20260718-163124-574,3,50,38.081215,10.978109,37.634970,11.947060,2.459710,4.613204,-0.000000,-0.031558
20260718-163124-574,3,51,38.045641,10.730354,37.614317,11.706038,2.459710,4.597858,-0.195504,-0.031558
20260718-163124-574,3,52,38.006270,10.483174,37.589969,11.465362,2.440160,4.582512,0.000000,-0.257679
20260718-163124-574,3,53,37.879826,10.222829,37.591372,11.249861,2.440160,4.455422,-0.000000,-0.257679
20260718-163124-574,3,54,37.721403,9.980611,37.565450,11.035921,2.440160,4.328333,0.000000,-0.257679
20260718-163124-574,3,55,37.533557,9.760426,37.512621,10.826991,2.440160,4.201243,0.135522,-0.257679
20260718-163124-574,3,56,37.319318,9.565826,37.433736,10.626443,2.453712,4.074153,-0.000000,-0.146419
20260718-163124-574,3,57,37.121268,9.384672,37.311177,10.434403,2.453712,4.002639,0.000000,-0.146419
20260718-163124-574,3,58,36.910780,9.218132,37.175210,10.251610,2.453712,3.931125,-0.000000,-0.146419
20260718-163124-574,3,59,36.688930,9.067058,37.026529,10.079000,2.453712,3.859611,-0.000000,-0.146419
20260718-163124-574,3,60,36.456853,8.932223,36.865895,9.917456,2.453712,3.788097,0.000000,-0.146419
20260718-163124-574,3,61,36.215734,8.814314,36.694129,9.767801,2.453712,3.716583,-0.000000,-0.146419
20260718-163124-574,3,62,35.966807,8.713935,36.512108,9.630803,2.453712,3.645069,0.000000,-0.146419
20260718-163124-574,3,63,35.711343,8.631600,36.320764,9.507160,2.453712,3.573556,-0.000000,-0.146419
20260718-163124-574,3,64,35.450650,8.567728,36.121074,9.397506,2.453712,3.502042,0.000000,-0.146419
20260718-163124-574,3,65,35.186059,8.522648,35.914060,9.302401,2.453712,3.430528,-0.000000,-0.146419
20260718-163124-574,3,66,34.918923,8.496588,35.700779,9.222330,2.453712,3.359014,-0.000000,-0.146419
20260718-163124-574,3,67,34.650608,8.489682,35.482321,9.157703,2.453712,3.287500,0.045260,-0.146419
20260718-163124-574,3,68,34.382485,8.501966,35.259805,9.108852,2.458238,3.215986,-0.000000,0.077750
20260718-163124-574,3,69,34.149829,8.458031,35.003557,9.097679,2.458238,3.253835,0.000000,0.077750
20260718-163124-574,3,70,33.919003,8.405324,34.747914,9.076819,2.458238,3.291684,0.000000,0.077750
20260718-163124-574,3,71,33.690336,8.343920,34.493245,9.046300,2.458238,3.329533,-0.045260,0.077750
20260718-163124-574,3,72,33.464157,8.273907,34.239912,9.006166,2.453712,3.367382,0.000000,0.146419
20260718-163124-574,3,73,33.256101,8.175064,33.977552,8.960881,2.453712,3.438895,-0.000000,0.146419
20260718-163124-574,3,74,33.055640,8.061607,33.719098,8.896966,2.453712,3.510409,-0.000000,0.146419
20260718-163124-574,3,75,32.863798,7.934117,33.465871,8.814746,2.453712,3.581923,0.000000,0.146419
20260718-163124-574,3,76,32.681556,7.793245,33.219167,8.714644,2.453712,3.653437,-0.000000,0.146419
20260718-163124-574,3,77,32.509845,7.639712,32.980245,8.597169,2.453712,3.724951,0.000000,0.146419
20260718-163124-574,3,78,32.349544,7.474301,32.750329,8.462923,2.453712,3.796465,0.000000,0.146419
20260718-163124-574,3,79,32.201472,7.297860,32.530592,8.312591,2.453712,3.867979,-0.000000,0.146419
20260718-163124-574,3,80,32.066385,7.111289,32.322158,8.146943,2.453712,3.939493,0.000000,0.146419
20260718-163124-574,3,81,31.944975,6.915543,32.126094,7.966826,2.453712,4.011007,0.000000,0.146419
20260718-163124-574,3,82,31.837861,6.711622,31.943400,7.773159,2.453712,4.082520,-0.000000,0.146419
20260718-163124-574,3,83,31.745593,6.500569,31.775012,7.566934,2.453712,4.154034,0.011947,0.146419
20260718-163124-574,3,84,31.668640,6.283462,31.621789,7.349203,2.454907,4.225548,0.000000,0.131887
20260718-163124-574,3,85,31.601997,6.061701,31.486700,7.122223,2.454907,4.289908,-0.000000,0.131887
20260718-163124-574,3,86,31.549755,5.836114,31.366488,6.887025,2.454907,4.354268,0.000000,0.131887
20260718-163124-574,3,87,31.512129,5.607633,31.261653,6.644582,2.454907,4.418627,0.026967,0.131887
20260718-163124-574,3,88,31.489277,5.377206,31.172627,6.395898,2.457604,4.482987,-0.000000,-0.090638
20260718-163124-574,3,89,31.400190,5.133862,31.128802,6.165535,2.457604,4.438844,-0.000000,-0.090638
20260718-163124-574,3,90,31.300451,4.894686,31.074854,5.937330,2.457604,4.394700,0.000000,-0.090638
