run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
20260718-174428-829,2,17,22.079440,3.901162,22.063162,4.864871,1.169975,4.195976,0.649964,-0.025510
20260718-174428-829,2,18,22.017854,3.799756,22.007879,4.763551,1.234971,4.189437,0.649962,-0.025153
20260718-174428-829,2,19,21.952167,3.693162,21.948751,4.657002,1.299968,4.182631,0.618616,-0.024797
20260718-174428-829,2,20,21.882280,3.581448,21.885672,4.545288,1.361829,4.175568,0.646343,-0.224669
20260718-174428-829,2,21,21.771820,3.470411,21.840861,4.431781,1.426463,4.107394,0.646182,-0.221424
20260718-174428-829,2,22,21.648722,3.362415,21.785163,4.316555,1.491082,4.037050,0.646034,-0.218177
20260718-174428-829,2,23,21.512724,3.258985,21.717843,4.200753,1.555685,3.964634,0.645901,-0.214929
20260718-174428-829,2,24,21.363722,3.161729,21.638270,4.085647,1.620275,3.890240,0.645784,-0.211679
20260718-174428-829,2,25,21.201788,3.072321,21.545942,3.972631,1.684854,3.813965,0.645683,-0.208428
20260718-174428-829,2,26,21.027186,2.992481,21.440499,3.863212,1.749422,3.735905,0.645599,-0.205175
20260718-174428-829,2,27,20.840385,2.923955,21.321752,3.758991,1.813982,3.656155,0.645533,-0.201920
20260718-174428-829,2,28,20.642069,2.868490,21.189694,3.661652,1.878535,3.574810,0.645486,-0.198663
20260718-174428-829,2,29,20.433143,2.827805,21.044525,3.572931,1.943084,3.491966,0.645457,-0.195404
20260718-174428-829,2,30,20.214741,2.803566,20.886656,3.494603,2.007629,3.407717,0.645448,-0.192144
20260718-174428-829,2,31,19.988220,2.797352,20.716729,3.428443,2.072174,3.322159,0.679564,-0.188881
20260718-174428-829,2,32,19.755159,2.810626,20.535619,3.376208,2.140131,3.235387,0.647330,-0.142776
20260718-174428-829,2,33,19.522575,2.831885,20.339351,3.343624,2.204864,3.167993,0.647359,-0.140258
20260718-174428-829,2,34,19.285283,2.869540,20.135030,3.324436,2.269600,3.099802,0.647399,-0.137740
20260718-174428-829,2,35,19.044522,2.924472,19.923577,3.319773,2.334339,3.030885,0.663186,-0.135220
20260718-174428-829,2,36,18.801638,2.997461,19.706045,3.330698,2.400658,2.961315,0.648172,-0.113787
20260718-174428-829,2,37,18.558861,3.082177,19.481651,3.360492,2.465475,2.901216,0.648228,-0.111625
20260718-174428-829,2,38,18.315386,3.183557,19.253324,3.405532,2.530298,2.840678,0.648293,-0.109461
20260718-174428-829,2,39,18.072413,3.302048,19.022125,3.466512,2.595127,2.779762,0.025752,-0.107297
20260718-174428-829,2,40,17.831194,3.438005,18.789189,3.544044,2.597703,2.718530,-0.000000,-0.073747
20260718-174428-829,2,41,17.597007,3.574798,18.558613,3.640479,2.597703,2.676488,0.000000,-0.073747
20260718-174428-829,2,42,17.368777,3.721312,18.332294,3.746520,2.597703,2.634447,-0.000000,-0.073747
20260718-174428-829,2,43,17.146906,3.877290,18.110631,3.861980,2.597703,2.592405,-0.011385,-0.073747
20260718-174428-829,2,44,16.931787,4.042455,17.894017,3.986653,2.596564,2.550363,0.000000,-0.090149
20260718-174428-829,2,45,16.725723,4.222966,17.683814,4.117786,2.596564,2.498947,-0.000000,-0.090149
20260718-174428-829,2,46,16.529209,4.413829,17.480628,4.259548,2.596564,2.447531,0.000000,-0.090149
20260718-174428-829,2,47,16.342764,4.614540,17.284996,4.411566,2.596564,2.396115,-0.785079,-0.090149
20260718-174428-829,2,48,16.166880,4.824567,17.097435,4.573437,2.518056,2.344699,-0.643751,-0.206729
20260718-174428-829,2,49,16.029415,5.077973,16.924764,4.721110,2.453681,2.229014,-0.643541,-0.210802
20260718-174428-829,2,50,15.925180,5.339616,16.773660,4.882360,2.389327,2.114000,-0.643362,-0.214871
20260718-174428-829,2,51,15.853970,5.605189,16.644803,5.054204,2.324991,1.999772,-0.615584,-0.218938
20260718-174428-829,2,52,15.815017,5.870575,16.538471,5.233696,2.263432,1.886449,-0.644402,-0.200731
20260718-174428-829,2,53,15.800443,6.127661,16.456076,5.421158,2.198992,1.785563,-0.644336,-0.204390
20260718-174428-829,2,54,15.811949,6.378122,16.393888,5.609781,2.134559,1.685713,-0.644295,-0.208046
20260718-174428-829,2,55,15.847749,6.619398,16.351136,5.797448,2.070129,1.587004,-0.721468,-0.211700
20260718-174428-829,2,56,15.905817,6.849253,16.326833,5.982221,1.997982,1.489542,-0.639691,0.288845
20260718-174428-829,2,57,15.841541,7.019551,16.371448,6.214443,1.934013,1.619599,-0.639737,0.293706
20260718-174428-829,2,58,15.757949,7.174348,16.386394,6.443557,1.870039,1.747737,-0.639826,0.298560
20260718-174428-829,2,59,15.658250,7.311851,16.373596,6.665879,1.806057,1.873810,-0.763421,0.303408
20260718-174428-829,2,60,15.545734,7.430855,16.335407,6.878210,1.729715,1.997672,-0.631180,0.421637
20260718-174428-829,2,61,15.406051,7.505252,16.277819,7.094133,1.666597,2.167626,-0.631531,0.428143
20260718-174428-829,2,62,15.261147,7.552212,16.189025,7.291364,1.603444,2.334241,-0.631958,0.434634
20260718-174428-829,2,63,15.116205,7.572768,16.074121,7.466013,1.540248,2.497304,-0.561976,0.441112
20260718-174428-829,2,64,14.975792,7.568842,15.938513,7.615392,1.484050,2.656606,-0.639504,0.356600
20260718-174428-829,2,65,14.842418,7.564067,15.792465,7.726583,1.420100,2.777711,-0.639922,0.361819
20260718-174428-829,2,66,14.716562,7.543674,15.640941,7.816664,1.356108,2.895451,-0.640376,0.367032
20260718-174428-829,2,67,14.599814,7.509849,15.487061,7.886402,1.292070,3.009659,-0.573811,0.372240
20260718-174428-829,2,68,14.493314,7.464857,15.333621,7.936964,1.234689,3.120169,-0.649610,0.082798
20260718-174428-829,2,69,14.375218,7.455361,15.204717,7.946208,1.169728,3.142614,-0.649636,0.083970
20260718-174428-829,2,70,14.263637,7.443831,15.082358,7.952453,1.104764,3.164181,-0.649663,0.085142
20260718-174428-829,2,71,14.158580,7.430654,14.966622,7.956076,1.039798,3.184836,-0.647980,0.086314
20260718-174428-829,2,72,14.060042,7.416199,14.857572,7.957445,0.975000,3.204545,-0.650000,0.000000
20260718-174428-829,2,73,13.962735,7.410066,14.760265,7.951311,0.910000,3.204545,-0.650000,0.000000
20260718-174428-829,2,74,13.871915,7.404341,14.669445,7.945586,0.845000,3.204545,-0.650000,0.000000
20260718-174428-829,2,75,13.787583,7.399025,14.585112,7.940270,0.780000,3.204545,-0.650000,0.000000
20260718-174428-829,2,76,13.709737,7.394118,14.507267,7.935363,0.715000,3.204545,-0.650000,0.000000
20260718-174428-829,2,77,13.638379,7.389620,14.435909,7.930865,0.650000,3.204545,-0.650000,0.000000
20260718-174428-829,2,78,13.573508,7.385530,14.371037,7.926776,0.585000,3.204545,-0.650000,0.000000
20260718-174428-829,2,79,13.515124,7.381850,14.312653,7.923095,0.520000,3.204545,-0.650000,0.000000
20260718-174428-829,2,80,13.463227,7.378579,14.260756,7.919824,0.455000,3.204545,-0.650000,0.000000
20260718-174428-829,2,81,13.417817,7.375716,14.215346,7.916962,0.390000,3.204545,-0.650000,0.000000
20260718-174428-829,2,82,13.378894,7.373263,14.176424,7.914508,0.325000,3.204545,-0.650000,0.000000
20260718-174428-829,2,83,13.346458,7.371218,14.143988,7.912464,0.260000,3.204545,-0.650000,0.000000
20260718-174428-829,2,84,13.320510,7.369582,14.118039,7.910828,0.195000,3.204545,-0.650000,0.000000
20260718-174428-829,2,85,13.301049,7.368356,14.098578,7.909601,0.130000,3.204545,-0.650000,0.000000
20260718-174428-829,2,86,13.288074,7.367538,14.085604,7.908783,0.065000,3.204545,-0.650000,0.000000
20260718-174428-829,2,87,13.281587,7.367129,14.079117,7.908374,-0.000000,3.204545,-0.649965,0.000000
20260718-174428-829,2,88,13.281587,7.367129,14.079117,7.908374,-0.064996,3.204545,-0.649763,-2.511637
20260718-174428-829,2,89,13.285291,7.371624,14.088395,7.904562,-0.129973,3.194165,-0.649382,-2.518678
20260718-174428-829,2,90,13.292918,7.380309,14.106754,7.896712,-0.194911,3.173713,-0.648843,-2.525676
20260718-174428-829,2,91,13.304803,7.392759,14.133870,7.884336,-0.259795,3.143494,-0.648169,-2.532637
20260718-174428-829,2,92,13.321359,7.408418,14.169277,7.866713,-0.324612,3.103807,-0.647379,-2.539564
20260718-174428-829,2,93,13.343051,7.426585,14.212341,7.842921,-0.389350,3.054947,-0.646492,-2.546462
20260718-174428-829,2,94,13.370356,7.446404,14.262224,7.811879,-0.453999,2.997204,0.646492,-2.553335
20260718-174428-829,2,95,13.403717,7.466850,14.317850,7.772399,-0.389350,2.930866,0.647379,-2.546462
20260718-174428-829,2,96,13.433265,7.483137,14.363508,7.735422,-0.324612,2.873123,0.648169,-2.539564
20260718-174428-829,2,97,13.458536,7.495863,14.399991,7.702413,-0.259795,2.824263,0.648843,-2.532637
20260718-174428-829,2,98,13.479170,7.505535,14.428079,7.674568,-0.194911,2.784576,0.649382,-2.525676
20260718-174428-829,2,99,13.494889,7.512545,14.448472,7.652831,-0.129973,2.754357,0.649763,-2.518678
20260718-174428-829,2,100,13.505489,7.517156,14.461741,7.637911,-0.064996,2.733905,0.649965,-2.511637
20260718-174428-829,2,101,13.510828,7.519483,14.468282,7.630306,0.000000,2.723525,0.649965,0.000000
20260718-174428-829,2,102,13.510828,7.519483,14.468282,7.630306,0.064996,2.723525,0.649763,-0.629956
20260718-174428-829,2,103,13.504366,7.527156,14.462919,7.628034,0.129973,2.713145,0.649382,-0.622915
20260718-174428-829,2,104,13.491723,7.542610,14.452138,7.623864,0.194911,2.692693,0.648843,-0.615916
20260718-174428-829,2,105,13.473410,7.566127,14.435842,7.618326,0.259795,2.662474,0.648169,-0.608956
20260718-174428-829,2,106,13.450175,7.598132,14.413920,7.612104,0.324612,2.622787,-0.510912,-0.602029
20260718-174428-829,2,107,13.423006,7.639150,14.386284,7.606035,0.273521,2.573926,-2.735210,-0.607487
20260718-174428-829,2,108,13.401664,7.674859,14.362727,7.601660,0.000000,2.532273,0.000000,0.000000
20260718-174428-829,3,0,23.439753,19.881325,23.220247,18.838675,0.082000,0.853466,0.820000,0.000000
20260718-174428-829,3,1,23.445143,19.887504,23.225637,18.844855,0.164000,0.853466,0.820000,0.000000
20260718-174428-829,3,2,23.455924,19.899862,23.236418,18.857213,0.246000,0.853466,0.820000,0.000000
20260718-174428-829,3,3,23.472096,19.918400,23.252590,18.875751,0.328000,0.853466,0.820000,0.000000
20260718-174428-829,3,4,23.493658,19.943117,23.274152,18.900468,0.410000,0.853466,0.820000,0.000000
20260718-174428-829,3,5,23.520610,19.974013,23.301104,18.931364,0.492000,0.853466,0.820000,0.000000
20260718-174428-829,3,6,23.552953,20.011088,23.333447,18.968439,0.574000,0.853466,0.820000,0.000000
20260718-174428-829,3,7,23.590686,20.054343,23.371180,19.011694,0.656000,0.853466,0.792368,0.000000
20260718-174428-829,3,8,23.633810,20.103776,23.414304,19.061127,0.735237,0.853466,0.811447,-0.542039
20260718-174428-829,3,9,23.731610,20.143547,23.422785,19.123778,0.816382,0.766904,0.810232,-0.532156
20260718-174428-829,3,10,23.842901,20.177915,23.439743,19.191627,0.897405,0.672926,0.809062,-0.522271
20260718-174428-829,3,11,23.967433,20.203904,23.466900,19.263283,0.978311,0.571943,0.807957,-0.512381
20260718-174428-829,3,12,24.104466,20.218380,23.505827,19.336943,1.059107,0.464359,0.806933,-0.502482
20260718-174428-829,3,13,24.252686,20.218156,23.557840,19.410388,1.139800,0.350574,0.806005,-0.492571
20260718-174428-829,3,14,24.410143,20.200102,23.623886,19.481005,1.220400,0.230980,0.805187,-0.482646
20260718-174428-829,3,15,24.574218,20.161285,23.704431,19.545840,1.300919,0.105963,0.804488,-0.472703
20260718-174428-829,3,16,24.741616,20.099122,23.799357,19.601681,1.381368,-0.024096,0.803919,-0.462741
20260718-174428-829,3,17,24.908400,20.011540,23.907864,19.645169,1.461760,-0.158822,0.803486,-0.452758
20260718-174428-829,3,18,25.070059,19.897135,24.028407,19.672946,1.542108,-0.297842,0.803197,-0.442754
20260718-174428-829,3,19,25.221624,19.755320,24.158658,19.681815,1.622428,-0.440792,0.803054,-0.432726
20260718-174428-829,3,20,25.357814,19.586456,24.295506,19.668926,1.702734,-0.587310,0.803063,-0.422674
20260718-174428-829,3,21,25.473228,19.391950,24.435107,19.631961,1.783040,-0.737039,0.803224,-0.412598
20260718-174428-829,3,22,25.562556,19.174309,24.572977,19.569320,1.863362,-0.889625,0.803538,-0.402498
20260718-174428-829,3,23,25.620812,18.937150,24.704130,19.480283,1.943716,-1.044719,0.839108,-0.392373
20260718-174428-829,3,24,25.643575,18.685154,24.823265,19.365147,2.027627,-1.201977,0.806536,-0.357052
20260718-174428-829,3,25,25.633930,18.428417,24.922761,19.221851,2.108280,-1.349853,0.807185,-0.347537
20260718-174428-829,3,26,25.586222,18.167283,25.000990,19.057678,2.188999,-1.499159,0.807960,-0.338004
20260718-174428-829,3,27,25.498776,17.907747,25.053585,18.875788,2.269795,-1.649583,0.808858,-0.328452
20260718-174428-829,3,28,25.370969,17.656183,25.076698,18.680246,2.350681,-1.800812,0.809872,-0.318884
20260718-174428-829,3,29,25.203298,17.419144,25.067190,18.475920,2.431668,-1.952539,0.810997,-0.309300
20260718-174428-829,3,30,24.997415,17.203137,25.022799,18.268339,2.512768,-2.104455,0.079186,-0.299701
20260718-174428-829,3,31,24.756105,17.014398,24.942276,18.063512,2.520686,-2.256257,-0.000000,-0.298764
20260718-174428-829,3,32,24.488453,16.863775,24.831102,17.872681,2.520686,-2.408032,-0.000000,-0.298764
20260718-174428-829,3,33,24.201105,16.755350,24.692354,17.700852,2.520686,-2.559806,0.000000,-0.298764
20260718-174428-829,3,34,23.900667,16.691616,24.529222,17.551976,2.520686,-2.711580,0.000000,-0.298764
20260718-174428-829,3,35,23.594047,16.674039,24.345456,17.429475,2.520686,-2.863355,0.290858,-0.298764
20260718-174428-829,3,36,23.288295,16.703022,24.145282,17.336167,2.549772,-3.015129,0.000000,-0.026823
20260718-174428-829,3,37,23.030728,16.680005,23.896106,17.301632,2.549772,-3.028504,-0.000000,-0.026823
20260718-174428-829,3,38,22.772876,16.660434,23.646491,17.270432,2.549772,-3.041878,0.000000,-0.026823
20260718-174428-829,3,39,22.514786,16.644314,23.396481,17.242574,2.549772,-3.055252,-0.000000,-0.026823
20260718-174428-829,3,40,22.256504,16.631647,23.146121,17.218061,2.549772,-3.068627,0.000000,-0.026823
20260718-174428-829,3,41,21.998075,16.622435,22.895455,17.196899,2.549772,-3.082001,-0.000000,-0.026823
20260718-174428-829,3,42,21.739546,16.616680,22.644528,17.179092,2.549772,-3.095375,-0.000000,-0.026823
20260718-174428-829,3,43,21.480963,16.614384,22.393386,17.164642,2.549772,-3.108750,0.000000,-0.026823
20260718-174428-829,3,44,21.222373,16.615546,22.142073,17.153551,2.549772,-3.122124,-0.000000,-0.026823
20260718-174428-829,3,45,20.963821,16.620166,21.890635,17.145823,2.549772,-3.135499,0.000000,-0.026823
20260718-174428-829,3,46,20.705354,16.628243,21.639115,17.141459,2.549772,-3.148873,-0.000000,-0.026823
20260718-174428-829,3,47,20.447018,16.639777,21.387559,17.140458,2.549772,-3.162247,0.001486,-0.026823
20260718-174428-829,3,48,20.188860,16.654764,21.136013,17.142822,2.549921,-3.175622,0.000000,-0.015833
20260718-174428-829,3,49,19.932172,16.669197,20.883149,17.149764,2.549921,-3.183516,-0.000000,-0.015833
20260718-174428-829,3,50,19.675607,16.685656,20.630347,17.158701,2.549921,-3.191409,-0.000000,-0.015833
20260718-174428-829,3,51,19.419179,16.704140,20.377624,17.169633,2.549921,-3.199303,0.000794,-0.015833
20260718-174428-829,3,52,19.162905,16.724647,20.124995,17.182560,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,53,18.908454,16.741364,19.870543,17.199277,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,54,18.654002,16.758081,19.616092,17.215994,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,55,18.399551,16.774798,19.361640,17.232711,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,56,18.145100,16.791515,19.107189,17.249429,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,57,17.890648,16.808232,18.852737,17.266146,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,58,17.636197,16.824950,18.598286,17.282863,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,59,17.381745,16.841667,18.343834,17.299580,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,60,17.127294,16.858384,18.089383,17.316297,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,61,16.872842,16.875101,17.834931,17.333014,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,62,16.618391,16.891818,17.580480,17.349731,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,63,16.363939,16.908535,17.326029,17.366448,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,64,16.109488,16.925252,17.071577,17.383165,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,65,15.855037,16.941969,16.817126,17.399882,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,66,15.600585,16.958686,16.562674,17.416600,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,67,15.346134,16.975403,16.308223,17.433317,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,68,15.091682,16.992121,16.053771,17.450034,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,69,14.837231,17.008838,15.799320,17.466751,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,70,14.582779,17.025555,15.544868,17.483468,2.550000,-3.207197,0.000000,0.000000
20260718-174428-829,3,71,14.328328,17.042272,15.290417,17.500185,2.550000,-3.207197,-0.020721,0.000000
20260718-174428-829,3,72,14.073876,17.058989,15.035966,17.516902,2.547928,-3.207197,0.000000,0.080760
20260718-174428-829,3,73,13.828577,17.046234,14.771428,17.542553,2.547928,-3.166880,-0.000000,0.080760
20260718-174428-829,3,74,13.583991,17.023602,14.506071,17.557520,2.547928,-3.126564,0.000000,0.080760
20260718-174428-829,3,75,13.340516,16.991131,14.240327,17.561779,2.547928,-3.086247,-0.317060,0.080760
20260718-174428-829,3,76,13.098548,16.948872,13.974627,17.555325,2.516222,-3.045931,0.000000,0.319864
20260718-174428-829,3,77,12.907021,16.816615,13.673113,17.557157,2.516222,-2.882985,-0.000000,0.319864
20260718-174428-829,3,78,12.739487,16.655040,13.375296,17.510052,2.516222,-2.720039,0.000000,0.319864
20260718-174428-829,3,79,12.600383,16.468426,13.089066,17.415257,2.516222,-2.557093,-0.482986,0.319864
20260718-174428-829,3,80,12.493396,16.261717,12.822005,17.275284,2.467923,-2.394147,-0.819970,-0.016342
20260718-174428-829,3,81,12.307077,16.096695,12.643669,17.107638,2.385926,-2.402033,-0.819967,-0.016852
20260718-174428-829,3,82,12.125581,15.938617,12.470109,16.946883,2.303930,-2.409894,-0.819965,-0.017361
20260718-174428-829,3,83,11.949018,15.787386,12.301421,16.792927,2.221933,-2.417715,-0.842774,-0.017870
20260718-174428-829,3,84,11.777501,15.642904,12.137699,16.645679,2.137656,-2.425478,-0.818589,-0.111547
20260718-174428-829,3,85,11.586406,15.519107,11.993134,16.503928,2.055797,-2.472290,-0.818546,-0.114634
20260718-174428-829,3,86,11.396711,15.408958,11.848561,16.373910,1.973942,-2.518566,-0.818516,-0.117721
20260718-174428-829,3,87,11.209366,15.311912,11.704771,16.255243,1.892091,-2.564207,-0.801380,-0.120807
20260718-174428-829,3,88,11.025264,15.227354,11.562518,16.147495,1.811953,-2.609113,-0.819959,-0.020415
20260718-174428-829,3,89,10.865169,15.138450,11.409064,16.054681,1.729957,-2.616346,-0.819960,-0.020925
20260718-174428-829,3,90,10.711644,15.054702,11.262010,15.967060,1.647961,-2.623424,-0.819960,-0.021434
20260718-174428-829,3,91,10.564773,14.975980,11.121427,15.884515,1.565965,-2.630331,-0.820551,-0.021943
20260718-174428-829,3,92,10.424640,14.902159,10.987386,15.806933,1.483910,-2.637050,-0.819893,-0.038036
20260718-174428-829,3,93,10.288970,14.834993,10.861670,15.733500,1.401920,-2.648089,-0.819898,-0.038898
20260718-174428-829,3,94,10.160022,14.772979,10.742273,15.665327,1.319930,-2.658756,-0.819903,-0.039760
20260718-174428-829,3,95,10.037924,14.715908,10.629305,15.602231,1.237940,-2.669022,-0.902728,-0.040623
20260718-174428-829,3,96,9.922799,14.663574,10.522870,15.544037,1.147667,-2.678859,-0.806838,-0.491604
20260718-174428-829,3,97,9.763317,14.663873,10.464587,15.466071,1.066984,-2.798999,-0.807853,-0.501516
20260718-174428-829,3,98,9.615219,14.682209,10.403455,15.399137,0.986198,-2.913368,-0.808951,-0.511416
20260718-174428-829,3,99,9.480326,14.714991,10.341376,15.342600,0.905303,-3.021574,0.000000,-0.521306
20260718-174428-829,3,100,9.359722,14.758624,10.280011,15.295623,0.905303,-3.123219,-0.000000,-0.521306
20260718-174428-829,3,101,9.244167,14.814270,10.214196,15.255115,0.905303,-3.224864,-0.000000,-0.521306
20260718-174428-829,3,102,9.134856,14.881353,10.144610,15.221495,0.905303,-3.326509,0.000000,-0.521306
20260718-174428-829,3,103,9.032915,14.959183,10.071972,15.195109,0.905303,-3.428153,-0.810116,-0.521306
20260718-174428-829,3,104,8.939398,15.046954,9.997032,15.176230,0.824292,-3.529798,-0.811327,-0.531192
20260718-174428-829,3,105,8.862324,15.135684,9.927441,15.164394,0.743159,-3.624478,-0.812565,-0.541075
20260718-174428-829,3,106,8.800302,15.222442,9.863866,15.158172,0.661902,-3.711782,-0.813806,-0.550960
20260718-174428-829,3,107,8.751662,15.304747,9.806762,15.156205,0.580522,-3.791291,-0.815022,-0.560854
20260718-174428-829,3,108,8.714575,15.380555,9.756415,15.157236,0.499019,-3.862581,-0.816185,-0.570759
20260718-174428-829,3,109,8.687169,15.448236,9.712986,15.160140,0.417401,-3.925219,-0.817262,-0.580683
20260718-174428-829,3,110,8.667625,15.506526,9.676553,15.163943,0.335675,-3.978762,-0.818216,-0.590632
20260718-174428-829,3,111,8.654269,15.554472,9.647153,15.167842,0.253853,-4.022762,-0.819008,-0.600612
20260718-174428-829,3,112,8.645642,15.591368,9.624810,15.171212,0.171952,-4.056760,-0.819595,-0.610631
20260718-174428-829,3,113,8.640557,15.616704,9.609569,15.173630,0.089993,-4.080287,-0.819929,-0.620697
20260718-174428-829,3,114,8.638156,15.630109,9.601519,15.174880,0.008000,-4.092866,-0.819960,-0.630818
20260718-174428-829,3,115,8.637953,15.631311,9.600795,15.174982,-0.073996,-4.094009,-0.820022,2.518925
20260718-174428-829,3,116,8.639961,15.620314,9.607491,15.174009,-0.155998,-4.083623,-0.819956,2.985138
20260718-174428-829,3,117,8.648129,15.605411,9.617794,15.163767,-0.237994,-4.078812,-0.819916,2.987731
20260718-174428-829,3,118,8.660777,15.582829,9.633603,15.148193,-0.319985,-4.071596,-0.819867,2.990323
20260718-174428-829,3,119,8.678101,15.552712,9.655028,15.127373,-0.401972,-4.062060,-0.811307,2.992915
20260718-174428-829,3,120,8.700345,15.515242,9.682211,15.101431,-0.483103,-4.050289,-0.815254,-2.568899
20260718-174428-829,3,121,8.741225,15.504823,9.696086,15.032023,-0.564628,-4.111187,-0.814046,-2.578807
20260718-174428-829,3,122,8.787520,15.488680,9.707170,14.950587,-0.646033,-4.180823,-0.812808,-2.588703
20260718-174428-829,3,123,8.838261,15.465419,9.713223,14.857355,-0.727314,-4.258762,-0.026531,-2.598589
20260718-174428-829,3,124,8.892179,15.433679,9.711803,14.752859,-0.729967,-4.344578,0.000000,-3.074780
20260718-174428-829,3,125,8.921045,15.369212,9.734131,14.680597,-0.729967,-4.354127,0.000000,-3.074780
20260718-174428-829,3,126,8.949295,15.304472,9.755768,14.608124,-0.729967,-4.363676,-0.000000,-3.074780
20260718-174428-829,3,127,8.976925,15.239465,9.776712,14.535448,-0.729967,-4.373225,-0.812762,-3.074780
20260718-174428-829,3,128,9.003933,15.174197,9.796961,14.462575,-0.811243,-4.382774,-0.817868,-2.875749
20260718-174428-829,3,129,9.042605,15.113092,9.804172,14.367897,-0.893030,-4.425959,-0.817587,-2.880794
20260718-174428-829,3,130,9.081609,15.043582,9.807640,14.263724,-0.974788,-4.472553,-0.817317,-2.885840
20260718-174428-829,3,131,9.119915,14.965337,9.806200,14.150283,-1.056520,-4.522385,-0.817060,-2.890887
20260718-174428-829,3,132,9.156403,14.878103,9.798634,14.027903,-1.138226,-4.575282,0.817060,-2.895935
