run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
20260718-163414-834,1,9,14.637211,7.748373,14.312435,8.527167,-0.436790,4.558935,0.725160,2.548445
20260718-163414-834,1,10,14.669150,7.805176,14.287417,8.557691,-0.364274,4.633291,0.726592,2.540396
20260718-163414-834,1,11,14.693079,7.854454,14.264657,8.581403,-0.291614,4.696385,0.726146,2.532302
20260718-163414-834,1,12,14.710434,7.895119,14.245236,8.599101,-0.219000,4.747776,0.730000,-3.129032
20260718-163414-834,1,13,14.709429,7.916845,14.244721,8.621150,-0.146000,4.747082,0.730000,-3.128861
20260718-163414-834,1,14,14.708765,7.931327,14.244386,8.635850,-0.073000,4.746612,0.730000,-3.128690
20260718-163414-834,1,15,14.708433,7.938568,14.244222,8.643201,0.000000,4.746374,0.730000,0.000000
20260718-163414-834,1,16,14.708433,7.938568,14.244222,8.643201,0.073000,4.746374,0.730000,0.012902
20260718-163414-834,1,17,14.708766,7.931327,14.244388,8.635850,0.146000,4.746612,0.730000,0.012731
20260718-163414-834,1,18,14.709438,7.916845,14.244729,8.621150,0.219000,4.747082,0.729999,0.012560
20260718-163414-834,1,19,14.710457,7.895120,14.245259,8.599102,0.292000,4.747776,0.723867,0.012389
20260718-163414-834,1,20,14.711839,7.866152,14.245998,8.569709,0.364387,4.748690,0.725900,0.562305
20260718-163414-834,1,21,14.735270,7.843904,14.229439,8.519281,0.436977,4.806676,0.724548,0.554733
20260718-163414-834,1,22,14.764844,7.818751,14.214051,8.457991,0.509431,4.875051,0.723092,0.547191
20260718-163414-834,1,23,14.801222,7.791672,14.202070,8.385824,0.581741,4.953427,0.721562,0.539672
20260718-163414-834,1,24,14.845040,7.763881,14.195993,8.303081,0.653897,5.041420,0.719984,0.532172
20260718-163414-834,1,25,14.896845,7.736838,14.198518,8.210482,0.725895,5.138653,0.718381,0.524685
20260718-163414-834,1,26,14.957014,7.712248,14.212455,8.109277,0.797733,5.244751,0.716777,0.517207
20260718-163414-834,1,27,15.025673,7.692045,14.240599,8.001334,0.869411,5.359346,0.715192,0.509732
20260718-163414-834,1,28,15.102613,7.678355,14.285582,7.889207,0.940930,5.482075,0.713646,0.502257
20260718-163414-834,1,29,15.187208,7.673436,14.349685,7.776173,1.012295,5.612578,0.712155,0.494779
20260718-163414-834,1,30,15.278334,7.679596,14.434639,7.666209,1.083510,5.750502,0.710735,0.487292
20260718-163414-834,1,31,15.374314,7.699079,14.541406,7.563932,1.154584,5.895494,0.709400,0.479795
20260718-163414-834,1,32,15.472880,7.733936,14.669965,7.474461,1.225524,6.047208,0.708164,0.472285
20260718-163414-834,1,33,15.571172,7.785866,14.819121,7.403220,1.296340,6.205302,0.707037,0.464759
20260718-163414-834,1,34,15.665768,7.856056,14.986348,7.355668,1.367044,6.369436,0.706030,0.457214
20260718-163414-834,1,35,15.752768,7.945008,15.167701,7.336982,1.437647,6.539275,0.773690,0.449649
20260718-163414-834,1,36,15.827925,8.052383,15.357804,7.351679,1.515016,6.714487,0.711200,0.381168
20260718-163414-834,1,37,15.899499,8.168777,15.541909,7.404494,1.586136,6.867813,0.710722,0.374526
20260718-163414-834,1,38,15.955743,8.300621,15.722412,7.489722,1.657208,7.025257,0.710352,0.367869
20260718-163414-834,1,39,15.993043,8.445965,15.892963,7.608120,1.728243,7.186547,0.964955,0.361194
20260718-163414-834,1,40,16.008000,8.602033,16.046786,7.759124,1.824739,7.351414,0.729787,0.036701
20260718-163414-834,1,41,16.086060,8.763043,16.139101,7.920910,1.897717,7.368333,0.729786,0.035988
20260718-163414-834,1,42,16.164486,8.931880,16.232048,8.090788,1.970696,7.385587,0.729785,0.035275
20260718-163414-834,1,43,16.242985,9.108628,16.325307,8.268853,2.043675,7.403149,0.729787,0.034561
20260718-163414-834,1,44,16.321263,9.293364,16.418556,8.455191,2.116653,7.420992,0.729789,0.033848
20260718-163414-834,1,45,16.399021,9.486155,16.511467,8.649880,2.189632,7.439091,0.729793,0.033135
20260718-163414-834,1,46,16.475956,9.687058,16.603709,8.852984,2.262611,7.457419,0.729798,0.032421
20260718-163414-834,1,47,16.551765,9.896125,16.694951,9.064561,2.335591,7.475950,0.732596,0.031708
20260718-163414-834,1,48,16.626143,10.113394,16.784860,9.284654,2.408851,7.494657,0.729934,0.018294
20260718-163414-834,1,49,16.703731,10.338928,16.871662,9.512007,2.481844,7.505787,0.729938,0.017873
20260718-163414-834,1,50,16.781172,10.572202,16.958356,9.747213,2.554838,7.516990,0.729941,0.017452
20260718-163414-834,1,51,16.858293,10.813243,17.044756,9.990302,2.627832,7.528250,0.729945,0.017031
20260718-163414-834,1,52,16.934926,11.062079,17.130677,10.241298,2.700827,7.539553,0.729950,0.016610
20260718-163414-834,1,53,17.010902,11.318731,17.215940,10.500221,2.773822,7.550882,0.159990,0.016188
20260718-163414-834,1,54,17.086058,11.583219,17.300365,10.767086,2.789821,7.562223,0.000000,0.016096
20260718-163414-834,1,55,17.158653,11.850080,17.382201,11.036430,2.789821,7.573563,-0.000000,0.016096
20260718-163414-834,1,56,17.228217,12.117747,17.460977,11.306684,2.789821,7.584904,0.000000,0.016096
20260718-163414-834,1,57,17.294740,12.386185,17.536684,11.577815,2.789821,7.596245,0.000000,0.016096
20260718-163414-834,1,58,17.358215,12.655361,17.609311,11.849786,2.789821,7.607586,-0.000000,0.016096
20260718-163414-834,1,59,17.418634,12.925239,17.678849,12.122564,2.789821,7.618926,-0.190709,0.016096
20260718-163414-834,1,60,17.475988,13.195785,17.745289,12.396112,2.770750,7.630267,-0.000000,0.166435
20260718-163414-834,1,61,17.459596,13.454665,17.820815,12.692090,2.770750,7.747806,-0.000000,0.166435
20260718-163414-834,1,62,17.412959,13.709837,17.861112,12.994883,2.770750,7.865345,0.000000,0.166435
20260718-163414-834,1,63,17.336720,13.957778,17.865622,13.300312,2.770750,7.982884,0.190709,0.166435
20260718-163414-834,1,64,17.231931,14.195069,17.834284,13.604162,2.789821,8.100423,0.000000,-0.016096
20260718-163414-834,1,65,17.170310,14.469790,17.765924,13.872091,2.789821,8.089082,0.000000,-0.016096
20260718-163414-834,1,66,17.111809,14.745193,17.700606,14.140777,2.789821,8.077742,-0.000000,-0.016096
20260718-163414-834,1,67,17.056435,15.021241,17.638340,14.410187,2.789821,8.066401,-0.088499,-0.016096
20260718-163414-834,1,68,17.004195,15.297899,17.579133,14.680286,2.780971,8.055060,0.000000,-0.114095
20260718-163414-834,1,69,16.996383,15.596982,17.519811,14.935150,2.780971,7.974586,0.000000,-0.114095
20260718-163414-834,1,70,17.012638,15.895725,17.481169,15.193957,2.780971,7.894111,0.000000,-0.114095
20260718-163414-834,1,71,17.052856,16.192195,17.463458,15.455034,2.780971,7.813637,-0.028759,-0.114095
20260718-163414-834,1,72,17.116777,16.484472,17.466790,15.716689,2.778095,7.733162,0.000000,-0.130976
20260718-163414-834,1,73,17.211992,16.771665,17.489660,15.974858,2.778095,7.640748,-0.000000,-0.130976
20260718-163414-834,1,74,17.333304,17.048846,17.536256,16.229815,2.778095,7.548334,-0.000000,-0.130976
20260718-163414-834,1,75,17.479678,17.313649,17.606181,16.479385,2.778095,7.455920,0.000000,-0.130976
20260718-163414-834,1,76,17.649863,17.563814,17.698839,16.721436,2.778095,7.363506,-0.000000,-0.130976
20260718-163414-834,1,77,17.842409,17.797207,17.813438,16.953904,2.778095,7.271092,-0.000000,-0.130976
20260718-163414-834,1,78,18.055670,18.011836,17.949001,17.174804,2.778095,7.178678,0.000000,-0.130976
20260718-163414-834,1,79,18.287828,18.205868,18.104371,17.382252,2.778095,7.086264,0.052720,-0.130976
20260718-163414-834,1,80,18.536901,18.377648,18.278222,17.574476,2.783367,6.993850,-0.000000,-0.097814
20260718-163414-834,1,81,18.787772,18.534776,18.474356,17.751341,2.783367,6.924880,0.000000,-0.097814
20260718-163414-834,1,82,19.048874,18.674242,18.682212,17.914269,2.783367,6.855909,-0.000000,-0.097814
20260718-163414-834,1,83,19.318967,18.795382,18.900803,18.062484,2.783367,6.786939,0.046871,-0.097814
20260718-163414-834,1,84,19.596766,18.897620,19.129088,18.195283,2.788054,6.717968,0.000000,-0.053005
20260718-163414-834,1,85,19.866972,18.996629,19.373391,18.312248,2.788054,6.680615,0.000000,-0.053005
20260718-163414-834,1,86,20.140687,19.085478,19.621892,18.420007,2.788054,6.643261,-0.000000,-0.053005
20260718-163414-834,1,87,20.417529,19.164044,19.874244,18.518411,2.788054,6.605907,0.008576,-0.053005
20260718-163414-834,1,88,20.697111,19.232216,20.130094,18.607322,2.788911,6.568554,0.000000,-0.039646
20260718-163414-834,1,89,20.975534,19.295207,20.391284,18.686396,2.788911,6.540617,-0.000000,-0.039646
20260718-163414-834,1,90,21.255608,19.350397,20.654580,18.758143,2.788911,6.512681,-0.000000,-0.039646
20260718-163414-834,1,91,21.537114,19.397743,20.919777,18.822508,2.788911,6.484744,0.000000,-0.039646
20260718-163414-834,1,92,21.819833,19.437206,21.186669,18.879440,2.788911,6.456808,-0.000000,-0.039646
20260718-163414-834,1,93,22.103544,19.468757,21.455047,18.928895,2.788911,6.428872,-0.000000,-0.039646
20260718-163414-834,1,94,22.388026,19.492371,21.724702,18.970834,2.788911,6.400935,0.000000,-0.039646
20260718-163414-834,1,95,22.673056,19.508029,21.995423,19.005224,2.788911,6.372999,-0.000000,-0.039646
20260718-163414-834,1,96,22.958412,19.515720,22.266998,19.032039,2.788911,6.345062,-0.000000,-0.039646
20260718-163414-834,1,97,23.243872,19.515437,22.539217,19.051257,2.788911,6.317126,0.000000,-0.039646
20260718-163414-834,1,98,23.529212,19.507180,22.811867,19.062865,2.788911,6.289190,0.000000,-0.039646
20260718-163414-834,1,99,23.814210,19.490956,23.084734,19.066851,2.788911,6.261253,-0.008576,-0.039646
20260718-163414-834,1,100,24.098645,19.466777,23.357607,19.063215,2.788054,6.233317,-0.000000,-0.053005
20260718-163414-834,1,101,24.383861,19.428495,23.628269,19.052888,2.788054,6.195963,0.000000,-0.053005
20260718-163414-834,1,102,24.667449,19.379589,23.898357,19.032461,2.788054,6.158610,-0.000000,-0.053005
20260718-163414-834,1,103,24.949012,19.320126,24.167493,19.001962,2.788054,6.121256,0.000000,-0.053005
20260718-163414-834,1,104,25.228159,19.250189,24.435303,18.961433,2.788054,6.083902,0.000000,-0.053005
20260718-163414-834,1,105,25.504499,19.169877,24.701413,18.910931,2.788054,6.046549,-0.000000,-0.053005
20260718-163414-834,1,106,25.777647,19.079300,24.965451,18.850527,2.788054,6.009195,0.000000,-0.053005
20260718-163414-834,1,107,26.047222,18.978586,25.227049,18.780304,2.788054,5.971841,0.017668,-0.053005
20260718-163414-834,1,108,26.312848,18.867876,25.485842,18.700361,2.789821,5.934488,0.000000,-0.016096
20260718-163414-834,1,109,26.574882,18.764886,25.746030,18.606761,2.789821,5.923147,0.000000,-0.016096
20260718-163414-834,1,110,26.835732,18.658932,26.005140,18.510217,2.789821,5.911806,0.000000,-0.016096
20260718-163414-834,1,111,27.095364,18.550027,26.263139,18.410740,2.789821,5.900466,-0.412856,-0.016096
20260718-163414-834,1,112,27.353744,18.438184,26.519992,18.308344,2.748535,5.889125,0.000000,0.243761
20260718-163414-834,1,113,27.608585,18.447546,26.809526,18.176426,2.748535,6.061746,-0.000000,0.243761
20260718-163414-834,1,114,27.858030,18.500541,27.117416,18.096201,2.748535,6.234367,0.000000,0.243761
20260718-163414-834,1,115,28.094665,18.595595,27.434510,18.070052,2.748535,6.406987,-1.059985,0.243761
20260718-163414-834,1,116,28.311457,18.729881,27.751383,18.098758,2.642536,6.579608,-0.709869,-0.338146
20260718-163414-834,1,117,28.648336,18.672891,27.956867,18.189289,2.571549,6.344948,-0.708020,-0.346731
20260718-163414-834,1,118,28.955538,18.540403,28.170583,18.230814,2.500748,6.110309,-0.706324,-0.355289
20260718-163414-834,1,119,29.216832,18.343233,28.381448,18.224347,2.430115,5.876000,-0.704791,-0.363819
20260718-163414-834,1,120,29.419481,18.095554,28.579272,18.173327,2.359636,5.642335,-0.422656,-0.372320
20260718-163414-834,1,121,29.554900,17.813816,28.755273,18.083255,2.317370,5.409628,-0.790378,0.285574
20260718-163414-834,1,122,29.751672,17.732321,28.917753,17.861083,2.238333,5.581440,-0.888425,0.323000
20260718-163414-834,1,123,29.954954,17.700126,29.111700,17.669754,2.149490,5.770637,-0.705784,0.395836
20260718-163414-834,1,124,30.152395,17.732383,29.337573,17.513148,2.078912,5.997470,-0.699722,0.406001
20260718-163414-834,1,125,30.330451,17.807971,29.585348,17.411963,2.008940,6.223150,-0.699252,0.414338
20260718-163414-834,1,126,30.480672,17.918942,29.841661,17.367883,1.939014,6.446263,-0.698968,0.422640
20260718-163414-834,1,127,30.597051,18.056390,30.093846,17.379054,1.869118,6.666479,-0.698869,0.430908
20260718-163414-834,1,128,30.676178,18.210733,30.330596,17.440945,1.799231,6.883467,-0.698954,0.439141
20260718-163414-834,1,129,30.717177,18.372409,30.542481,17.546890,1.729335,7.096890,-0.699220,0.447341
20260718-163414-834,1,130,30.721461,18.532500,30.722286,17.688700,1.659413,7.306410,-0.699664,0.455508
20260718-163414-834,1,131,30.692364,18.683225,30.865169,17.857308,1.589447,7.511686,-0.700283,0.463642
20260718-163414-834,1,132,30.634671,18.818290,30.968647,18.043396,1.519419,7.712371,-0.701069,0.471746
20260718-163414-834,1,133,30.554121,18.933085,31.032434,18.237947,1.449312,7.908116,-0.681696,0.479820
20260718-163414-834,1,134,30.456907,19.024734,31.058164,18.432712,1.381142,8.098570,-0.664832,0.469051
20260718-163414-834,1,135,30.352163,19.095293,31.048148,18.618213,1.314659,8.275319,-0.682248,0.429446
20260718-163414-834,1,136,30.247902,19.151569,31.008112,18.785398,1.246434,8.427351,0.007699,0.390999
20260718-163414-834,1,137,30.146131,19.196737,30.947328,18.932005,1.247204,8.557101,0.017589,0.350158
20260718-163414-834,1,138,30.041951,19.235710,30.868237,19.064679,1.248963,8.672124,0.003388,0.313051
20260718-163414-834,1,139,29.935481,19.269197,30.774895,19.183267,1.249302,8.774215,0.001519,0.305254
20260718-163414-834,1,140,29.826330,19.293077,30.670128,19.290879,1.249454,8.873624,0.002147,0.301679
20260718-163414-834,1,141,29.715366,19.306661,30.555316,19.387187,1.249668,8.971806,0.003080,0.296537
20260718-163414-834,1,142,29.603539,19.310239,30.431835,19.471254,1.249976,9.068228,0.004540,0.288967
20260718-163414-834,1,143,29.491663,19.304392,30.301227,19.542312,1.250430,9.162067,0.006988,0.277358
20260718-163414-834,1,144,29.380297,19.290122,30.165233,19.599760,1.251129,9.251964,-0.004061,0.258286
20260718-163414-834,1,145,29.269522,19.269143,30.025910,19.643144,1.250723,9.335432,-0.138099,0.269559
20260718-163414-834,1,146,29.161708,19.237156,29.882624,19.675654,1.236913,9.422693,-0.000000,0.504050
20260718-163414-834,1,147,29.080895,19.157342,29.715965,19.712937,1.236913,9.594978,0.000000,0.504050
20260718-163414-834,1,148,29.014962,19.064855,29.545382,19.721098,1.236913,9.767263,-0.000000,0.504050
20260718-163414-834,1,149,28.965860,18.962434,29.375925,19.699893,1.236913,9.939548,-0.554079,0.504050
20260718-163414-834,1,150,28.935043,18.853111,29.212612,19.649952,1.181505,10.111833,-0.668430,0.136635
20260718-163414-834,1,151,28.863231,18.769067,29.107887,19.576621,1.114662,10.152855,-0.695112,-0.106815
20260718-163414-834,1,152,28.765658,18.701281,29.034572,19.501084,1.045151,10.122673,-0.627308,0.055700
20260718-163414-834,1,153,28.692467,18.631005,28.949582,19.434679,0.982420,10.137389,-0.656598,-0.056952
20260718-163414-834,1,154,28.611552,18.569683,28.880009,19.369640,0.916760,10.123245,-0.636727,0.049547
20260718-163414-834,1,155,28.546621,18.508411,28.805877,19.311397,0.853088,10.134725,-0.644400,-0.061840
20260718-163414-834,1,156,28.475838,18.455435,28.745781,19.254891,0.788648,10.121386,-0.635238,0.081898
20260718-163414-834,1,157,28.422726,18.401692,28.679565,19.205454,0.725124,10.137733,-0.628414,-0.130674
20260718-163414-834,1,158,28.357100,18.358791,28.633206,19.156140,0.662283,10.113668,-0.604494,0.234315
20260718-163414-834,1,159,28.323678,18.309456,28.567742,19.117190,0.601833,10.153589,-0.510711,-0.462811
20260718-163414-834,1,160,28.245493,18.283192,28.550047,19.070114,0.550762,10.077758,-0.716805,0.580531
20260718-163414-834,1,161,28.241286,18.233492,28.472885,19.044887,0.479082,10.168986,-0.668252,-0.588462
20260718-163414-834,1,162,28.171077,18.214551,28.467357,19.004625,0.412256,10.088252,-0.722241,0.595868
20260718-163414-834,1,163,28.168625,18.177400,28.408440,18.986405,0.340032,10.158844,-0.730458,-0.422462
20260718-163414-834,1,164,28.126979,18.160525,28.397835,18.959673,0.266987,10.120245,-2.669865,0.612042
20260718-163414-834,1,165,28.126346,18.136487,28.359092,18.947554,0.000000,10.167572,0.000000,0.000000
20260718-163414-834,2,0,30.952602,3.801094,31.907398,4.698906,0.061000,3.412119,0.610000,0.000000
20260718-163414-834,2,1,30.946724,3.799464,31.901520,4.697275,0.122000,3.412119,0.610000,0.000000
20260718-163414-834,2,2,30.934968,3.796204,31.889764,4.694015,0.183000,3.412119,0.610000,0.000000
20260718-163414-834,2,3,30.917333,3.791314,31.872129,4.689125,0.244000,3.412119,0.610000,0.000000
20260718-163414-834,2,4,30.893821,3.784793,31.848617,4.682604,0.305000,3.412119,0.610000,0.000000
20260718-163414-834,2,5,30.864430,3.776642,31.819226,4.674453,0.366000,3.412119,0.610000,0.000000
20260718-163414-834,2,6,30.829161,3.766861,31.783957,4.664672,0.427000,3.412119,0.610000,0.000000
20260718-163414-834,2,7,30.788014,3.755450,31.742810,4.653261,0.488000,3.412119,0.608966,0.000000
20260718-163414-834,2,8,30.740989,3.742409,31.695785,4.640220,0.548897,3.412119,0.609651,0.221838
20260718-163414-834,2,9,30.697180,3.717535,31.634376,4.633704,0.609862,3.431524,0.609589,0.219156
20260718-163414-834,2,10,30.648969,3.688983,31.566448,4.624896,0.670821,3.452815,0.609524,0.216475
20260718-163414-834,2,11,30.596528,3.656483,31.492121,4.613359,0.731773,3.475938,0.609458,0.213794
20260718-163414-834,2,12,30.540052,3.619746,31.411542,4.598626,0.792719,3.500840,0.609392,0.211113
20260718-163414-834,2,13,30.479769,3.578472,31.324887,4.580208,0.853658,3.527468,0.609325,0.208432
20260718-163414-834,2,14,30.415931,3.532348,31.232366,4.557596,0.914591,3.555768,0.609258,0.205752
20260718-163414-834,2,15,30.348824,3.481054,31.134224,4.530266,0.975516,3.585686,0.614727,0.203071
20260718-163414-834,2,16,30.278764,3.424266,31.030747,4.497681,1.036989,3.617170,0.609983,-0.028345
20260718-163414-834,2,17,30.183884,3.378950,30.940806,4.448889,1.097987,3.612562,0.609982,-0.027964
20260718-163414-834,2,18,30.083229,3.331428,30.845292,4.397711,1.158985,3.607748,0.609980,-0.027584
20260718-163414-834,2,19,29.976768,3.281772,30.744166,4.344222,1.219983,3.602736,0.609631,-0.027203
20260718-163414-834,2,20,29.864471,3.230058,30.637387,4.288501,1.280947,3.597533,0.609937,-0.045439
20260718-163414-834,2,21,29.744132,3.178257,30.526678,4.229600,1.341940,3.588404,0.609934,-0.044795
20260718-163414-834,2,22,29.617626,3.125127,30.410050,4.169044,1.402934,3.578975,0.609932,-0.044150
20260718-163414-834,2,23,29.484910,3.070811,30.287438,4.106981,1.463927,3.569261,0.609929,-0.043505
20260718-163414-834,2,24,29.345941,3.015459,30.158779,4.043562,1.524920,3.559272,0.609927,-0.042861
20260718-163414-834,2,25,29.200676,2.959224,30.024010,3.978941,1.585913,3.549021,0.609925,-0.042216
20260718-163414-834,2,26,29.049076,2.902262,29.883071,3.913277,1.646905,3.538521,0.609923,-0.041571
20260718-163414-834,2,27,28.891103,2.844732,29.735905,3.846734,1.707897,3.527784,0.608690,-0.040927
20260718-163414-834,2,28,28.726720,2.786796,29.582455,3.779478,1.768766,3.516822,0.609832,-0.058555
20260718-163414-834,2,29,28.553087,2.731667,29.424841,3.710311,1.829750,3.500570,0.609831,-0.057618
20260718-163414-834,2,30,28.372677,2.677497,29.260501,3.641586,1.890733,3.484027,0.609829,-0.056681
20260718-163414-834,2,31,28.185471,2.624537,29.089380,3.573562,1.951716,3.467212,0.609829,-0.055744
20260718-163414-834,2,32,27.991455,2.573043,28.911432,3.506500,2.012699,3.450141,0.609830,-0.054807
20260718-163414-834,2,33,27.790624,2.523272,28.726618,3.440668,2.073681,3.432834,0.609831,-0.053870
20260718-163414-834,2,34,27.582978,2.475482,28.534905,3.376333,2.134665,3.415308,0.609833,-0.052933
20260718-163414-834,2,35,27.368525,2.429931,28.336272,3.313767,2.195648,3.397581,0.609835,-0.051995
20260718-163414-834,2,36,27.147283,2.386878,28.130703,3.253241,2.256631,3.379671,0.609838,-0.051058
20260718-163414-834,2,37,26.919274,2.346581,27.918192,3.195028,2.317615,3.361596,0.609843,-0.050121
20260718-163414-834,2,38,26.684530,2.309297,27.698742,3.139401,2.378599,3.343373,0.609847,-0.049184
20260718-163414-834,2,39,26.443090,2.275279,27.472364,3.086632,2.439584,3.325021,0.609853,-0.048247
20260718-163414-834,2,40,26.195000,2.244780,27.239079,3.036992,2.500569,3.306559,0.609859,-0.047310
20260718-163414-834,2,41,25.940316,2.218048,26.998915,2.990751,2.561555,3.288002,0.609866,-0.046372
20260718-163414-834,2,42,25.679099,2.195329,26.751909,2.948175,2.622542,3.269370,0.609874,-0.045435
20260718-163414-834,2,43,25.411417,2.176862,26.498109,2.909528,2.683529,3.250681,0.609882,-0.044498
20260718-163414-834,2,44,25.137347,2.162882,26.237570,2.875068,2.744517,3.231952,0.449919,-0.043561
20260718-163414-834,2,45,24.856970,2.153619,25.970353,2.845051,2.789509,3.213202,-0.000000,-0.042869
20260718-163414-834,2,46,24.571974,2.149381,25.698128,2.819811,2.789509,3.194447,-0.000000,-0.042869
20260718-163414-834,2,47,24.286949,2.150488,25.425478,2.799680,2.789509,3.175691,-0.153257,-0.042869
20260718-163414-834,2,48,24.001994,2.156940,25.152498,2.784667,2.774184,3.156936,0.000000,-0.240262
20260718-163414-834,2,49,23.694042,2.245291,24.904769,2.747127,2.774184,3.050407,0.000000,-0.240262
20260718-163414-834,2,50,23.397229,2.365885,24.654453,2.736141,2.774184,2.943877,-0.000000,-0.240262
20260718-163414-834,2,51,23.114922,2.517355,24.404387,2.751834,2.774184,2.837347,-0.101911,-0.240262
20260718-163414-834,2,52,22.850321,2.697983,24.157408,2.794026,2.763993,2.730817,0.000000,-0.305539
20260718-163414-834,2,53,22.611642,2.932674,23.919628,2.849768,2.763993,2.594170,-0.000000,-0.305539
20260718-163414-834,2,54,22.407158,3.197690,23.691657,2.937381,2.763993,2.457523,0.000000,-0.305539
20260718-163414-834,2,55,22.240681,3.488092,23.477747,3.055231,2.763993,2.320876,-0.088776,-0.305539
20260718-163414-834,2,56,22.115315,3.798464,23.281884,3.201123,2.755115,2.184230,-0.000000,-0.351367
20260718-163414-834,2,57,22.047048,4.137278,23.104866,3.363506,2.755115,2.025928,0.000000,-0.351367
20260718-163414-834,2,58,22.033046,4.482617,22.955658,3.551764,2.755115,1.867626,-0.000000,-0.351367
20260718-163414-834,2,59,22.073659,4.825846,22.837994,3.761190,2.755115,1.709324,0.000000,-0.351367
20260718-163414-834,2,60,22.167871,5.158381,22.754815,3.986546,2.755115,1.551022,-0.000000,-0.351367
20260718-163414-834,2,61,22.313327,5.471906,22.708202,4.222197,2.755115,1.392720,0.000000,-0.351367
20260718-163414-834,2,62,22.506388,5.758581,22.699320,4.462249,2.755115,1.234418,-0.000000,-0.351367
20260718-163414-834,2,63,22.742227,6.011238,22.728391,4.700700,2.755115,1.076117,-0.000000,-0.351367
20260718-163414-834,2,64,23.014947,6.223557,22.794688,4.931587,2.755115,0.917815,0.000000,-0.351367
20260718-163414-834,2,65,23.317727,6.390229,22.896554,5.149136,2.755115,0.759513,-0.000000,-0.351367
20260718-163414-834,2,66,23.642995,6.507087,23.031441,5.347906,2.755115,0.601211,-0.000000,-0.351367
20260718-163414-834,2,67,23.982618,6.571208,23.195976,5.522927,2.755115,0.442909,0.000000,-0.351367
20260718-163414-834,2,68,24.328103,6.580988,23.386044,5.669822,2.755115,0.284607,0.000000,-0.351367
20260718-163414-834,2,69,24.670810,6.536184,23.596892,5.784918,2.755115,0.126305,0.000000,-0.351367
20260718-163414-834,2,70,25.002169,6.437914,23.823248,5.865336,2.755115,-0.031997,-0.000000,-0.351367
20260718-163414-834,2,71,25.313893,6.288638,24.059450,5.909066,2.755115,-0.190298,0.046688,-0.351367
20260718-163414-834,2,72,25.598187,6.092087,24.299593,5.915013,2.759784,-0.348600,-0.000000,-0.328225
20260718-163414-834,2,73,25.849541,5.863071,24.539021,5.878516,2.759784,-0.495908,-0.000000,-0.328225
20260718-163414-834,2,74,26.064558,5.599642,24.770499,5.807273,2.759784,-0.643216,0.000000,-0.328225
20260718-163414-834,2,75,26.238583,5.307507,24.989013,5.702825,2.759784,-0.790523,0.281056,-0.328225
20260718-163414-834,2,76,26.367844,4.992993,25.189830,5.567436,2.787889,-0.937831,0.000000,-0.088786
