run,vid,instante,x1,y1,x2,y2,v,theta,a,giro
# run=20260718-171940-812 opt=prioridades condiciones_iniciales=[{'id': 1, 'inicio': (25.72, 18.28), 'giro_inicial': 33.8, 'meta': (9.92, 6.15), 'angulo_llegada': 104.3, 'largo': 1.12, 'ancho': 0.66, 'v_max': 1.83, 'v_inicial': 0.0, 'a_max': 0.94, 'giro_max': 34.7, 'grupo': 1, 'prioridad': 1}, {'id': 2, 'inicio': (26.22, 3.39), 'giro_inicial': 58.9, 'meta': (16.71, 18.88), 'angulo_llegada': 0.6, 'largo': 1.01, 'ancho': 0.6, 'v_max': 2.45, 'v_inicial': 0.0, 'a_max': 0.91, 'giro_max': 32.0, 'grupo': 1, 'prioridad': 1}, {'id': 3, 'inicio': (18.22, 17.58), 'giro_inicial': 101.2, 'meta': (37.16, 15.44), 'angulo_llegada': 106.0, 'largo': 1.02, 'ancho': 0.58, 'v_max': 2.64, 'v_inicial': 0.0, 'a_max': 0.8, 'giro_max': 29.4, 'grupo': 2, 'prioridad': 2}]
20260718-171940-812,1,0,26.001774,18.865750,25.438226,17.694250,-0.094000,0.589921,-0.939968,2.932622
20260718-171940-812,1,1,25.992082,18.861405,25.432329,17.688086,-0.187996,0.593157,-0.939918,2.938127
20260718-171940-812,1,2,25.972861,18.852549,25.420506,17.675729,-0.281988,0.599454,-0.939853,2.943632
20260718-171940-812,1,3,25.944310,18.838936,25.402785,17.657094,-0.375973,0.608636,-0.935616,2.949135
20260718-171940-812,1,4,25.906673,18.820252,25.379242,17.632053,-0.469535,0.620530,-0.937175,2.613305
20260718-171940-812,1,5,25.843007,18.802389,25.368938,17.591911,-0.563252,0.665016,-0.936447,2.628723
20260718-171940-812,1,6,25.769011,18.776746,25.357872,17.543472,-0.656897,0.716507,-0.935757,2.644141
20260718-171940-812,1,7,25.685944,18.741596,25.346866,17.486595,-0.750473,0.774412,-0.000000,2.659564
20260718-171940-812,1,8,25.595333,18.695216,25.336884,17.421166,-0.750473,0.838152,-0.000000,2.659564
20260718-171940-812,1,9,25.507860,18.643159,25.331090,17.355234,-0.750473,0.901892,0.000000,2.659564
20260718-171940-812,1,10,25.423881,18.585636,25.329507,17.289066,-0.750473,0.965633,0.000000,2.659564
20260718-171940-812,1,11,25.343736,18.522881,25.332142,17.222933,-0.750473,1.029373,0.932756,2.659564
20260718-171940-812,1,12,25.267752,18.455148,25.338984,17.157101,-0.657197,1.093114,0.937397,2.707964
20260718-171940-812,1,13,25.208420,18.392741,25.343661,17.099794,-0.563458,1.142513,0.937939,2.694491
20260718-171940-812,1,14,25.158989,18.336870,25.350789,17.051097,-0.469664,1.186371,0.938479,2.681018
20260718-171940-812,1,15,25.118778,18.288578,25.359069,17.010979,-0.375816,1.224201,0.938158,2.667540
20260718-171940-812,1,16,25.087184,18.248759,25.367343,16.979306,-0.282000,1.255503,0.940000,3.130215
20260718-171940-812,1,17,25.078123,18.221871,25.358943,16.952564,-0.188000,1.256024,0.940000,3.129899
20260718-171940-812,1,18,25.072082,18.203943,25.353356,16.934736,-0.094000,1.256381,0.940000,3.129582
20260718-171940-812,1,19,25.069061,18.194977,25.350567,16.925822,0.000000,1.256564,0.940000,0.000000
20260718-171940-812,1,20,25.069061,18.194977,25.350567,16.925822,0.094000,1.256564,0.940000,-0.012011
20260718-171940-812,1,21,25.072084,18.203942,25.353357,16.934736,0.188000,1.256381,0.940000,-0.011694
20260718-171940-812,1,22,25.078131,18.221869,25.358951,16.952562,0.282000,1.256024,0.940000,-0.011377
20260718-171940-812,1,23,25.087206,18.248752,25.367365,16.979299,0.376000,1.255503,0.938025,-0.011061
20260718-171940-812,1,24,25.099319,18.284585,25.378621,17.014943,0.469802,1.254828,0.938778,0.363298
20260718-171940-812,1,25,25.094277,18.325347,25.410269,17.064336,0.563680,1.283822,0.938449,0.352641
20260718-171940-812,1,26,25.087271,18.374270,25.445542,17.124614,0.657525,1.317499,0.938131,0.341984
20260718-171940-812,1,27,25.077722,18.431295,25.483206,17.196150,0.751338,1.355496,0.929342,0.331325
20260718-171940-812,1,28,25.064966,18.496320,25.521903,17.279271,0.844272,1.397454,0.935336,0.436385
20260718-171940-812,1,29,25.035801,18.564578,25.569545,17.379202,0.937806,1.461374,0.934959,0.421924
20260718-171940-812,1,30,24.999813,18.638892,25.613255,17.492729,1.031302,1.529712,0.934688,0.407450
20260718-171940-812,1,31,24.956016,18.718602,25.650606,17.619718,1.124771,1.601971,0.934532,0.392963
20260718-171940-812,1,32,24.903432,18.802924,25.679127,17.759709,1.218224,1.677660,0.934499,0.378460
20260718-171940-812,1,33,24.841118,18.890949,25.696365,17.911892,1.311674,1.756296,0.934593,0.363941
20260718-171940-812,1,34,24.768190,18.981644,25.699949,18.075098,1.405133,1.837405,0.934814,0.349407
20260718-171940-812,1,35,24.683858,19.073869,25.687659,18.247803,1.498614,1.920517,0.926106,0.334857
20260718-171940-812,1,36,24.587438,19.166386,25.657489,18.428152,1.591225,2.005169,0.935025,0.342546
20260718-171940-812,1,37,24.475453,19.253766,25.608875,18.617091,1.684727,2.097286,0.935704,0.326958
20260718-171940-812,1,38,24.350199,19.337693,25.537716,18.808729,1.778298,2.190036,0.438256,0.311354
20260718-171940-812,1,39,24.211516,19.416663,25.442984,19.000147,1.822123,2.282940,0.000000,0.304045
20260718-171940-812,1,40,24.062958,19.485544,25.327729,19.184955,1.822123,2.375754,-0.000000,0.304045
20260718-171940-812,1,41,23.908655,19.540361,25.195841,19.358286,1.822123,2.468568,0.000000,0.304045
20260718-171940-812,1,42,23.749936,19.580641,25.048457,19.518647,1.822123,2.561382,-0.000000,0.304045
20260718-171940-812,1,43,23.588167,19.606038,24.886845,19.664658,1.822123,2.654196,0.010373,0.304045
20260718-171940-812,1,44,23.424741,19.616332,24.712396,19.795062,1.823161,2.747010,-0.000000,0.284287
20260718-171940-812,1,45,23.260483,19.616550,24.527888,19.905833,1.823161,2.833493,0.000000,0.284287
20260718-171940-812,1,46,23.096820,19.602580,24.334502,20.000253,1.823161,2.919975,-0.000000,0.284287
20260718-171940-812,1,47,22.934976,19.574525,24.133683,20.077617,1.823161,3.006457,0.025495,0.284287
20260718-171940-812,1,48,22.776160,19.532597,23.926933,20.137346,1.825710,3.092940,0.000000,0.227080
20260718-171940-812,1,49,22.615236,19.490303,23.721928,20.172382,1.825710,3.161423,-0.000000,0.227080
20260718-171940-812,1,50,22.457583,19.437097,23.515007,20.193307,1.825710,3.229907,0.000000,0.227080
20260718-171940-812,1,51,22.303941,19.373227,23.307139,20.200024,1.825710,3.298390,0.039652,0.227080
20260718-171940-812,1,52,22.155030,19.298993,23.099299,20.192501,1.829676,3.366873,-0.000000,0.063316
20260718-171940-812,1,53,21.985952,19.245951,22.913228,20.157082,1.829676,3.385705,0.000000,0.063316
20260718-171940-812,1,54,21.817903,19.189735,22.727857,20.118166,1.829676,3.404536,-0.000000,0.063316
20260718-171940-812,1,55,21.650942,19.130365,22.543252,20.075766,1.829676,3.423368,0.001227,0.063316
20260718-171940-812,1,56,21.485128,19.067861,22.359478,20.029897,1.829798,3.442200,-0.000000,0.049951
20260718-171940-812,1,57,21.318349,19.004647,22.178317,19.979560,1.829798,3.457050,0.000000,0.049951
20260718-171940-812,1,58,21.152528,18.938962,21.997923,19.926538,1.829798,3.471900,0.000000,0.049951
20260718-171940-812,1,59,20.987700,18.870823,21.818337,19.870843,1.829798,3.486750,-0.000000,0.049951
20260718-171940-812,1,60,20.823902,18.800243,21.639598,19.812488,1.829798,3.501600,0.000000,0.049951
20260718-171940-812,1,61,20.661170,18.727239,21.461745,19.751485,1.829798,3.516450,-0.000000,0.049951
20260718-171940-812,1,62,20.499540,18.651826,21.284817,19.687848,1.829798,3.531300,0.000000,0.049951
20260718-171940-812,1,63,20.339048,18.574022,21.108854,19.621590,1.829798,3.546151,-0.001227,0.049951
20260718-171940-812,1,64,20.179729,18.493843,20.933894,19.552727,1.829676,3.561001,-0.000000,0.063316
20260718-171940-812,1,65,20.024059,18.409181,20.758151,19.482078,1.829676,3.579832,-0.000000,0.063316
20260718-171940-812,1,66,19.870011,18.321602,20.583770,19.408133,1.829676,3.598664,0.000000,0.063316
20260718-171940-812,1,67,19.717639,18.231139,20.410811,19.330917,1.829676,3.617495,0.000000,0.063316
20260718-171940-812,1,68,19.566998,18.137822,20.239338,19.250458,1.829676,3.636327,0.000000,0.063316
20260718-171940-812,1,69,19.418141,18.041685,20.069410,19.166784,1.829676,3.655158,-0.000000,0.063316
20260718-171940-812,1,70,19.271120,17.942762,19.901088,19.079925,1.829676,3.673990,-0.000000,0.063316
20260718-171940-812,1,71,19.125988,17.841088,19.734431,18.989912,1.829676,3.692821,0.001227,0.063316
20260718-171940-812,1,72,18.982797,17.736699,19.569499,18.896777,1.829798,3.711653,0.000000,0.049951
20260718-171940-812,1,73,18.838864,17.631368,19.408275,18.800031,1.829798,3.726503,-0.000000,0.049951
20260718-171940-812,1,74,18.696511,17.523912,19.248505,18.700900,1.829798,3.741353,-0.000000,0.049951
20260718-171940-812,1,75,18.555770,17.414353,19.090225,18.599409,1.829798,3.756203,0.000000,0.049951
20260718-171940-812,1,76,18.416671,17.302716,18.933470,18.495578,1.829798,3.771053,-0.000000,0.049951
20260718-171940-812,1,77,18.279245,17.189026,18.778273,18.389431,1.829798,3.785904,0.000000,0.049951
20260718-171940-812,1,78,18.143523,17.073308,18.624670,18.280991,1.829798,3.800754,0.000000,0.049951
20260718-171940-812,1,79,18.009534,16.955588,18.472695,18.170282,1.829798,3.815604,-0.002833,0.049951
20260718-171940-812,1,80,17.877308,16.835890,18.322380,18.057328,1.829515,3.830454,0.000000,0.077371
20260718-171940-812,1,81,17.752872,16.711381,18.169705,17.942743,1.829515,3.853479,-0.000000,0.077371
20260718-171940-812,1,82,17.631337,16.584041,18.019709,17.824672,1.829515,3.876504,0.000000,0.077371
20260718-171940-812,1,83,17.512765,16.453936,17.872471,17.703180,1.829515,3.899530,-0.038046,0.077371
20260718-171940-812,1,84,17.397220,16.321135,17.728069,17.578330,1.825710,3.922555,-0.000000,0.227080
20260718-171940-812,1,85,17.319770,16.173871,17.563814,17.450759,1.825710,3.991038,0.000000,0.227080
20260718-171940-812,1,86,17.252578,16.021653,17.408673,17.312247,1.825710,4.059522,0.000000,0.227080
20260718-171940-812,1,87,17.195960,15.865193,17.263374,17.163444,1.825710,4.128005,0.006820,0.227080
20260718-171940-812,1,88,17.150181,15.705226,17.128598,17.005047,1.826392,4.196488,0.000000,0.208732
20260718-171940-812,1,89,17.110840,15.542650,17.007721,16.838554,1.826392,4.259291,-0.000000,0.208732
20260718-171940-812,1,90,17.081780,15.377925,16.897532,16.664803,1.826392,4.322093,-0.000000,0.208732
20260718-171940-812,1,91,17.063115,15.211702,16.798465,16.484479,1.826392,4.384895,-0.000000,0.208732
20260718-171940-812,1,92,17.054920,15.044635,16.710911,16.298292,1.826392,4.447697,0.000000,0.208732
20260718-171940-812,1,93,17.057225,14.877382,16.635214,16.106978,1.826392,4.510499,-0.000000,0.208732
20260718-171940-812,1,94,17.070024,14.710604,16.571674,15.911291,1.826392,4.573301,0.000000,0.208732
20260718-171940-812,1,95,17.093264,14.544959,16.520540,15.712001,1.826392,4.636103,0.035891,0.208732
20260718-171940-812,1,96,17.126854,14.381098,16.482015,15.509895,1.829981,4.698906,0.000000,0.015177
20260718-171940-812,1,97,17.127753,14.199565,16.477831,15.325443,1.829981,4.703415,0.000000,0.015177
20260718-171940-812,1,98,17.129471,14.018038,16.474479,15.140974,1.829981,4.707924,-0.000000,0.015177
20260718-171940-812,1,99,17.132008,13.836520,16.471959,14.956491,1.829981,4.712433,-0.000000,0.015177
20260718-171940-812,1,100,17.135362,13.655016,16.470270,14.771999,1.829981,4.716942,-0.000000,0.015177
20260718-171940-812,1,101,17.139535,13.473528,16.469414,14.587502,1.829981,4.721451,0.000000,0.015177
20260718-171940-812,1,102,17.144527,13.292062,16.469389,14.403002,1.829981,4.725960,0.000000,0.015177
20260718-171940-812,1,103,17.150336,13.110619,16.470196,14.218504,1.829981,4.730469,-0.000000,0.015177
20260718-171940-812,1,104,17.156964,12.929205,16.471835,14.034012,1.829981,4.734978,0.000000,0.015177
20260718-171940-812,1,105,17.164410,12.747822,16.474306,13.849529,1.829981,4.739487,0.000000,0.015177
20260718-171940-812,1,106,17.172673,12.566475,16.477609,13.665059,1.829981,4.743996,-0.000000,0.015177
20260718-171940-812,1,107,17.181754,12.385167,16.481744,13.480606,1.829981,4.748505,0.000186,0.015177
20260718-171940-812,1,108,17.191652,12.203902,16.486710,13.296173,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,109,17.199084,12.021053,16.494142,13.113324,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,110,17.206517,11.838204,16.501574,12.930475,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,111,17.213949,11.655355,16.509006,12.747626,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,112,17.221381,11.472506,16.516439,12.564777,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,113,17.228814,11.289657,16.523871,12.381928,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,114,17.236246,11.106808,16.531303,12.199079,1.830000,4.753014,0.000000,0.000000
20260718-171940-812,1,115,17.243678,10.923959,16.538736,12.016230,1.830000,4.753014,-0.012336,0.000000
20260718-171940-812,1,116,17.251110,10.741110,16.546168,11.833381,1.828766,4.753014,0.000000,-0.123063
20260718-171940-812,1,117,17.231537,10.545539,16.567170,11.662954,1.828766,4.716293,0.000000,-0.123063
20260718-171940-812,1,118,17.204798,10.350819,16.581901,11.491871,1.828766,4.679573,0.000000,-0.123063
20260718-171940-812,1,119,17.170928,10.157212,16.590341,11.320363,1.828766,4.642853,-0.000000,-0.123063
20260718-171940-812,1,120,17.129973,9.964979,16.592479,11.148660,1.828766,4.606133,-0.000000,-0.123063
20260718-171940-812,1,121,17.081989,9.774379,16.588312,10.976994,1.828766,4.569412,0.000000,-0.123063
20260718-171940-812,1,122,17.027039,9.585669,16.577846,10.805598,1.828766,4.532692,-0.000000,-0.123063
20260718-171940-812,1,123,16.965199,9.399104,16.561094,10.634701,1.828766,4.495972,-0.017672,-0.123063
20260718-171940-812,1,124,16.896551,9.214935,16.538080,10.464534,1.826999,4.459252,-0.000000,-0.190766
20260718-171940-812,1,125,16.804593,9.031445,16.518243,10.299516,1.826999,4.401976,0.000000,-0.190766
20260718-171940-812,1,126,16.702283,8.853520,16.488991,10.135904,1.826999,4.344700,-0.000000,-0.190766
20260718-171940-812,1,127,16.589954,8.681744,16.450422,9.974234,1.826999,4.287424,0.005364,-0.190766
20260718-171940-812,1,128,16.467977,8.516680,16.402661,9.815038,1.827536,4.230149,0.000000,-0.173196
20260718-171940-812,1,129,16.341087,8.358351,16.343219,9.658349,1.827536,4.178245,-0.000000,-0.173196
20260718-171940-812,1,130,16.206154,8.206818,16.275727,9.504955,1.827536,4.126342,-0.000000,-0.173196
20260718-171940-812,1,131,16.063542,8.062490,16.200368,9.355269,1.827536,4.074438,-0.018252,-0.173196
20260718-171940-812,1,132,15.913633,7.925754,16.117345,9.209694,1.825710,4.022535,-0.000000,-0.227080
20260718-171940-812,1,133,15.744090,7.801375,16.035185,9.068365,1.825710,3.954051,-0.000000,-0.227080
20260718-171940-812,1,134,15.566433,7.688889,15.943545,8.932989,1.825710,3.885568,0.000000,-0.227080
20260718-171940-812,1,135,15.381495,7.588823,15.842857,8.804202,1.825710,3.817085,-0.007622,-0.227080
20260718-171940-812,1,136,15.190143,7.501647,15.733592,8.682606,1.824948,3.748601,-0.000000,-0.245796
20260718-171940-812,1,137,14.989404,7.430517,15.619042,8.567863,1.824948,3.674279,-0.000000,-0.245796
20260718-171940-812,1,138,14.783937,7.374489,15.496289,8.461943,1.824948,3.599958,0.000000,-0.245796
20260718-171940-812,1,139,14.574877,7.333873,15.366009,8.365429,1.824948,3.525636,0.000000,-0.245796
20260718-171940-812,1,140,14.363378,7.308891,15.228923,8.278856,1.824948,3.451314,-0.000000,-0.245796
20260718-171940-812,1,141,14.150608,7.299683,15.085787,8.202701,1.824948,3.376993,-0.000000,-0.245796
20260718-171940-812,1,142,13.937742,7.306300,14.937391,8.137385,1.824948,3.302671,0.000000,-0.245796
20260718-171940-812,1,143,13.725955,7.328704,14.784555,8.083267,1.824948,3.228349,0.047274,-0.245796
20260718-171940-812,1,144,13.516416,7.366772,14.628122,8.040648,1.829676,3.154028,0.000000,-0.063316
20260718-171940-812,1,145,13.327173,7.378470,14.451372,8.031292,1.829676,3.135196,-0.000000,-0.063316
20260718-171940-812,1,146,13.138185,7.393728,14.274477,8.025266,1.829676,3.116364,0.000000,-0.063316
20260718-171940-812,1,147,12.949517,7.412543,14.097500,8.022572,1.829676,3.097533,0.003245,-0.063316
20260718-171940-812,1,148,12.761237,7.434907,13.920504,8.023211,1.830000,3.078701,0.000000,0.000000
20260718-171940-812,1,149,12.578599,7.446409,13.737865,8.034712,1.830000,3.078701,0.000000,0.000000
20260718-171940-812,1,150,12.395961,7.457910,13.555227,8.046214,1.830000,3.078701,0.000000,0.000000
20260718-171940-812,1,151,12.213322,7.469412,13.372589,8.057715,1.830000,3.078701,-0.012336,0.000000
20260718-171940-812,1,152,12.030684,7.480913,13.189951,8.069217,1.828766,3.078701,0.000000,0.123063
20260718-171940-812,1,153,11.858936,7.464621,12.995824,8.095087,1.828766,3.115422,-0.000000,0.123063
20260718-171940-812,1,154,11.687903,7.442034,12.800878,8.113812,1.828766,3.152142,-0.000000,0.123063
20260718-171940-812,1,155,11.517813,7.413184,12.605376,8.125369,1.828766,3.188862,0.012306,0.123063
20260718-171940-812,1,156,11.348898,7.378108,12.409582,8.129740,1.829997,3.225582,0.000000,-0.006164
20260718-171940-812,1,157,11.165828,7.364062,12.227886,8.113750,1.829997,3.223751,-0.000000,-0.006164
20260718-171940-812,1,158,10.982732,7.350351,12.046162,8.098093,1.829997,3.221920,0.000000,-0.006164
20260718-171940-812,1,159,10.799612,7.336975,11.864409,8.082769,1.829997,3.220089,-0.000155,-0.006164
20260718-171940-812,1,160,10.616468,7.323935,11.682629,8.067777,1.829981,3.218258,-0.000000,-0.015177
20260718-171940-812,1,161,10.432272,7.313149,11.501776,8.052176,1.829981,3.213749,0.000000,-0.015177
20260718-171940-812,1,162,10.248030,7.303194,11.320856,8.037391,1.829981,3.209240,0.000000,-0.015177
20260718-171940-812,1,163,10.063745,7.294070,11.139870,8.023422,1.829981,3.204731,-0.940879,-0.015177
20260718-171940-812,1,164,9.879421,7.285776,10.958823,8.010270,1.735893,3.200222,-0.939926,-0.039291
20260718-171940-812,1,165,9.702037,7.283526,10.789399,7.996017,1.641901,3.189144,-0.939919,-0.041211
20260718-171940-812,1,166,9.534064,7.283521,10.629191,7.984018,1.547909,3.178153,-0.939913,-0.043130
20260718-171940-812,1,167,9.375550,7.285499,10.478209,7.974079,1.453918,3.167308,-0.972732,-0.045050
20260718-171940-812,1,168,9.226534,7.289192,10.336457,7.966002,1.356645,3.156668,-0.935933,-0.308819
20260718-171940-812,1,169,9.068353,7.336489,10.223052,7.933708,1.263051,3.086408,-0.935928,-0.321395
20260718-171940-812,1,170,8.923693,7.392156,10.116440,7.909219,1.169458,3.018142,-0.936014,-0.333961
20260718-171940-812,1,171,8.792863,7.454026,10.017057,7.891461,1.075857,2.952273,-0.936188,-0.346516
20260718-171940-812,1,172,8.675911,7.519956,9.925240,7.879369,0.982238,2.889209,-0.936442,-0.359062
20260718-171940-812,1,173,8.572638,7.587868,9.841228,7.871911,0.888594,2.829361,-0.936767,-0.371600
20260718-171940-812,1,174,8.482634,7.655786,9.765178,7.868103,0.794917,2.773145,-0.937151,-0.384130
20260718-171940-812,1,175,8.405309,7.721866,9.697179,7.867026,0.701202,2.720984,-0.938598,-0.396654
20260718-171940-812,1,176,8.339941,7.784420,9.637262,7.867844,0.607342,2.673305,-0.937684,-0.440795
20260718-171940-812,1,177,8.285784,7.844560,9.585580,7.867574,0.513574,2.626792,-0.938228,-0.454268
20260718-171940-812,1,178,8.242183,7.898129,9.541839,7.868220,0.419751,2.586079,-0.938756,-0.467743
20260718-171940-812,1,179,8.208181,7.943848,9.506038,7.869231,0.325876,2.551659,-0.938806,-0.481225
20260718-171940-812,1,180,8.182881,7.980634,9.478181,7.870198,0.231995,2.524035,-0.939961,-0.172367
20260718-171940-812,1,181,8.164430,7.998437,9.458979,7.879511,0.137999,2.517479,-0.939989,-0.177091
20260718-171940-812,1,182,8.153508,8.009141,9.447569,7.885025,0.044000,2.513469,-0.939999,-0.181816
20260718-171940-812,1,183,8.150033,8.012581,9.443931,7.886766,-0.050000,2.512156,-0.940000,2.960078
20260718-171940-812,1,184,8.153986,8.008680,9.448070,7.884792,-0.144000,2.513646,-0.940000,-3.129750
20260718-171940-812,1,185,8.165654,8.000396,9.459703,7.876150,-0.238000,2.513369,-0.940000,-3.130067
20260718-171940-812,1,186,8.184932,7.986688,9.478925,7.861866,-0.332000,2.512924,-0.939999,-3.130384
20260718-171940-812,1,187,8.211810,7.967539,9.505728,7.841935,-0.426000,2.512319,-0.937417,-3.130700
20260718-171940-812,1,188,8.246279,7.942928,9.540102,7.816349,-0.519742,2.511566,-0.938602,-2.783963
20260718-171940-812,1,189,8.289626,7.931344,9.578815,7.764041,-0.613602,2.480036,-0.938277,-2.794620
20260718-171940-812,1,190,8.340113,7.915062,9.622442,7.701441,-0.707429,2.444017,-0.937971,-2.805278
20260718-171940-812,1,191,8.397309,7.893090,9.670030,7.628172,-0.801227,2.403868,-0.937696,-2.815938
20260718-171940-812,1,192,8.460661,7.864406,9.720523,7.543862,-0.894996,2.359947,-0.189504,-2.826601
20260718-171940-812,1,193,8.529487,7.827980,9.772768,7.448173,-0.913947,2.312605,0.000000,-2.828757
20260718-171940-812,1,194,8.597825,7.787237,9.821454,7.348224,-0.913947,2.264614,0.000000,-2.828757
20260718-171940-812,1,195,8.664130,7.743262,9.865290,7.246055,-0.913947,2.216624,0.000000,-2.828757
20260718-171940-812,1,196,8.728249,7.696157,9.904173,7.141900,-0.913947,2.168633,-0.000000,-2.828757
20260718-171940-812,1,197,8.790034,7.646031,9.938016,7.036000,-0.913947,2.120642,-0.000000,-2.828757
20260718-171940-812,1,198,8.849343,7.592998,9.966739,6.928598,-0.913947,2.072652,-0.000000,-2.828757
20260718-171940-812,1,199,8.906041,7.537181,9.990277,6.819942,-0.913947,2.024661,0.904465,-2.828757
20260718-171940-812,1,200,8.959995,7.478708,10.008575,6.710282,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,201,8.992508,7.403049,10.041089,6.634623,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,202,9.025022,7.327389,10.073603,6.558963,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,203,9.057535,7.251729,10.106116,6.483303,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,204,9.090049,7.176069,10.138630,6.407643,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,205,9.122563,7.100410,10.171143,6.331984,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,206,9.155076,7.024750,10.203657,6.256324,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,207,9.187590,6.949090,10.236170,6.180664,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,208,9.220103,6.873431,10.268684,6.105005,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,209,9.252617,6.797771,10.301198,6.029345,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,210,9.285131,6.722111,10.333711,5.953685,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,211,9.317644,6.646452,10.366225,5.878026,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,212,9.350158,6.570792,10.398738,5.802366,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,213,9.382671,6.495132,10.431252,5.726706,-0.823500,1.976670,0.000000,3.141593
20260718-171940-812,1,214,9.415185,6.419473,10.463766,5.651047,-0.823500,1.976670,0.940000,3.141593
20260718-171940-812,1,215,9.447699,6.343813,10.496279,5.575387,-0.729500,1.976670,0.940000,3.141593
20260718-171940-812,1,216,9.476501,6.276790,10.525081,5.508363,-0.635500,1.976670,0.940000,3.141593
20260718-171940-812,1,217,9.501592,6.218402,10.550172,5.449976,-0.541500,1.976670,0.940000,3.141593
20260718-171940-812,1,218,9.522971,6.168652,10.571552,5.400226,-0.447500,1.976670,0.940000,3.141593
20260718-171940-812,1,219,9.540640,6.127537,10.589220,5.359111,-0.353500,1.976670,0.940000,3.141593
20260718-171940-812,1,220,9.554597,6.095059,10.603177,5.326633,-0.259500,1.976670,0.940000,3.141593
20260718-171940-812,1,221,9.564842,6.071218,10.613423,5.302791,-0.165500,1.976670,0.940000,3.141593
20260718-171940-812,1,222,9.571377,6.056012,10.619957,5.287586,-0.071500,1.976670,0.715000,3.141593
20260718-171940-812,1,223,9.574200,6.049443,10.622780,5.281017,0.000000,1.976670,0.939951,0.000000
20260718-171940-812,1,224,9.574200,6.049443,10.622780,5.281017,0.093995,1.976670,0.939682,0.590099
20260718-171940-812,1,225,9.566501,6.052663,10.622880,5.294993,0.187963,1.986889,0.939211,0.574609
20260718-171940-812,1,226,9.551183,6.059197,10.622324,5.322544,0.281884,2.006647,0.938600,0.559150
20260718-171940-812,1,227,9.528224,6.068924,10.620017,5.363241,0.375744,2.035282,0.937906,0.543713
20260718-171940-812,1,228,9.497517,6.081533,10.614582,5.416577,0.469535,2.072154,0.937175,0.528288
20260718-171940-812,1,229,9.458885,6.096536,10.604416,5.481915,0.563252,2.116640,0.936447,0.512870
20260718-171940-812,1,230,9.412105,6.113283,10.587752,5.558435,0.656897,2.168131,0.908554,-0.497451
20260718-171940-812,1,231,9.395348,6.203293,10.536913,5.581338,0.747753,2.110226,-0.935776,-0.482477
20260718-171940-812,1,232,9.381936,6.305533,10.481678,5.612304,0.654175,2.046647,-0.936468,-0.497900
20260718-171940-812,1,233,9.376243,6.396562,10.434158,5.641038,0.560528,1.988920,-0.937196,-0.513318
20260718-171940-812,1,234,9.376177,6.475579,10.393963,5.666806,0.466809,1.937625,-0.937927,-0.528736
20260718-171940-812,1,235,9.379761,6.542022,10.360755,5.688997,0.373016,1.893352,-3.730159,-0.544161
20260718-171940-812,1,236,9.385188,6.595516,10.334273,5.707126,0.000000,1.856710,0.000000,0.000000
20260718-171940-812,2,0,26.223969,3.977375,26.216031,2.802625,0.091000,1.027999,0.910000,0.000000
20260718-171940-812,2,1,26.228670,3.985167,26.220731,2.810417,0.182000,1.027999,0.910000,0.000000
20260718-171940-812,2,2,26.238071,4.000751,26.230132,2.826001,0.273000,1.027999,0.910000,0.000000
20260718-171940-812,2,3,26.252172,4.024127,26.244234,2.849377,0.364000,1.027999,0.909141,0.000000
20260718-171940-812,2,4,26.270974,4.055295,26.263035,2.880545,0.454914,1.027999,0.909437,0.232945
20260718-171940-812,2,5,26.282302,4.094671,26.297189,2.919989,0.545858,1.047428,0.909261,0.228192
20260718-171940-812,2,6,26.295105,4.142250,26.336792,2.968213,0.636784,1.070249,0.909076,0.223440
20260718-171940-812,2,7,26.308927,4.198170,26.381178,3.025618,0.727692,1.096297,0.890674,0.218688
20260718-171940-812,2,8,26.323239,4.262568,26.429591,3.092616,0.816759,1.125410,0.903233,0.466255
20260718-171940-812,2,9,26.309861,4.333353,26.502414,3.174464,0.907082,1.199406,0.902350,0.456052
20260718-171940-812,2,10,26.289939,4.410958,26.574604,3.271192,0.997317,1.279507,0.901528,0.445843
20260718-171940-812,2,11,26.262047,4.494657,26.643345,3.383481,1.087470,1.365313,0.908352,0.435627
